#{"t_start": 1765834259.4885483, "env_id": "None"}
r,l,t
181.983898,158,505.786963
-118.451403,263,508.376238
-14.236618,400,512.148284
-25.216085,400,515.930343
895.968729,400,519.642066
60.416521,132,520.91262
218.496985,400,524.609162
75.00917,133,525.877288
-93.818719,400,529.599207
830.219543,400,533.287918
501.196238,400,536.983985
75.009374,133,538.228098
-22.337874,400,541.955993
-15.582837,400,545.653216
238.772881,400,549.591765
-96.777437,400,553.284017
75.001246,133,554.559945
549.587555,302,557.312656
-5.064019,400,561.007605
75.009391,133,562.39191
235.574195,400,566.05345
-13.641719,400,569.761635
233.074065,1,569.804293
233.083904,1,569.849694
233.083904,1,569.891674
42.41189,133,571.143418
41.061373,400,575.0097
60.719885,133,576.284162
60.709823,133,577.526243
-32.250358,400,581.34283
-30.26319,400,585.133242
-68.597692,155,586.689855
181.655154,156,588.157365
251.792949,400,591.910453
260.075176,133,593.197141
-29.647808,400,596.994542
-50.857072,400,600.666751
443.002282,230,602.833483
60.832749,133,604.06922
147.305322,148,605.544186
-46.396616,400,609.203412
246.811484,400,612.903171
81.6693,118,613.967668
181.805107,157,615.495037
179.565879,157,616.980119
-23.719568,400,620.70674
-17.813934,400,624.56129
261.60913,143,625.960731
452.104794,234,628.060686
233.308253,1,628.102126
-101.233855,400,631.869698
233.307952,1,631.916427
458.122322,237,634.089696
534.666,400,637.892816
60.983521,133,639.134535
169.256828,152,640.539586
726.566006,400,644.369307
45.089875,134,645.622778
46.583923,137,646.933002
83.30849,137,648.294969
261.609994,143,649.636548
233.308266,1,649.682166
225.246005,164,651.247472
40.344459,133,652.525139
40.351075,133,653.774452
244.599038,400,657.551628
-20.128094,4,657.622858
-42.370745,76,658.365643
-386.402801,400,662.115199
208.279626,1,662.156915
441.853754,229,664.318528
75.002463,133,665.539993
261.610123,143,666.924315
319.243947,400,670.629907
40.353762,133,671.948052
-119.907241,400,675.738294
-188.298296,400,679.711737
233.307816,1,679.758286
192.907575,156,681.249016
60.357056,132,682.616354
25.176382,144,684.01517
267.659022,145,685.453508
233.308341,1,685.5009
-58.583981,400,689.26883
233.308183,1,689.311693
233.308106,1,689.356287
-24.364564,400,693.297022
-77.42217,171,694.968255
261.610144,143,696.443302
265.71281,144,697.821745
74.999131,133,699.109724
-22.402271,15,699.280793
60.348098,132,700.701909
60.888209,133,701.981544
40.360923,133,703.343434
60.834663,123,704.591951
75.0101,133,705.881976
233.30693,1,705.923218
261.610144,143,707.353453
-76.479034,400,711.192495
75.010855,133,712.562011
261.610144,143,713.889219
1143.37729,400,717.848134
-73.312005,159,719.400955
159.778752,400,723.310102
40.375367,133,724.666865
45.9543,400,728.573816
255.897951,175,730.30333
60.629399,133,731.575242
261.610141,143,732.970824
75.001665,133,734.339661
-23.649875,400,738.131258
897.97116,400,742.082879
243.006378,168,743.737589
-35.563357,400,747.610591
-22.824786,16,747.795366
-192.167344,201,749.730204
233.306493,1,749.777928
262.019762,138,751.112889
-40.534805,145,752.527914
11.819028,241,754.784818
537.870585,276,757.578987
918.410583,400,761.491101
31.114639,24,761.74729
225.97033,400,765.682594
262.397472,134,767.022184
-38.009104,83,767.79942
215.139286,1,767.845539
58.136033,137,769.167825
233.302221,1,769.214495
261.608563,143,770.565074
260.400729,133,771.790156
-55.502063,400,775.763094
75.002475,133,777.097759
261.607762,143,778.572351
212.199789,1,778.614526
243.066667,400,782.49996
260.417708,133,783.853268
302.857715,400,787.776279
75.641263,45,788.261641
260.0836,136,789.562233
233.272433,1,789.60879
494.451568,242,792.220552
233.279759,1,792.262402
245.406922,174,793.935132
240.323434,400,797.76709
233.207561,1,797.813112
233.207561,1,797.85425
52.271071,135,799.172711
75.001612,133,800.501306
98.221212,216,802.565497
225.458094,175,804.275886
75.011245,133,805.56897
60.41136,132,806.824078
-73.548238,400,810.695195
233.013175,1,810.741395
198.216681,165,812.353855
232.801936,1,812.39941
-23.50074,24,812.650013
59.409581,130,813.894936
77.129237,134,815.236212
59.985173,131,816.47325
-172.606564,400,820.388094
-216.583643,400,824.127281
-30.937724,400,827.873025
-22.692393,400,831.704172
-20.463789,1,831.749558
-293.833958,318,834.703876
75.021366,133,836.033218
627.988321,318,839.084621
75.001585,133,840.348403
-31.473584,400,844.247275
-29.274096,400,848.016852
60.738323,133,849.319478
314.634059,400,853.198703
77.383127,195,855.091777
-21.102032,400,858.799295
-103.632259,400,862.632922
75.002259,133,863.853477
715.447862,400,867.803776
189.377139,148,869.158114
456.132398,237,871.453471
186.771624,153,872.926584
89.391437,210,874.912095
-57.011871,400,878.704737
331.371639,400,882.591634
314.101961,400,886.312999
-61.80176,400,890.128928
242.094999,400,893.943155
75.002386,133,895.31266
233.286154,1,895.354439
-151.431784,356,898.673195
-46.488238,400,902.472918
57.356215,133,903.773813
74.996007,133,905.074544
318.019662,400,908.841981
147.905085,151,910.331284
315.569703,400,914.104955
316.14373,400,917.959974
698.351147,400,921.7626
321.805125,400,925.642324
-20.981006,400,929.407913
140.538092,142,930.854689
-20.160297,1,930.896815
61.116541,134,932.264331
52.376532,137,933.530912
170.974236,159,935.058402
659.80004,400,939.024808
89.522934,254,941.488658
55.879839,258,944.016446
74.993728,133,945.325017
-23.515344,400,949.086169
48.200986,241,951.391744
239.74411,296,954.22825
238.598638,144,955.669537
-28.652905,400,959.421736
233.299318,1,959.468624
-49.375907,400,963.468675
75.000628,133,964.708403
439.880901,229,966.904661
-54.647292,400,970.750414
-55.658461,400,974.594482
43.217325,246,976.936614
233.301934,1,976.978569
11.940686,15,977.185605
242.783572,400,980.995201
-5.542448,400,984.799282
-25.608713,51,985.289917
201.064589,241,987.707478
235.192716,400,991.484187
75.007772,133,992.814187
53.902673,133,994.125082
60.624115,133,995.49744
-0.939708,52,995.99587
233.303989,1,996.041415
60.626584,133,997.261344
50.722871,133,998.531013
-25.002925,79,999.353247
148.496421,378,1003.003034
-9.380964,400,1006.75717
75.001822,133,1007.986681
-111.887232,291,1010.8244
60.62676,133,1012.137571
815.404108,400,1016.014809
2.477564,232,1018.286486
246.763166,220,1020.333609
41.632757,29,1020.625528
209.45835,146,1022.117794
808.387214,400,1026.583272
805.355262,400,1030.511819
60.576625,133,1031.795376
803.239739,400,1035.593393
-78.995854,400,1039.399377
74.811809,133,1040.721386
796.375938,400,1044.646353
-22.175676,12,1044.789951
136.523396,141,1046.116483
233.306154,1,1046.15958
74.934734,133,1047.467289
236.431645,244,1049.862953
13.840982,400,1053.874955
60.582664,133,1055.142507
143.08381,175,1056.850497
213.670402,151,1058.278481
60.608397,133,1059.53488
132.059926,139,1060.977406
131.472258,135,1062.297186
-78.815736,156,1063.731304
86.302825,400,1067.679806
-16.731558,279,1070.365951
134.032282,139,1071.694303
134.599525,142,1073.085217
254.36958,145,1074.456403
74.817705,133,1075.764455
250.825823,400,1079.525748
-26.300024,34,1079.868089
-5.228978,400,1083.693063
-18.931956,288,1086.423679
14.671906,400,1090.325691
20.505208,400,1094.347537
136.634212,143,1095.858984
75.011595,133,1097.204005
233.267984,1,1097.246233
136.739035,400,1101.108261
72.69503,134,1102.390971
220.728594,1,1102.4375
74.857445,133,1103.770043
146.750829,150,1105.231612
146.351419,149,1106.682259
459.98767,239,1109.001283
233.300494,1,1109.046839
471.892309,244,1111.42842
-14.724458,321,1114.546906
240.056212,139,1115.904994
55.172661,137,1117.179357
60.576782,133,1118.566478
232.405256,144,1119.966155
-61.082247,111,1121.157725
75.009732,133,1122.442416
261.004819,400,1126.213545
60.564787,133,1127.484634
142.996074,148,1128.997027
60.602769,133,1130.274177
262.473238,143,1131.596321
2.57921,65,1132.259676
451.907162,236,1134.490449
53.036104,136,1135.787895
188.034915,400,1139.575778
263.9661,400,1143.551954
55.135947,136,1144.855547
220.050038,137,1146.226857
233.307305,1,1146.273549
-99.601259,235,1148.424147
233.307505,1,1148.470394
143.13699,148,1149.912094
233.307085,1,1149.954194
230.086371,142,1151.483273
474.166195,245,1153.809007
60.56474,133,1155.113577
-33.11242,400,1159.079644
12.247684,400,1162.876668
-26.815229,36,1163.239662
55.111814,136,1164.577086
75.003059,133,1165.931445
233.3077,1,1165.975663
233.307539,1,1166.020967
-82.181556,400,1169.924759
894.555529,400,1173.76665
257.945932,400,1177.597307
-14.978083,9,1177.711854
-2.918158,328,1180.809858
-34.348001,400,1184.597013
-34.977533,400,1188.393475
233.308031,1,1188.440431
55.158536,136,1189.815369
258.25034,138,1191.093548
-36.783313,238,1193.349915
-26.91882,378,1197.006361
-33.170434,400,1200.995868
60.563037,133,1202.318487
74.990153,133,1203.641204
-147.159106,374,1207.201845
-60.274766,400,1211.068184
-29.788384,20,1211.288009
60.563032,133,1212.527576
27.302331,23,1212.806587
-20.923098,6,1212.895847
237.825984,146,1214.290545
-31.180358,400,1218.073274
-80.182649,400,1221.884647
233.308214,1,1221.927125
265.886685,140,1223.337996
-55.384875,400,1227.278554
259.494963,143,1228.689197
239.627964,138,1230.081282
-90.27716,358,1233.606326
237.509413,148,1235.025977
-15.334721,400,1238.828782
-3.358347,400,1242.664071
497.290733,256,1245.166616
422.263675,219,1247.269488
221.884951,1,1247.315692
261.659093,142,1248.784207
75.009097,133,1250.112587
231.640204,147,1251.58823
233.307659,1,1251.631831
903.285012,400,1255.444425
-99.754535,400,1259.313455
-142.060056,370,1263.061033
235.403315,149,1264.519666
75.002566,133,1265.86387
12.939391,400,1269.66081
261.666367,142,1271.021295
215.624884,1,1271.067493
-20.281295,1,1271.108122
46.713883,134,1272.398167
60.563413,133,1273.680951
233.308401,1,1273.72279
414.694315,216,1275.867346
74.997758,133,1277.18735
257.820259,147,1278.734315
46.652236,134,1280.161077
60.563603,133,1281.480208
237.877427,147,1282.91104
-55.450566,400,1286.824754
-73.404216,400,1290.652054
52.403095,150,1292.126642
-103.142637,400,1296.045817
410.743065,214,1298.085089
847.848916,400,1301.9581
46.694139,134,1303.28633
258.859728,145,1304.75729
261.68414,142,1306.158254
388.848288,204,1308.129838
26.04201,400,1312.03721
46.734196,134,1313.360943
75.002477,133,1314.595307
259.210213,142,1315.954481
60.576731,133,1317.283179
75.004078,133,1318.560194
46.668115,134,1319.884384
261.675041,142,1321.400647
-32.668153,400,1325.360979
-167.776442,389,1329.153307
178.096413,400,1332.989978
233.308438,1,1333.032982
261.553198,143,1334.430363
35.542059,27,1334.711228
907.84644,400,1338.671563
44.608243,134,1340.008809
10.788565,400,1344.036569
261.573683,143,1345.40774
-157.147323,351,1348.888993
281.814142,156,1350.352721
394.570362,206,1352.376486
233.308389,1,1352.422919
206.495418,1,1352.463728
-160.599562,357,1355.962566
296.097668,161,1357.529805
75.009388,133,1358.858025
259.607308,141,1360.210376
261.5961,143,1361.616005
150.362134,400,1365.634843
369.981884,196,1367.499331
60.672894,133,1368.817922
58.688581,167,1370.587109
261.600752,143,1372.02339
388.461896,203,1374.042255
-157.578499,349,1377.538448
-21.376611,8,1377.746195
51.717634,132,1379.126545
182.3431,168,1380.691996
-159.369171,356,1384.145977
233.308455,1,1384.190489
75.010863,133,1385.423652
-159.763655,353,1388.998777
233.308458,1,1389.040483
60.62494,133,1390.426908
75.002507,133,1391.736839
75.002564,133,1392.982394
60.620341,133,1394.274826
233.308465,1,1394.319853
282.52662,156,1395.864248
60.595121,133,1397.195656
-6.009801,27,1397.479181
261.682507,142,1398.917676
75.002094,133,1400.274468
286.498237,158,1401.831767
902.266344,400,1405.771923
75.00942,133,1407.109129
-64.333021,319,1410.161156
312.951586,180,1412.047408
60.657339,133,1413.298582
230.301114,184,1415.047566
223.815313,1,1415.088865
233.308518,1,1415.133795
-8.26567,400,1419.257899
233.308517,1,1419.299414
233.308517,1,1419.344847
178.107965,165,1420.959633
233.30852,1,1421.005434
-18.828763,1,1421.047634
261.607187,143,1422.505663
-6.905474,400,1426.452145
1120.404695,400,1430.263826
168.568268,400,1434.117957
21.34531,27,1434.435313
817.894064,400,1438.336767
267.856181,146,1439.762918
431.015699,224,1442.042754
75.004937,133,1443.371949
123.380961,400,1447.271705
-41.027158,400,1451.08477
-43.501358,400,1454.963345
233.308518,1,1455.005442
58.792103,135,1456.321616
42.45754,133,1457.70743
213.402823,1,1457.755143
261.610176,143,1459.201349
215.466685,1,1459.25043
3.427587,11,1459.384211
233.308514,1,1459.43014
59.145378,134,1460.763272
111.148858,400,1464.659045
-11.616517,283,1467.39572
233.308509,1,1467.442274
75.002778,133,1468.799644
261.609969,143,1470.17819
61.602159,137,1471.573632
288.453637,155,1473.070977
185.517898,400,1476.918103
59.922933,155,1478.370402
408.712099,400,1482.184505
-29.843664,400,1486.144043
-46.590724,400,1490.02596
233.30851,1,1490.07273
261.610069,143,1491.452903
904.20096,400,1495.357332
61.516318,163,1496.984029
561.547848,400,1500.951179
53.294796,160,1502.486235
49.974601,155,1504.051706
763.745817,380,1507.889253
11.80826,15,1508.063954
75.002477,133,1509.419407
485.921778,400,1513.280539
57.297049,133,1514.540574
204.174072,400,1518.60032
59.336663,130,1519.928336
233.308079,1,1519.972146
59.366215,130,1521.267859
115.552924,400,1525.087949
278.312657,151,1526.580842
57.406453,155,1528.069339
7.489442,400,1531.899952
-20.027722,400,1535.836821
59.333576,130,1537.101136
-6.380888,400,1540.927127
75.005096,133,1542.336681
261.610149,143,1543.737368
261.610146,143,1545.105212
94.139925,400,1548.982553
7.76178,249,1551.43788
378.602044,199,1553.378318
64.502728,400,1557.278442
187.430223,400,1561.219541
278.200971,150,1562.72996
-10.424276,240,1565.116403
-55.405565,382,1568.875571
60.793848,132,1570.227063
233.308207,1,1570.269908
68.208792,158,1571.885886
80.290107,155,1573.390708
278.35215,150,1574.933504
-122.162647,134,1576.284929
-0.539046,27,1576.566528
233.333934,120,1577.774222
42.472703,134,1579.109247
59.872379,131,1580.380776
85.352818,155,1581.934185
673.881134,339,1585.31689
-123.839015,133,1586.675062
-11.327195,314,1589.7282
307.021874,165,1591.305452
-14.678628,400,1595.244374
-34.739629,400,1599.076832
80.167079,161,1600.658297
900.435518,400,1604.536761
46.071319,165,1606.126588
61.928874,181,1607.945223
152.556404,400,1611.758385
-15.09138,4,1611.825241
60.572742,132,1613.174542
282.42486,151,1614.710836
-52.29172,152,1616.20035
-114.724077,135,1617.483957
900.309376,400,1621.563416
152.284003,400,1625.471982
61.144245,133,1626.772932
259.156589,159,1628.357769
-107.015492,137,1629.739853
232.948679,156,1631.233585
16.441471,400,1635.153384
55.577495,133,1636.474545
161.692511,148,1637.928265
-56.59441,181,1639.723277
261.610405,143,1641.123633
-21.652126,400,1645.074909
42.447814,133,1646.3537
59.029214,132,1647.72539
60.757833,133,1649.06796
-20.117066,1,1649.109989
19.432167,400,1652.973262
233.308463,1,1653.01084
233.30847,1,1653.051069
19.947318,400,1657.012794
275.133194,140,1658.394222
8.751884,40,1658.791833
261.610492,143,1660.166677
-45.538694,400,1664.034117
233.308458,1,1664.075755
-42.877768,400,1668.039057
-62.907814,215,1670.204743
261.610747,143,1671.585894
-40.869649,400,1675.49808
29.519502,400,1679.314649
61.228476,133,1680.598212
570.007459,290,1683.424688
63.661301,135,1684.758029
40.399971,133,1686.003507
75.002478,133,1687.322163
-50.521164,400,1691.140788
94.169336,400,1695.102899
-25.819529,400,1699.057138
75.002475,133,1700.331995
237.866635,400,1704.30608
901.586618,400,1708.2272
62.033913,134,1709.602545
61.86811,133,1710.867656
233.3085,1,1710.904465
233.308499,1,1710.944142
-25.079267,237,1713.24331
61.299838,134,1714.5846
277.209181,141,1716.005926
196.872006,400,1719.832505
61.353707,134,1721.144674
71.057048,149,1722.578026
233.30847,1,1722.620444
49.492057,400,1726.541125
-37.00896,400,1730.402178
36.580671,400,1734.368817
252.262365,218,1736.406333
40.372043,133,1737.762175
-63.795679,400,1741.749464
252.446316,210,1743.795349
127.728717,131,1745.075716
233.308503,1,1745.113904
233.308285,1,1745.154414
112.42498,400,1749.039463
261.611262,143,1750.496367
24.819671,155,1751.952613
-140.829822,300,1754.899724
-17.871028,1,1754.937979
124.166015,400,1758.770256
-79.051961,157,1760.305988
867.415214,400,1764.183246
233.308495,1,1764.219828
213.331039,1,1764.260762
65.388723,135,1765.6286
233.308491,1,1765.67264
-13.355088,10,1765.798477
16.180133,17,1766.012637
17.09393,163,1767.605986
120.811599,400,1771.481302
-104.093847,283,1774.198885
123.482458,141,1775.624815
71.323131,400,1779.477273
170.719918,400,1783.436063
233.308355,1,1783.473015
35.638819,135,1784.754763
9.208242,400,1788.696263
99.726273,400,1792.569701
66.073975,139,1793.964815
61.395592,137,1795.250396
75.002631,133,1796.56375
75.20292,400,1800.389248
273.685424,148,1801.870275
899.178954,400,1805.683301
-47.783834,400,1809.524031
233.307683,1,1809.565647
233.307683,1,1809.602962
-36.651698,176,1811.312482
278.892103,194,1813.244315
266.054528,140,1814.608285
6.446785,400,1818.428982
233.308121,1,1818.471097
270.965917,138,1819.875284
99.228873,124,1821.083445
-3.41157,209,1823.056706
-43.752256,400,1826.9467
903.706661,400,1830.802138
-46.284848,400,1834.645941
-104.502034,281,1837.390385
233.30775,1,1837.427326
233.307811,1,1837.467471
233.307811,1,1837.503751
-36.085018,176,1839.294712
-100.963426,277,1842.110727
285.796702,153,1843.562137
38.12499,134,1844.935174
270.82989,138,1846.245301
-65.957433,400,1850.02913
-19.999265,1,1850.071399
-99.164519,279,1852.800393
261.610496,143,1854.178921
-8.968945,16,1854.359473
-55.654889,400,1858.320081
283.720127,152,1859.83391
-22.95074,21,1860.053149
213.453243,1,1860.093978
30.00829,156,1861.645997
280.558267,150,1863.089789
11.508343,400,1866.980072
-41.319408,400,1870.877809
-41.788615,400,1874.7428
-87.916894,276,1877.515292
233.308472,1,1877.553705
52.539686,35,1877.943049
233.308262,1,1877.980648
233.308474,1,1878.021883
-48.337708,400,1881.829284
244.494705,165,1883.437923
72.41598,400,1887.328161
273.814537,400,1891.244148
-50.101875,400,1895.093832
193.752809,400,1898.982444
209.850885,108,1900.032587
233.308363,1,1900.074779
-22.930473,269,1902.724729
211.808846,400,1906.663817
-48.16302,102,1907.635894
-21.953447,12,1907.775805
41.631977,142,1909.27234
-13.689408,246,1911.699512
-22.716948,20,1911.943219
291.850251,155,1913.462845
-29.84968,243,1915.859226
69.97303,142,1917.323816
69.3153,142,1918.655498
-30.361823,400,1922.50674
75.00248,133,1923.765695
898.233044,400,1927.655104
221.517362,400,1931.612691
203.973163,400,1935.449776
28.002103,148,1936.909117
233.308106,1,1936.947118
62.078552,130,1938.258815
233.308056,1,1938.300139
595.596636,400,1942.177206
369.027929,400,1945.994157
-20.750391,2,1946.041608
285.717033,153,1947.57324
224.040282,400,1951.417449
44.691336,400,1955.297119
-19.568293,400,1959.094423
903.223118,400,1963.041397
67.817803,136,1964.345785
198.294522,400,1968.383251
233.307739,1,1968.424451
268.706288,400,1972.236454
-7.049045,20,1972.459474
-35.980249,66,1973.099451
904.67389,400,1976.96995
233.307931,1,1977.007496
233.308,1,1977.047762
-12.194717,237,1979.383388
424.35833,400,1983.267132
-36.686445,400,1987.158822
-36.917229,400,1991.112324
-13.789069,400,1994.959646
145.961638,137,1996.290087
4.651457,12,1996.429547
330.820506,400,2000.300555
-36.837733,400,2004.178769
-6.829727,400,2008.621531
75.002475,133,2009.968808
-32.637136,241,2012.305334
-12.274312,70,2013.036347
330.323306,174,2014.701639
173.425287,145,2016.131611
191.858287,148,2017.600148
225.067361,1,2017.641574
-38.469705,400,2021.540693
319.953549,169,2023.200277
20.485349,148,2024.636222
75.002472,133,2025.917716
-36.53678,242,2028.274336
26.038996,148,2029.668915
317.96263,168,2031.344773
233.305939,1,2031.382567
22.800764,153,2032.817068
233.305925,1,2032.855248
267.717436,145,2034.2785
-15.613726,237,2036.632714
904.282656,400,2040.491376
223.556927,1,2040.533189
902.223858,400,2044.403489
321.975155,170,2046.03508
266.219397,136,2047.425394
191.612928,400,2051.323294
32.187531,170,2052.986174
-37.264801,155,2054.444622
-7.714698,400,2058.280823
219.484562,158,2059.821624
42.4633,133,2061.118284
169.512074,400,2065.066946
178.547259,150,2066.475032
372.537311,400,2070.302267
307.581339,163,2071.933405
75.002483,133,2073.23482
0.865057,400,2077.060316
-11.133504,400,2080.905126
71.411659,182,2082.753303
75.002471,133,2084.018312
261.610478,143,2085.414708
72.015009,400,2089.33447
261.610566,143,2090.766788
233.146812,1,2090.808343
-22.605418,19,2091.0424
194.976237,400,2094.922321
-45.21177,400,2098.777623
197.394696,400,2102.677126
-24.689642,400,2106.56685
75.001781,133,2107.918733
58.429393,400,2111.758484
-42.198896,400,2115.661471
187.769013,147,2117.103662
284.453166,163,2118.752357
-11.120822,400,2122.676084
-42.839566,400,2126.557506
55.36915,400,2130.442162
-28.273205,400,2134.347668
261.610148,143,2135.723277
117.729249,168,2137.499803
308.111914,159,2139.105774
-2.128074,400,2143.00054
-70.610642,400,2146.877418
851.870723,400,2150.725722
-17.068155,400,2154.636552
229.302509,1,2154.673579
316.649562,160,2156.315178
77.447285,193,2158.149144
-23.975323,38,2158.590477
-44.689079,400,2162.402447
228.589132,1,2162.439143
229.307584,1,2162.480597
75.002703,133,2163.781552
-146.933761,400,2167.620451
229.030366,1,2167.663243
229.030366,1,2167.700164
42.424509,133,2169.035809
40.40297,133,2170.360623
-29.402133,40,2170.792141
-253.918299,311,2173.807964
14.696646,277,2176.60889
154.671626,400,2180.603549
127.9572,400,2184.546954
62.913647,171,2186.279546
229.320688,1,2186.31731
211.393597,1,2186.35792
218.434721,1,2186.394877
264.403031,135,2187.739821
74.991359,133,2189.03809
228.683211,1,2189.07964
-3.294392,238,2191.34134
661.769401,400,2195.253449
42.417981,133,2196.528925
298.205912,151,2198.040757
630.49719,400,2201.918538
228.341251,1,2201.955573
228.647971,1,2201.996335
262.164927,134,2203.430729
-208.287228,400,2207.306258
-260.528631,400,2211.207193
277.66861,212,2213.214768
42.435722,133,2214.507321
75.002245,133,2215.800789
17.734904,191,2217.612835
229.997225,1,2217.654249
642.303528,321,2220.871646
228.958186,400,2224.764594
260.1008,133,2226.183462
-20.152391,1,2226.220878
75.003991,133,2227.513669
-181.343889,400,2231.431572
-10.790202,400,2235.347645
410.831096,223,2237.591307
42.432234,133,2238.890259
261.610141,143,2240.316602
260.108287,133,2241.658124
249.482913,400,2245.567375
7.189552,249,2247.935026
260.048266,133,2249.277079
229.558639,1,2249.314665
23.611112,400,2253.233411
