#{"t_start": 1765854108.7653036, "env_id": "None"}
r,l,t
255.255627,143,260.753901
255.231769,143,262.217322
255.231765,143,263.549507
254.123345,133,264.814991
255.326651,142,266.238177
158.323749,141,267.580714
254.123345,133,268.845518
255.327418,142,270.198407
-24.353121,34,270.526821
-11.561051,153,271.931968
-34.676386,341,275.102396
39.096038,135,276.41349
248.484089,130,277.658476
-24.734598,300,280.431684
587.341703,233,282.611369
255.231766,143,283.934946
-37.02414,300,286.818616
-21.543736,15,286.980407
-12.56759,300,289.741552
-41.911997,300,292.507983
-25.996098,164,294.161726
58.079422,341,297.521261
252.446503,132,298.755298
254.123345,133,300.074806
254.123345,133,301.352847
-34.013816,300,304.242949
233.298486,1,304.283773
-32.664995,166,305.852423
207.634935,1,305.898182
-15.121708,300,308.802121
-35.8222,300,311.66638
143.57152,138,312.986606
-32.792039,300,315.845859
255.231759,143,317.29703
233.298517,1,317.341965
233.298517,1,317.38104
255.340997,142,318.773417
45.637414,135,320.079485
254.247532,133,321.315461
74.663943,341,324.536684
-25.696438,22,324.802488
255.231759,143,326.134758
17.820322,160,327.696442
58.457361,341,331.021011
-24.83904,300,333.873195
-15.738692,300,336.770506
243.984249,128,337.999261
-82.614383,133,339.319191
212.71791,122,340.451926
255.338564,142,341.840964
41.281018,134,343.171818
83.787895,341,346.350964
82.814596,341,349.539079
-29.611816,300,352.357347
254.123346,133,353.677941
-15.45132,300,356.576052
72.940718,341,359.812214
5.096941,341,362.96698
67.161125,134,364.253296
17.228413,400,368.10288
254.123698,133,369.34439
-29.18506,300,372.149158
157.728525,139,373.48439
53.349343,341,376.893778
908.423298,300,379.89583
255.231388,143,381.401592
233.298494,1,381.442525
-25.595772,300,384.497494
54.004225,133,385.915332
55.804828,133,387.292095
31.689843,341,390.77481
-4.802002,300,393.814618
205.559002,111,395.044676
233.298481,1,395.091113
218.179856,1,395.13278
104.094957,341,398.678772
201.117834,155,400.330377
-26.284322,300,403.255173
17.28289,341,406.778201
-3.614659,300,409.745491
-2.918779,300,412.700058
58.675383,341,416.318187
-30.051984,341,419.611583
-22.066124,300,422.453291
-25.325112,300,425.69481
-20.098149,152,427.355956
255.350408,142,428.849984
55.227456,134,430.255617
-86.604085,229,432.843355
254.113951,133,434.197081
233.298523,1,434.237449
-26.215833,153,435.725626
233.298523,1,435.76707
-9.931064,300,438.57666
-422.175801,341,441.756518
255.35036,142,443.141029
233.298523,1,443.181076
-11.047247,300,445.991884
-229.65774,341,449.187
-366.906316,341,452.440621
55.3534,134,453.718221
251.176161,141,455.027437
-7.881061,300,457.873341
20.363714,184,459.611067
-27.315343,300,462.525884
252.09335,155,463.985577
216.165139,1,464.030856
330.616298,241,466.354214
233.298523,1,466.39902
976.740381,300,469.239484
-19.766276,300,472.054048
298.021854,227,474.244392
22.358452,21,474.500851
233.298523,1,474.541989
54.770681,139,475.833355
363.667965,187,477.592781
233.298523,1,477.637637
233.298523,1,477.676886
254.114722,133,479.001076
-23.218269,13,479.150389
-26.824311,300,481.963679
308.476382,169,483.515682
-23.891631,25,483.834324
35.702642,300,486.634019
-75.489413,202,488.584415
357.616413,184,490.303161
321.764475,166,491.900679
-0.738894,300,494.724856
-67.97082,341,497.898106
2.097138,11,498.027516
318.538485,174,499.659991
233.298523,1,499.705611
-19.260945,341,502.969904
233.298523,1,503.014403
-20.244058,300,505.836506
233.298523,1,505.877479
233.298523,1,505.920385
-30.711519,341,509.076566
3.012613,300,511.889066
18.884394,297,514.767851
1061.385018,300,517.595337
318.550057,174,519.20208
1065.880807,300,522.077215
-33.360985,300,524.865356
233.298523,1,524.906669
-75.513021,215,526.922034
455.751875,341,530.16401
233.298523,1,530.209265
252.963044,144,531.635991
255.347578,142,532.992522
798.448859,400,536.763519
233.298523,1,536.803877
265.131224,138,538.060104
1059.795572,300,541.082107
-11.901155,300,544.012843
54.805137,133,545.266258
233.298523,1,545.307657
-65.716419,341,548.563483
-33.097174,341,551.811274
-37.998546,341,554.990869
58.486092,141,556.3067
905.737291,400,560.085934
-27.351264,144,561.450709
233.298523,1,561.495402
254.114209,133,562.774395
-25.805974,48,563.266333
255.349842,142,564.625861
-27.811149,144,565.998395
450.052423,341,569.186343
54.789532,133,570.492121
254.114568,133,571.807128
-60.605455,341,574.939588
254.114617,133,576.270381
-60.928649,322,579.246541
233.298523,1,579.287027
1038.499259,300,582.053278
-47.047126,70,582.739148
252.705477,132,584.028939
-31.969192,162,585.601754
-32.049099,163,587.109806
246.436163,129,588.348238
40.737506,143,589.733814
394.78693,300,592.500303
317.409409,372,596.092209
-58.982759,341,599.24996
-52.637392,341,602.465438
80.869471,300,605.232276
54.692116,133,606.541207
255.350359,142,607.858525
401.307182,341,611.038712
63.72862,182,612.750082
-52.044269,341,615.997878
54.653075,133,617.284704
233.298523,1,617.325033
233.298523,1,617.368942
40.737452,143,618.727033
254.114491,133,620.049888
254.111389,133,621.323025
-66.844251,341,624.502413
-6.787052,17,624.684456
255.350477,142,626.041454
254.114642,133,627.38505
255.350477,142,628.754072
208.58097,1,628.794503
-36.11627,95,629.701226
1063.589336,300,632.530342
1066.620964,300,635.34418
-97.477692,212,637.34934
-11.322075,300,640.162985
17.187789,133,641.401464
254.114568,133,642.762298
254.259115,133,643.964347
77.005282,164,645.554779
19.048556,132,646.78848
-37.999372,341,649.997251
314.15633,208,651.957289
8.477561,400,655.800451
254.484501,133,657.041614
233.298523,1,657.086155
-81.34446,181,658.798434
18.920681,400,662.526685
15.063284,17,662.777995
255.35036,142,664.068404
-19.314606,300,666.89808
7.501262,13,667.042767
302.335455,341,670.412683
-21.359284,1,670.453024
218.436792,323,673.489983
314.321719,341,676.71229
254.280369,133,677.969645
254.239193,133,679.282286
233.298523,1,679.326872
220.323373,1,679.367055
98.249463,341,682.556894
95.276373,341,685.924446
96.384154,341,689.405454
-60.005808,341,692.679311
1044.363302,300,695.563767
40.737478,143,697.159061
255.35036,142,698.500627
-11.452336,400,702.341823
1065.28357,300,705.292334
54.76978,133,706.605714
-59.488176,341,709.933824
363.526367,212,711.963413
290.243051,341,715.26767
-55.918379,341,718.621944
47.691907,33,718.949285
42.224545,300,721.858056
233.298313,1,721.903647
233.298523,1,721.943154
33.954,300,724.804815
346.624302,341,728.065421
21.217225,133,729.435739
-180.45458,341,732.711205
255.35036,142,734.159485
-13.457229,20,734.371817
233.298523,1,734.411951
386.944729,341,737.66199
-115.413517,341,740.895686
40.737467,143,742.268454
-28.822819,300,745.169795
254.114659,133,746.475217
-68.84084,341,749.877061
254.113944,133,751.199098
-56.429243,341,754.452313
254.251545,133,755.76036
254.115378,133,757.062555
275.59647,310,760.104106
255.35036,142,761.472118
54.642007,133,762.8302
-13.793617,10,762.952866
233.298523,1,762.997303
40.737495,143,764.30537
54.637755,133,765.597607
1069.806144,300,768.558884
-49.538811,341,771.884202
54.052084,131,773.211493
40.737614,143,774.678438
54.873938,133,776.022426
1064.0802,300,779.040904
40.738343,143,780.502153
923.09276,400,784.377103
-51.359526,341,787.682429
1066.763027,300,790.621146
17.109966,300,793.575327
-16.241643,300,796.400137
445.816136,341,799.65436
-30.45739,156,801.192738
233.298523,1,801.238094
-32.243861,300,804.102494
-17.933149,300,806.982574
54.76879,133,808.31872
233.298523,1,808.363993
255.35036,142,809.668509
14.911241,17,809.886407
254.253857,133,811.221228
254.127915,133,812.51246
255.350477,142,813.863128
-29.573491,152,815.399515
54.802633,133,816.703277
233.298309,1,816.744276
435.57141,341,820.144459
26.439369,23,820.451535
-16.165147,300,823.296093
910.811529,400,827.083553
50.19109,300,829.916196
-6.44057,26,830.216578
-17.493961,300,833.002729
54.823909,133,834.341176
-21.143143,300,837.251792
-27.750878,28,837.572556
41.523824,30,837.876403
43.660966,144,839.189347
-30.367869,157,840.73081
41.470415,300,843.650242
-10.707331,300,846.514988
-24.684198,341,849.761698
254.113842,133,851.067847
-21.214885,5,851.149206
210.134256,1,851.189487
43.79015,129,852.450955
-57.284728,341,855.592695
-18.601315,300,858.381096
-31.650028,162,860.010244
-35.620182,341,863.243044
476.898748,341,866.456378
-18.304711,300,869.420409
-60.804837,309,872.352375
474.285047,341,875.612833
36.646751,341,878.873117
255.35036,142,880.232152
-11.336138,300,883.065404
467.151534,341,886.264268
-26.904967,25,886.62757
-23.168289,341,889.898586
1077.100982,300,892.742439
-22.827692,300,895.542907
254.114568,133,896.843245
-27.952696,341,900.027382
-12.621717,300,902.898376
48.061113,129,904.242031
1078.521891,300,907.079153
75.834373,300,909.954756
1069.035702,300,912.949549
413.157226,276,915.586147
25.484357,131,916.834014
-42.246796,208,918.851771
-47.549488,341,922.155472
233.298523,1,922.196225
41.101318,143,923.628937
254.123345,133,924.892732
-27.611346,341,928.249325
233.298523,1,928.292738
-26.534721,341,931.519105
-40.785051,289,934.276823
39.973024,141,935.621521
14.424437,229,937.847368
1076.109178,300,940.715319
900.406396,400,944.563908
-15.054013,9,944.681015
-17.625319,300,947.622594
66.93262,131,948.879958
-92.204981,300,951.797909
54.453828,132,953.014691
255.35036,142,954.399801
-25.717164,341,957.709643
255.350477,142,959.056416
388.905649,231,961.263148
-34.893445,341,964.474079
-21.257255,11,964.604829
312.677224,300,967.434617
54.867643,133,968.678889
-51.702806,400,972.499072
72.12101,185,974.237571
254.114568,133,975.541789
233.298523,1,975.58273
1068.883184,300,978.552926
-7.745353,300,981.451251
50.234431,129,982.702881
80.705816,400,986.559735
1066.772277,300,989.358656
184.742127,331,992.444564
605.430796,300,995.354133
241.021129,400,999.092431
-39.119244,341,1002.424821
-17.353965,300,1005.336279
63.80483,341,1008.61402
-53.661829,341,1011.847723
49.865391,130,1013.095676
163.630751,400,1017.040368
254.115216,133,1018.349835
254.114568,133,1019.627201
14.235684,17,1019.816189
643.441065,300,1022.766342
896.1937,400,1027.231668
254.123495,133,1028.535984
51.956462,130,1029.776324
454.907185,341,1033.05236
254.124256,133,1034.320667
-12.813207,300,1037.199042
762.510892,381,1040.830643
-46.296548,341,1044.088658
614.941715,300,1047.111015
255.35036,142,1048.498148
52.208599,130,1049.794782
254.114568,133,1051.078022
254.114568,133,1052.392777
-12.656246,300,1055.340814
-42.244455,341,1058.6481
9.694368,14,1058.807111
1071.152345,300,1061.705847
64.527289,130,1062.953562
-31.988841,300,1065.83859
233.298523,1,1065.883215
693.750217,400,1069.707109
97.097028,67,1070.390847
233.298523,1,1070.435913
-15.276751,300,1073.303224
233.298523,1,1073.345701
-46.887497,341,1076.736175
-2.436165,28,1077.02713
-26.81553,400,1080.78092
54.722165,133,1082.095452
255.35036,142,1083.412438
-35.996459,300,1086.314139
233.298523,1,1086.358361
54.70109,133,1087.631028
-34.747895,341,1091.072332
-44.629963,400,1094.920297
207.483545,1,1094.962058
254.114568,133,1096.274808
898.439582,400,1100.154352
470.375407,341,1103.436756
928.188112,400,1107.21553
-35.179556,341,1110.466935
597.261874,300,1113.408657
-22.410282,341,1116.670825
-40.397015,341,1119.981716
233.298523,1,1120.022351
54.63089,133,1121.292398
-39.646521,341,1124.629966
255.350361,142,1125.985361
233.298523,1,1126.030757
429.688962,341,1129.28839
-33.905115,300,1132.172853
913.86535,400,1136.054817
255.350392,142,1137.372778
254.114568,133,1138.746351
452.988989,341,1142.005114
54.630393,133,1143.294215
36.372705,341,1146.571149
54.630276,133,1147.927662
254.123554,133,1149.171608
-57.87132,300,1152.099969
133.32735,369,1155.648163
-44.373637,341,1159.088567
255.35048,142,1160.461604
901.461045,400,1164.286747
233.476793,1,1164.332022
-14.840378,400,1168.098877
233.298517,1,1168.139789
893.471077,400,1172.052593
911.208293,400,1175.890115
511.84155,268,1178.568977
1075.489393,300,1181.403956
-37.045379,341,1184.695503
-10.802148,400,1188.526433
548.486088,300,1191.420995
233.298505,1,1191.461817
-3.23219,300,1194.285493
-50.268546,300,1197.215642
-37.384827,341,1200.593776
254.114568,133,1201.88134
233.298521,1,1201.926834
241.425323,1,1201.966141
139.136507,400,1205.760159
108.591552,400,1209.566401
247.16926,1,1209.612057
259.69913,178,1211.33418
-45.57972,300,1214.283914
784.450107,264,1216.817654
-15.013704,9,1216.930921
-34.828646,341,1220.352757
73.671714,133,1221.673462
73.668963,133,1222.916368
542.034523,300,1225.813647
254.123365,133,1227.120738
233.29846,1,1227.164611
-85.945457,341,1230.548234
3.120365,300,1233.404748
-29.885126,300,1236.305822
233.298324,1,1236.350784
-73.713669,341,1239.595041
8.141344,95,1240.553123
1069.147683,300,1243.447834
233.298331,1,1243.487612
895.936443,400,1247.347656
-340.372093,341,1250.709984
129.877686,400,1254.545944
557.893543,290,1257.313298
54.629948,133,1258.689718
-387.975195,341,1261.959446
233.298256,1,1261.999078
1069.42718,300,1264.968443
-385.535691,288,1267.743972
522.708526,300,1270.67435
233.297995,1,1270.720758
54.629948,133,1271.997089
-128.453008,341,1275.345958
233.298349,1,1275.389112
233.29838,1,1275.43278
-232.050066,341,1278.647804
233.296545,1,1278.69295
-63.345918,341,1281.936742
-5.292901,400,1285.78716
896.905456,400,1289.696866
543.216303,300,1292.585135
233.298374,1,1292.630933
255.350371,142,1294.121897
572.551865,300,1296.990158
233.298507,1,1297.032581
-71.119685,231,1299.239589
-17.629609,300,1302.14652
254.111264,133,1303.423248
254.123345,133,1304.775084
-70.914574,130,1306.100924
-52.204549,341,1309.377118
34.601224,27,1309.65599
44.743231,341,1312.959399
79.388937,135,1314.260542
26.433802,23,1314.501522
-9.592514,300,1317.413177
103.927767,259,1319.921886
-13.259412,300,1322.799277
255.350361,142,1324.198385
-9.384325,400,1328.070303
-22.803144,341,1331.313037
254.11469,133,1332.711468
233.298169,1,1332.752251
54.629948,133,1334.053866
233.29807,1,1334.094631
-30.9502,341,1337.490561
891.053851,400,1341.332271
909.543244,400,1345.243288
87.634933,138,1346.575041
1039.203738,300,1349.452734
111.818412,150,1350.859429
-28.455437,341,1354.196923
254.123345,133,1355.493789
-44.60793,139,1356.82866
254.123345,133,1358.186158
-37.683023,341,1361.554876
233.297429,1,1361.599435
-41.930291,148,1363.072597
270.727244,294,1366.028638
-60.257522,341,1369.386365
229.106117,400,1373.340416
254.116743,133,1374.625349
-18.352101,300,1377.583595
54.634241,133,1378.871129
255.35036,142,1380.244985
233.295608,1,1380.295188
-10.535563,29,1380.593873
-20.472561,2,1380.647015
54.630372,133,1381.979411
0.499211,10,1382.105602
-18.857151,300,1385.093829
-23.955058,10,1385.219266
254.123345,133,1386.607742
-15.923634,300,1389.486216
-11.290492,300,1392.448717
251.319096,141,1393.874206
255.35036,142,1395.310336
254.123345,133,1396.589088
255.35036,142,1398.036579
897.775494,400,1401.883223
-14.808011,400,1405.73449
-14.949759,300,1408.669586
-15.515369,341,1411.935408
233.292824,1,1411.976193
233.292818,1,1412.019435
-20.488445,341,1415.429112
-14.602134,400,1419.270562
47.263408,153,1420.746145
233.29113,1,1420.787225
-41.840701,341,1424.065657
254.123345,133,1425.320295
315.027571,249,1427.854498
604.640289,300,1430.72928
254.114638,133,1432.171351
909.574519,400,1436.045139
-20.236316,1,1436.090931
-12.771523,400,1439.909999
-13.29434,400,1443.723882
-70.196807,400,1447.552985
254.123345,133,1448.941713
-11.449702,400,1452.877751
12.846263,16,1453.05774
214.649815,1,1453.102716
-76.14745,341,1456.411665
443.650389,310,1459.388223
-12.684235,29,1459.691897
-21.259686,341,1463.089208
-81.620825,261,1465.571401
208.306948,1,1465.612755
96.961689,400,1469.631464
691.451026,345,1472.925643
-71.904668,341,1476.237621
-77.743223,256,1478.676893
718.729912,400,1482.51595
23.660268,169,1484.312477
732.455461,400,1488.140134
-17.433682,341,1491.561649
19.406022,400,1495.400938
686.163678,400,1499.308515
-10.598385,400,1503.215325
-18.362876,300,1506.201814
58.144626,138,1507.576998
55.857913,134,1508.876153
163.305608,400,1512.756358
229.01275,1,1512.801864
-132.784002,250,1515.188837
914.608334,400,1519.051541
893.559476,400,1523.04352
1067.146583,300,1525.900868
271.977267,151,1527.432079
-24.541445,341,1530.821988
1072.889732,300,1533.792541
-8.523435,400,1537.674847
-8.203664,300,1540.612422
718.405182,400,1544.496036
290.289955,160,1546.099253
736.003821,400,1550.113115
231.360103,300,1553.059814
-35.661949,341,1556.370308
458.542442,300,1559.259141
571.303033,300,1562.155222
543.151639,383,1566.033053
-12.127374,400,1569.875404
-11.925631,14,1570.038858
576.522806,300,1572.978145
-28.155904,341,1576.363694
-5.830482,400,1580.227146
210.679626,1,1580.271266
288.273583,159,1581.8438
754.923292,260,1584.35332
224.812607,1,1584.397889
1056.530045,300,1587.316275
61.453267,144,1588.700145
1071.324199,300,1591.606034
318.535997,174,1593.330407
-14.562762,300,1596.275394
254.114568,133,1597.544013
224.648939,1,1597.587883
-14.404012,400,1601.3894
26.633168,22,1601.619874
895.172763,400,1605.563401
-10.759684,300,1608.462865
-20.472201,2,1608.512988
224.534883,1,1608.548673
-14.201724,300,1611.415182
144.97698,400,1615.355326
342.496483,186,1617.120226
888.808471,400,1621.10629
298.431882,164,1622.671846
224.536498,1,1622.712605
154.116952,400,1626.520839
-7.62315,400,1630.338157
131.562535,341,1633.582699
623.761636,300,1636.5446
290.034621,160,1638.166427
-30.115224,341,1641.498149
-39.103557,63,1642.127816
224.485756,1,1642.167507
167.655925,400,1645.987777
58.917823,186,1647.820294
-3.308923,400,1651.72795
1.885543,327,1654.929873
387.591115,341,1658.162793
57.904255,185,1660.024815
-60.08127,300,1662.922336
902.400489,400,1666.927224
736.119205,400,1670.830012
-302.623301,341,1674.093784
637.300582,300,1677.059913
682.804761,400,1680.998627
-44.298576,341,1684.286026
1079.270726,300,1687.219667
725.67978,400,1691.03261
-20.705097,3,1691.092975
890.886043,400,1694.951376
31.387566,138,1696.37931
-13.680767,300,1699.335143
248.798793,130,1700.642582
236.033302,400,1704.52156
224.481272,1,1704.557772
459.318154,341,1707.841823
-7.60562,300,1710.701726
210.446768,1,1710.737913
224.481273,1,1710.777629
-21.160189,341,1714.136027
224.480111,1,1714.177147
224.480111,1,1714.213109
449.084466,341,1717.542883
-12.478762,300,1720.441982
117.816025,341,1723.747411
224.480739,1,1723.787042
41.198833,164,1725.461512
-22.847328,341,1728.800579
459.778252,341,1732.001119
314.092928,400,1735.929204
283.092502,147,1737.373488
719.916393,400,1741.170918
-3.786396,300,1744.102416
44.645237,164,1745.667344
619.803794,300,1748.560195
40.030352,161,1750.145551
254.114006,133,1751.42281
142.654028,400,1755.287815
254.115219,133,1756.61401
912.907494,400,1760.506354
224.479127,1,1760.542903
-14.367323,400,1764.447787
263.185695,146,1765.919649
-14.964801,400,1769.842055
310.533338,400,1773.677332
455.947803,341,1776.932878
605.826241,300,1779.838428
915.088268,400,1783.64865
477.293126,341,1786.952777
153.546561,400,1790.858052
-12.981266,400,1794.695095
1077.273407,300,1797.53522
224.479846,1,1797.576604
-22.844723,341,1800.819035
224.485193,1,1800.859646
-8.407246,400,1804.84569
24.776303,139,1806.212939
224.48161,1,1806.253361
123.819776,400,1810.054246
224.482758,1,1810.090658
347.00757,189,1811.948881
272.005099,158,1813.448845
224.483199,1,1813.486747
-11.642218,300,1816.592894
470.582465,341,1819.871991
264.653412,138,1821.241093
253.329129,141,1822.61599
-10.694855,400,1826.458827
-0.156863,32,1826.812531
254.113741,133,1828.106195
458.374446,341,1831.410149
253.330179,141,1832.7395
-28.879159,341,1836.090352
253.404117,141,1837.511357
-22.279824,10,1837.634391
-18.269881,300,1840.541272
486.129678,341,1843.821042
744.163217,400,1847.622982
215.764614,1,1847.663367
224.567218,1,1847.699613
224.56161,1,1847.739421
12.209655,16,1847.916909
886.058495,400,1851.771582
621.69728,300,1854.682969
251.237088,140,1856.049969
943.64526,294,1858.992676
44.893,341,1862.259813
23.741325,142,1863.624647
727.119492,400,1867.461067
23.116598,21,1867.685365
224.537814,1,1867.720276
1074.118716,300,1870.681974
-12.681776,400,1874.509054
-20.237151,1,1874.550093
40.222489,341,1877.797439
908.10332,400,1881.69557
316.945615,174,1883.387889
726.131861,400,1887.207716
255.310191,142,1888.610621
-22.723569,400,1892.438286
623.623325,300,1895.378085
224.479037,1,1895.419128
-12.763694,400,1899.270717
-32.715422,341,1902.577787
432.042359,263,1905.127096
-41.853348,341,1908.456779
-11.324429,400,1912.434303
-15.798996,400,1916.323351
-22.813175,300,1919.179788
-19.261501,400,1923.135171
237.681203,341,1926.457795
286.268174,158,1928.004287
227.297332,1,1928.041021
740.490855,400,1931.852428
740.333731,400,1935.719881
-7.490297,300,1938.649613
224.479126,1,1938.690013
-63.121089,22,1938.921207
-49.685786,181,1940.717688
-13.958775,3,1940.776454
744.25764,400,1944.675963
622.60479,300,1947.591136
-26.361273,400,1951.526898
-156.086945,400,1955.487927
254.192103,134,1956.81666
-56.935992,341,1960.099604
465.205283,315,1963.14922
40.576805,341,1966.418991
-8.68603,300,1969.282603
224.47901,1,1969.322966
36.75468,341,1972.651224
224.478919,1,1972.690832
251.457874,140,1974.047262
134.990099,400,1977.954816
1056.123091,300,1980.82743
141.396805,400,1984.65643
18.121805,341,1987.930629
1046.239551,300,1990.824403
38.180969,341,1994.089247
-9.890774,300,1997.002198
352.356281,341,2000.779449
48.181108,156,2002.300595
224.483133,1,2002.343579
46.984395,149,2003.826609
151.899087,400,2007.64455
235.134278,341,2010.961994
-63.435903,400,2014.751069
-91.121566,400,2018.613169
363.318451,187,2020.41069
604.264055,300,2023.297757
-8.368599,341,2026.567856
292.299192,400,2030.398567
220.038159,1,2030.435143
-25.598647,22,2030.664231
210.892767,1,2030.70478
109.252434,264,2033.300011
232.825287,1,2033.335313
-20.231128,1,2033.374817
-33.828634,400,2037.196626
58.071527,138,2038.514849
297.849991,400,2042.381594
57.577365,137,2043.681816
598.356342,300,2046.548045
-27.247678,26,2046.814621
567.326428,341,2050.120809
-26.321344,400,2053.957927
290.325038,160,2055.558563
129.720618,284,2058.283896
-22.721417,12,2058.453704
-10.576253,300,2061.301683
231.837535,156,2062.83339
233.115089,1,2062.869736
52.969374,128,2064.135953
-50.93821,341,2067.333246
284.193919,157,2068.884587
284.190272,157,2070.408276
612.891905,300,2073.318206
-26.492174,58,2073.939883
-22.033759,19,2074.137357
-17.52366,300,2077.061819
-5.864995,7,2077.157488
56.96815,136,2078.498173
-21.316441,341,2081.78174
167.748586,400,2085.713078
57.001808,136,2087.031604
83.412644,341,2090.219099
4.67585,300,2093.138147
73.671974,134,2094.416273
-16.783097,300,2097.285797
621.487583,300,2100.131673
232.727479,1,2100.167837
293.588558,400,2103.950997
18.760893,400,2107.74246
-26.049845,400,2111.715846
254.11457,133,2113.015056
54.661846,132,2114.273376
55.896213,134,2115.560986
3.971689,300,2118.430837
-5.045874,300,2121.320099
-8.93639,300,2124.210687
-24.985794,341,2127.51345
253.214101,142,2128.873137
940.562302,300,2131.73396
347.151881,341,2135.041584
367.494001,341,2138.28916
-26.558574,341,2141.58241
73.669065,133,2142.895905
169.620105,400,2146.715248
55.308034,133,2147.969584
254.114567,133,2149.304919
233.131557,1,2149.34533
-23.889503,400,2153.208196
-7.314003,300,2156.07079
-40.062949,341,2159.304742
234.500289,1,2159.345679
-6.526921,300,2162.238981
163.620464,400,2166.097146
151.557895,400,2169.91205
56.375447,135,2171.231463
-38.549078,45,2171.706028
1009.630404,300,2174.636111
247.023656,400,2178.390926
209.970527,1,2178.428003
254.114617,133,2179.686338
18.176319,341,2183.006113
233.199342,1,2183.046673
411.825475,341,2186.309018
73.671267,133,2187.588379
-99.314073,341,2190.855906
254.114577,133,2192.143518
73.670934,133,2193.482037
-37.53211,300,2196.321675
254.114243,133,2197.607553
1035.952457,300,2200.505012
58.689451,139,2201.801696
-70.514074,341,2205.097438
-23.901887,341,2208.387237
254.114615,133,2209.630946
1046.762487,300,2212.547264
-29.060365,341,2215.844027
-51.979212,341,2219.155349
469.851947,341,2222.480309
372.299682,201,2224.436579
213.923674,341,2227.712238
58.684086,139,2229.041859
233.242017,1,2229.077885
60.322642,142,2230.430398
-33.34902,300,2233.309418
228.268692,1,2233.350616
-19.380374,1,2233.386132
337.549614,174,2235.103769
254.114558,133,2236.345352
-29.341844,400,2240.235834
316.187638,400,2244.137857
-38.627979,400,2248.086666
40.682959,30,2248.392711
1060.208053,300,2251.371343
233.216394,1,2251.408196
-17.997173,300,2254.284853
17.973327,165,2255.932818
-11.867024,300,2258.835668
-9.64948,341,2262.162035
-130.247071,285,2264.866887
-12.584297,300,2267.771902
618.458837,300,2270.705832
290.716059,151,2272.203736
311.685386,170,2273.840911
364.670779,341,2277.231744
229.838055,1,2277.268002
186.964817,375,2280.841396
166.866712,352,2284.265367
313.593252,400,2288.171416
350.985085,400,2292.051369
297.565932,400,2295.884901
-17.79446,4,2295.950494
326.771935,341,2299.313816
350.347831,341,2302.600534
73.670664,133,2303.917898
243.171559,137,2305.244813
296.474143,400,2309.043801
607.489728,300,2312.005317
6.341589,341,2315.302901
-26.133701,341,2318.571668
-18.345376,341,2321.891999
