#{"t_start": 1765834259.4971366, "env_id": "None"}
r,l,t
5.117445,286,258.459372
892.367643,400,259.272518
50.316589,400,261.134506
24.658677,21,261.201691
-50.528847,400,263.067672
-42.585655,400,264.973096
-15.166075,400,266.826956
313.328212,400,267.724985
88.385711,400,269.619765
233.308523,1,269.658505
-37.57723,400,271.610773
-30.74547,400,273.574177
233.308523,1,273.616353
-22.351525,400,274.404724
-20.499865,400,276.260639
392.132201,209,277.826042
1259.77823,400,278.718765
343.615065,400,280.756519
4.38183,400,282.737476
-33.518774,400,284.651693
16.062441,400,286.636049
91.492142,400,287.500744
-15.965085,400,289.60677
-34.531974,400,291.840535
-31.919812,400,294.011847
-32.720355,400,294.828933
7.273814,400,296.932294
207.656647,1,296.971025
48.355613,400,299.067938
357.344817,193,299.546036
-66.317613,400,301.776904
347.443891,186,303.585473
486.826086,247,304.130081
-50.764469,400,306.340848
6.910158,400,308.534887
270.273609,400,309.356226
-31.676159,400,311.50273
172.573545,400,313.710464
43.447483,400,315.895268
221.01516,1,315.934124
434.450017,400,316.792323
-21.089768,400,318.882545
229.348211,1,318.921029
-6.799694,335,321.108617
65.018014,400,323.006752
-42.003519,400,323.96691
-83.209927,265,325.895469
-5.684781,324,328.217902
567.59613,400,329.104062
-88.313777,400,331.562059
-38.613354,400,334.038812
310.156988,400,335.9972
-9.082458,400,337.945472
87.624369,400,338.806132
8.759998,357,340.531417
118.4316,280,342.249477
107.793115,281,342.868592
44.38085,400,344.758103
521.693588,232,345.32039
11.399997,400,347.184919
-26.402253,400,349.068031
8.07842,400,350.903507
218.100441,1,350.942257
-20.785407,3,350.983247
5.895456,400,351.729546
-25.668674,400,353.613711
-54.002343,400,355.581681
-94.143906,400,357.457294
124.734504,400,359.451438
-45.625943,400,360.325581
-42.480915,400,362.23063
-154.653355,400,364.061403
178.438313,400,365.944875
235.096427,1,365.983515
27.488199,400,366.933955
731.074792,400,368.924398
230.246259,1,368.962735
-104.541475,266,370.569475
478.391949,249,371.088373
52.773861,400,373.004291
-28.950458,260,374.665522
233.308523,1,374.703621
348.84215,193,375.110395
28.308711,400,376.97017
-81.126601,400,378.803509
717.49872,400,379.699584
-66.232353,400,381.614704
49.355816,330,383.546025
13.72504,347,384.253209
14.742718,344,386.089956
-95.723247,400,388.01901
144.305263,400,389.935376
31.247346,400,390.823239
-1.767423,400,392.832382
-33.299129,400,394.695588
-34.014749,400,396.561543
62.585068,400,398.557353
186.649453,364,399.450037
-71.349124,400,401.327833
31.078518,352,403.135868
446.272174,241,403.60494
233.308523,1,403.643917
901.880401,400,405.60884
-58.411867,400,407.509284
-82.809622,400,409.477376
62.663651,400,410.316983
425.228943,231,411.849138
-275.258082,400,413.856673
385.761678,206,414.281313
229.382619,1,414.319542
152.772864,339,416.176158
18.032505,276,416.704152
-107.581094,400,418.546716
233.308523,1,418.587387
-26.019857,400,420.518924
-58.278068,400,421.384302
21.705118,260,423.102459
-79.238966,400,424.986997
-55.511086,400,426.862541
293.767611,179,427.316026
345.978949,192,427.701676
-140.379157,396,429.697722
-191.03313,400,431.578656
25.07162,289,432.151548
-239.475458,400,433.999309
89.988706,400,435.878274
32.114701,330,437.687894
-51.149993,400,438.481822
-6.639963,48,438.637585
304.946864,162,440.036394
93.508475,400,442.061913
-54.570482,400,442.858197
1464.358844,333,444.691596
302.706032,163,445.102223
-46.997063,400,447.010278
904.683855,400,448.892536
79.516072,400,450.835806
-1.175974,9,450.885211
-108.119093,400,451.770078
348.908423,192,453.217794
-48.191522,224,453.726371
1469.474868,335,455.536283
1489.290401,341,457.365412
233.308523,1,457.404029
260.28974,400,458.323929
901.996194,400,460.30724
362.164309,191,461.877141
1248.348333,400,462.754471
162.196763,400,464.598864
94.282031,400,466.520045
300.355907,400,468.349334
423.685373,223,468.794299
452.780978,400,470.65503
416.88739,400,472.528827
84.622625,400,473.321054
-11.639227,400,475.155268
291.102521,400,477.045467
29.206311,289,478.746062
33.508952,289,479.284655
605.211699,400,481.233821
324.464388,386,483.119823
-71.604702,400,483.907023
-59.586694,400,485.739146
195.038277,388,487.626611
55.714748,400,489.561579
456.245839,253,490.087806
463.805992,242,491.662845
1477.019285,338,492.453808
1601.441945,367,494.355163
233.308523,1,494.394108
299.482817,400,496.385168
217.221606,1,496.42386
56.768591,257,496.957487
-34.507166,400,498.810869
46.849899,400,500.673324
-34.200321,400,502.634178
461.761406,244,503.617425
861.892852,400,505.492291
86.898358,400,507.418819
-56.161395,400,509.385212
92.490839,400,510.25923
446.361801,232,511.850468
892.066908,400,513.773178
-34.495246,400,514.593206
279.936705,400,516.459183
454.355121,237,518.015985
233.308523,1,518.05448
-22.641837,400,518.870251
295.054891,400,520.747967
844.483909,400,522.626263
890.790917,400,524.516172
-21.456767,400,526.383316
1374.772951,400,527.22586
-21.035473,28,527.351492
281.489288,400,529.354554
-108.343162,400,531.343277
122.450292,400,533.219587
-40.538894,400,534.032075
355.933564,400,535.882549
167.133047,400,537.769308
12.795615,16,537.834814
-27.853568,400,539.691842
874.802658,400,541.522169
885.790788,400,542.423663
521.2562,400,544.355225
136.398921,400,546.209949
-10.965966,400,548.085993
-31.94919,400,549.897516
37.240955,28,549.976618
919.72643,400,550.725478
283.072371,400,552.66525
56.44874,241,554.219397
604.220828,400,555.075248
44.03118,293,556.747036
1501.256419,344,558.466736
365.9167,194,558.865032
32.766178,193,559.223741
544.699597,277,560.852195
1463.550829,331,562.536043
233.308523,1,562.574358
900.594468,400,563.346694
27.089221,25,563.427407
1523.259791,348,565.241634
-71.87212,400,567.113686
304.175225,400,569.035574
7.507567,400,569.88537
1532.501516,400,571.781266
288.362835,400,573.699588
-32.44469,400,575.641316
1465.508917,333,576.346838
-6.020879,400,578.272191
114.392598,400,580.227559
897.489083,400,582.163894
53.881181,400,584.085071
904.756716,400,585.004413
-24.672082,17,585.067742
7.64388,13,585.122686
233.308523,1,585.160302
404.14991,211,586.634318
6.640678,400,588.47067
-9.256218,400,589.213277
559.727406,400,591.172575
79.565139,400,593.081477
316.010709,400,594.90254
-3.582724,400,596.700043
-4.029406,400,597.537294
10.775239,400,599.410959
1454.11903,329,601.189974
-14.318863,400,603.145845
362.022709,190,603.580481
72.197123,400,605.519037
585.792039,291,606.143233
-14.741727,400,608.078655
-47.227848,400,609.898782
467.785041,243,610.44266
-23.441316,400,612.292818
131.829622,400,614.277819
-15.607633,400,616.168684
-33.568127,400,616.94583
622.796786,400,618.781595
-52.480601,400,620.702763
-15.477888,400,622.616976
1482.339291,337,623.342878
233.308523,1,623.381998
-26.991081,400,625.414628
233.308523,1,625.453274
-70.183117,400,627.292557
888.861023,400,629.180366
404.445878,214,629.575703
-46.847635,400,631.384089
339.024935,180,631.821374
233.308523,1,631.860943
302.852116,400,633.763838
-63.3464,400,635.689228
233.308523,1,635.728382
299.380384,400,637.639942
-20.7853,8,637.693411
649.40728,400,638.56063
38.737604,140,639.851871
-67.432292,44,639.993173
233.308523,1,640.031743
1457.007482,330,640.627585
-28.384985,400,642.389228
498.191271,400,644.24072
445.969899,239,644.779711
-14.762961,400,646.701789
733.132491,400,648.536179
-35.981385,400,650.441622
-31.341247,400,652.275064
-7.222397,6,652.321647
621.791063,400,653.055871
-25.087821,400,654.888549
440.409367,231,656.417463
-19.370359,1,656.458005
84.917912,400,657.326813
233.308523,1,657.365227
-46.435428,400,659.155557
-32.347958,400,660.969417
329.302283,285,662.636985
91.250256,400,663.479089
61.652636,275,665.118722
29.162804,321,665.818722
29.680601,366,667.592631
119.494043,400,669.519798
-20.805766,400,671.38335
-80.268376,400,673.254325
825.800991,400,673.989177
907.664351,400,675.885749
406.069106,215,677.46101
884.307515,400,678.367244
92.128188,400,680.274327
1539.240217,353,682.135055
1478.05353,336,682.863605
-45.847366,400,684.660618
-69.986628,400,686.614739
1495.438612,341,688.378803
29.936505,400,689.214765
-32.15511,400,691.077853
54.938345,400,692.960604
-82.347769,400,694.873489
-2.750934,400,696.800491
902.153097,400,697.615661
-75.00888,400,699.409692
233.308523,1,699.448208
298.558457,400,701.332989
348.071329,184,701.725103
431.674436,400,703.649144
-28.776553,400,705.475543
233.308523,1,705.515882
50.138384,400,707.506671
59.881508,245,707.907033
-58.18201,136,708.298974
67.946835,400,710.131987
110.929007,400,711.941683
-19.450854,1,711.979753
902.394998,400,713.855199
53.465277,219,714.287799
-35.814689,400,716.130318
902.589251,400,717.934617
1493.13332,400,718.843045
110.762692,400,720.852479
76.0178,400,722.655627
233.308523,1,722.694094
233.308523,1,722.731316
-14.836059,400,724.563877
-19.330661,400,726.430459
441.901566,400,727.324524
-21.040515,400,729.113405
-21.294833,400,730.903054
914.088945,400,732.688801
233.308523,1,732.727374
549.705259,400,734.603146
456.79983,400,735.394026
769.15325,400,737.267058
31.690231,400,739.126976
-16.189896,61,739.255026
-14.141987,400,741.032249
233.308523,1,741.070788
438.003312,228,741.474921
73.711587,400,743.310285
93.426425,400,745.212642
-37.250532,400,747.068248
233.308717,1,747.107445
-20.649776,4,747.149987
448.296671,228,747.553076
-24.186481,13,747.608464
1202.298895,400,749.502034
-45.707624,400,751.409569
233.308523,1,751.450305
1128.0947,400,752.346113
773.897335,400,754.160219
549.544231,400,756.094029
898.728846,400,757.986026
781.211987,400,758.776129
582.634573,400,760.673688
-63.968333,400,762.55787
758.147018,400,764.377502
495.721647,400,766.280212
233.308523,1,766.318727
-20.158321,1,766.35631
406.396741,213,766.740436
233.308523,1,766.778803
-44.070481,400,768.592366
698.021682,350,770.389768
410.712363,217,770.93046
625.00801,310,772.597452
-52.258094,22,772.700754
396.325239,206,773.147597
913.927471,400,775.0071
751.331914,379,776.864508
-7.689043,7,776.911848
233.308523,1,776.949156
233.308523,1,776.986068
680.117702,400,777.722696
233.308523,1,777.761067
488.421741,400,779.627806
233.308523,1,779.667372
337.295692,400,781.535937
360.19724,190,781.852023
98.071822,400,783.745093
362.157725,189,784.287193
-24.481878,29,784.366459
-17.955812,1,784.403223
811.573848,400,786.190675
233.308523,1,786.229334
208.53669,1,786.266883
233.308523,1,786.304168
-69.654103,400,788.080957
-104.970753,400,789.917331
-95.973113,400,791.747019
233.308523,1,791.785625
-98.558752,400,792.765349
682.923584,400,794.5755
-29.281595,400,796.418691
-41.687154,400,798.325556
450.602003,234,798.887542
67.100247,400,800.732542
466.026886,243,801.241887
58.089582,400,803.097528
-39.198615,400,804.879875
216.752713,1,804.918809
-53.387773,400,806.716315
902.49056,400,808.61521
926.260401,400,809.392635
591.700787,400,811.207841
-16.855568,9,811.259194
332.958776,400,813.157395
475.63671,400,815.076788
984.558449,400,815.943563
-132.484392,400,817.791917
966.605231,400,819.698328
1516.379753,400,821.609694
233.308523,1,821.648185
1539.814179,400,823.535986
123.305997,400,824.350736
-16.850318,5,824.397161
899.222737,400,826.296019
233.308523,1,826.334919
-26.117426,400,828.173604
544.773572,400,830.069823
946.258698,400,832.039567
497.401832,250,832.479914
1439.18577,400,834.33894
233.308523,1,834.377466
716.354437,400,836.26372
-282.972007,400,837.133586
-38.855105,400,838.891402
-73.290843,400,840.68405
914.317048,400,842.582165
-50.686069,247,843.225121
667.452658,400,845.043574
353.847392,186,845.485528
595.889083,303,847.149073
233.308523,1,847.187647
-203.241884,400,849.029134
-32.805561,400,849.849088
378.021783,198,851.293024
341.79679,182,851.625921
-14.843911,400,853.405815
-7.363392,400,855.212247
332.004425,175,855.556981
-13.598222,400,857.447251
59.857348,400,859.238847
-20.669362,7,859.285756
-36.078368,400,860.102854
99.522525,400,861.888785
233.308523,1,861.927695
-23.168042,400,863.755941
416.656336,218,864.300908
452.567096,234,865.768951
-19.693803,400,867.60708
-18.975212,400,868.547985
128.916468,400,870.540411
315.143664,400,872.408491
1409.84885,400,874.228254
28.740483,392,876.206696
399.953803,255,876.711036
-150.957815,400,878.565974
-76.039612,400,880.451992
233.308523,1,880.490803
425.074588,400,881.298957
957.020202,400,883.116354
-24.954396,400,884.949576
-26.971013,400,886.88459
115.808479,400,888.79039
-23.73548,400,889.676665
713.126561,356,891.439629
428.066585,306,893.115853
-26.123296,400,893.900627
124.414074,269,895.459564
96.072829,400,897.319245
471.498565,400,899.111208
324.322149,377,899.967461
424.955057,400,901.941239
-22.702042,400,903.813994
981.593888,400,905.677002
-26.261776,400,906.618674
-43.338593,400,908.49359
233.308523,1,908.532055
-24.999409,400,910.363692
904.450488,400,912.204201
50.595683,279,912.690024
-18.033847,400,914.55243
206.788997,1,914.59184
18.963824,21,914.657855
440.564053,229,916.18861
-9.412722,400,917.016769
-19.574352,400,918.926055
-22.087642,12,919.022848
-9.252381,400,920.867327
-14.873768,400,922.678639
-11.695284,400,923.553377
1550.796983,400,925.343688
116.23564,400,927.16392
39.594542,29,927.242956
74.575674,400,929.144094
38.011829,305,929.839155
899.803048,400,931.814744
934.387095,400,933.702393
5.652334,400,935.556008
107.10628,400,937.365779
-27.445296,56,937.483837
898.344263,400,938.400805
50.582032,400,940.225727
390.834955,203,941.716172
301.82898,400,942.450988
303.299254,400,944.291224
473.347051,400,946.19572
-23.669671,400,948.061699
-28.147073,400,949.980736
487.001787,246,950.370163
759.671742,400,952.327191
233.308523,1,952.365484
-93.26447,400,954.249573
84.785698,223,954.639952
420.418441,220,955.117749
-127.024682,362,956.822369
547.545696,400,958.700679
332.596773,317,960.424866
517.438499,400,961.315897
4.345698,400,963.104564
-21.134701,400,964.928193
127.249075,297,965.614917
-33.52223,400,967.448034
516.397088,400,969.260954
484.197854,253,970.776755
-15.59614,8,970.824579
241.403484,400,971.626296
224.252971,400,973.496544
82.860769,400,975.266633
147.825511,287,975.799992
294.359925,400,977.751447
455.748368,238,979.248866
-44.718588,223,979.755295
233.308523,1,979.79421
29.166044,400,981.634289
-19.745944,400,983.482097
233.308523,1,983.520532
-37.240386,400,985.466398
476.447461,247,985.898818
-20.178501,1,985.936949
233.308523,1,985.97391
233.308523,1,986.010864
380.485221,202,986.491575
898.46057,400,988.340964
889.516835,400,990.153186
1465.149781,400,992.172828
100.382052,400,994.026664
-25.225021,36,994.116566
-1.03173,400,994.937262
84.268937,400,996.778364
233.308523,1,996.816424
-56.141973,400,998.634317
939.609693,400,1000.448373
75.211046,400,1001.288138
902.350703,400,1003.101856
424.614847,221,1004.669609
70.729166,400,1005.538844
233.308523,1,1005.576966
54.970508,225,1006.993595
85.321938,400,1008.808147
233.308523,1,1008.846252
1484.475295,339,1009.448612
223.192081,1,1009.487139
348.117798,183,1011.02813
-7.222864,6,1011.074653
233.308523,1,1011.111802
-8.410907,39,1011.216774
301.550857,400,1013.1843
-57.672543,400,1014.013555
461.80692,400,1015.846608
233.308523,1,1015.885347
353.722939,187,1017.379321
57.563377,295,1018.081628
888.895926,400,1019.981321
236.688954,336,1021.705766
-125.866233,381,1022.437916
42.585127,184,1023.869872
-2.740385,26,1023.94505
397.005432,206,1024.317483
50.916634,325,1026.061111
-2.138619,400,1027.914457
-9.356325,5,1027.95879
-95.310431,250,1028.476395
408.681771,400,1030.285362
9.304932,301,1030.908062
287.951271,400,1032.811893
530.165347,400,1034.734974
299.426186,400,1036.512702
51.809423,291,1037.185278
-26.029292,400,1039.021099
898.670488,400,1040.824061
450.655521,234,1041.280943
922.286078,400,1043.148773
396.264385,400,1045.018214
-82.612826,400,1046.868182
1479.379181,336,1047.580531
-63.278953,400,1049.378422
378.378525,199,1049.892268
62.072825,400,1051.773541
-75.037825,400,1053.604138
233.308309,1,1053.642335
377.960154,198,1054.000669
1455.060387,330,1055.766574
811.914564,267,1057.364255
233.308523,1,1057.397612
-50.930987,243,1057.927517
-16.174529,7,1057.968568
0.521946,400,1059.763218
355.918076,188,1060.137431
490.988285,400,1062.016187
-42.669375,219,1062.501468
-32.670891,400,1064.271052
492.421849,400,1066.032233
-170.691966,400,1067.831624
155.124108,400,1069.656257
1459.831896,331,1070.35137
-17.910248,2,1070.387234
397.153432,206,1071.884501
288.231674,400,1072.724926
911.105388,400,1074.481924
-36.085987,400,1076.360886
232.995724,1,1076.394567
485.889327,400,1078.230583
452.527015,400,1080.038472
278.502898,400,1080.724602
352.241854,400,1082.477597
829.278058,400,1084.341921
-28.033017,400,1086.216588
376.389273,199,1086.656974
233.308523,1,1086.689947
8.828279,14,1086.802853
91.917688,400,1088.653847
-29.350578,400,1090.520521
414.541099,216,1090.927163
99.039528,400,1092.747426
-11.614391,400,1094.556555
76.933063,400,1095.406695
562.029595,400,1097.167526
769.977938,386,1099.016765
93.688588,400,1100.903143
356.673622,400,1102.841088
1428.702452,400,1103.694205
-26.725995,400,1105.482211
-100.528706,271,1107.148854
153.023411,400,1107.917604
94.116106,219,1109.360744
125.588644,400,1111.267601
309.295377,400,1112.009717
402.526067,209,1113.525801
44.251274,400,1115.433029
233.308523,1,1115.466511
28.984673,23,1115.560623
905.781006,400,1116.384999
362.327638,190,1117.850667
323.806863,170,1118.195286
-17.821277,4,1118.231974
888.469038,400,1120.014913
360.380328,189,1120.4197
723.310338,362,1122.177467
213.456478,1,1122.21497
906.990102,400,1124.051962
-19.731779,27,1124.127949
-27.994933,400,1125.989759
390.691747,204,1126.425817
101.712594,400,1128.397826
51.507537,234,1128.891804
45.49295,236,1130.393955
1496.051596,343,1131.004611
90.823504,400,1132.996357
-15.912849,2,1133.034371
958.433431,400,1134.845011
233.308754,1,1134.882621
-21.408122,7,1134.929263
-23.104901,14,1135.020981
-16.238732,6,1135.064858
-29.846286,41,1135.159265
-21.884006,19,1135.258409
340.127989,180,1135.695894
-10.319574,400,1137.535738
-104.330531,400,1139.426082
-11.81458,4,1139.46898
69.210595,264,1141.145223
49.106356,117,1141.351297
-33.420081,400,1143.237794
233.308523,1,1143.276709
-8.872511,400,1144.147655
224.836456,1,1144.185436
-51.092657,400,1146.08778
233.308523,1,1146.125531
132.792968,400,1148.01341
129.848011,400,1149.875976
917.683768,400,1150.607358
127.38593,400,1152.505355
726.71724,373,1154.268715
1546.745852,352,1155.94354
529.731547,400,1156.823782
417.743107,211,1158.358302
109.992356,400,1160.17865
233.308523,1,1160.216262
208.76103,1,1160.253501
223.682274,1,1160.290827
117.474323,400,1161.074312
-40.289693,400,1162.908436
933.859615,400,1164.825155
-53.645406,400,1166.816325
882.102259,400,1168.677303
233.308523,1,1168.714979
352.418604,185,1169.023504
917.743058,400,1170.962049
440.227978,231,1171.573581
233.308523,1,1171.613217
233.308343,1,1171.650523
51.526047,268,1173.254968
-23.069894,400,1174.048696
890.230095,400,1175.994101
164.417203,315,1177.708207
295.592969,400,1179.609008
64.190886,400,1180.378271
-23.845896,400,1182.306321
137.949314,301,1183.98297
-17.937721,1,1184.023546
396.734895,208,1184.601684
103.234739,400,1186.431994
124.746205,400,1188.254995
385.028151,204,1188.740261
28.353403,400,1190.562403
891.719201,400,1192.421756
-29.069504,400,1193.275913
433.337574,400,1195.241039
-12.508097,400,1197.058559
91.686153,400,1198.90099
-20.3207,2,1198.940424
-11.48334,4,1198.982938
992.164071,400,1200.874853
-17.481587,4,1200.917655
-112.173591,339,1201.639029
1477.413817,400,1203.526
-23.209056,17,1203.588988
-22.934468,400,1205.445096
215.443143,263,1206.018941
-102.627499,400,1207.856776
-18.81484,400,1209.708972
962.712072,400,1211.647407
-37.03715,400,1213.427203
-117.784394,363,1214.232994
898.717574,400,1216.118227
523.79346,400,1218.093822
-102.196604,265,1218.723814
552.090939,400,1220.566039
225.602457,1,1220.606055
52.842532,400,1222.553099
898.071278,400,1224.486022
39.716929,226,1224.925958
-90.489786,400,1226.785019
-20.042517,1,1226.821834
365.731931,400,1228.777395
57.054028,238,1229.256167
1551.830027,400,1231.115
394.278886,206,1231.62219
434.497954,226,1233.064714
241.6253,248,1233.777669
233.308523,1,1233.815047
58.799066,400,1235.750191
-29.914964,400,1237.677741
378.662813,201,1238.156997
233.308523,1,1238.194737
50.584712,400,1239.99958
87.292827,400,1241.778129
1292.117789,400,1243.60146
83.761344,214,1244.060592
-68.715628,400,1245.917007
337.671281,368,1246.739738
207.673389,1,1246.777401
-17.278391,5,1246.820326
233.308523,1,1246.857717
92.421787,220,1248.372404
233.308309,1,1248.409951
230.61607,1,1248.4476
-28.676583,400,1250.237115
318.503728,400,1251.049324
-38.16622,400,1252.918208
475.226795,400,1254.781574
-20.192074,1,1254.820066
233.308523,1,1254.857252
-92.286966,242,1255.402334
233.308523,1,1255.440104
920.687883,400,1257.336552
233.308523,1,1257.374454
233.308523,1,1257.411636
274.162827,292,1259.113477
33.25841,27,1259.187277
967.389073,400,1261.037079
-14.412335,400,1261.904913
-24.778277,400,1263.833051
386.414642,205,1265.244763
317.987094,400,1266.173092
233.308309,1,1266.211007
220.613992,1,1266.248217
152.137379,400,1268.250072
129.565299,400,1270.080782
233.308523,1,1270.118464
467.008307,400,1272.052933
-13.928042,11,1272.141736
-35.075085,400,1274.107867
422.609692,221,1274.647895
374.603884,195,1275.031955
-92.713429,400,1276.915252
-26.96571,400,1278.815063
-62.18605,400,1280.74965
354.162259,187,1281.10383
-43.696729,400,1283.008768
-15.40363,400,1284.864708
-12.132209,400,1285.708979
-11.48298,4,1285.749913
297.796232,400,1287.535054
45.278911,291,1289.167548
1014.126269,400,1290.978149
142.193586,400,1291.94886
-134.080717,400,1293.779687
14.101236,16,1293.843322
35.376397,224,1295.382515
-35.698377,400,1296.262202
1501.926766,342,1298.010686
-34.653097,400,1299.870909
-31.603218,400,1301.746595
-18.755466,2,1301.821326
359.981567,188,1302.135466
-11.808878,13,1302.190176
-28.431943,400,1304.151721
1445.813337,397,1306.203264
233.308523,1,1306.240699
73.312158,277,1306.805823
394.123286,302,1308.501156
-35.065294,400,1309.510765
346.127443,182,1310.904116
233.308523,1,1310.941569
52.820352,400,1312.945677
122.201831,400,1313.841704
-4.270598,28,1313.91775
-33.284556,400,1315.836248
119.177621,400,1317.816032
233.308523,1,1317.853672
233.308523,1,1317.890755
-12.197219,17,1317.955361
233.308523,1,1317.992636
113.108479,400,1319.92859
-113.649196,315,1320.64976
233.308523,1,1320.687083
444.580555,237,1322.360845
233.308523,1,1322.399914
1597.369405,363,1324.246834
522.951543,400,1325.130102
920.012698,400,1326.963003
232.899337,1,1327.000583
1114.497854,325,1328.722701
-19.45538,1,1328.75926
156.531893,400,1330.585321
-66.680251,400,1331.374537
579.94473,400,1333.256613
1544.206815,350,1334.985888
503.721871,265,1335.578507
432.823652,224,1337.110362
-29.784138,400,1338.992822
233.308523,1,1339.03222
-258.302873,400,1339.854715
-38.778432,13,1339.912637
-29.750336,400,1341.733829
374.445173,195,1343.186832
608.170443,400,1343.945815
-24.481488,25,1344.020604
233.308542,1,1344.060142
-22.969304,18,1344.194464
233.308523,1,1344.231792
917.841523,400,1346.08594
-22.28353,12,1346.141582
901.449135,400,1348.12055
515.323749,400,1349.969924
-120.649831,400,1351.926751
-62.653636,214,1352.416748
-81.016929,400,1354.366052
-25.082521,400,1356.306437
317.586457,400,1357.198173
218.514506,1,1357.235969
233.308523,1,1357.27321
343.737867,184,1358.665207
1431.160288,320,1359.384032
33.616242,400,1361.199018
123.000879,400,1362.979556
233.308523,1,1363.017441
134.523034,265,1363.624331
-15.904391,400,1365.409655
1311.025388,400,1367.181935
-18.741054,2,1367.220819
111.819668,400,1369.227946
-35.759108,400,1371.180415
233.308523,1,1371.21802
-23.729999,25,1371.291877
-7.369799,400,1372.118559
927.521693,400,1373.89707
129.564536,400,1375.827579
-15.623335,7,1375.873637
-17.956278,1,1375.91036
495.878305,400,1377.774676
-122.389472,400,1379.765473
-20.158337,1,1379.80426
430.56346,223,1380.248831
505.466727,400,1382.022686
-16.03999,400,1383.932681
194.420885,367,1384.757138
728.929097,365,1386.572982
23.17071,21,1386.64157
233.308523,1,1386.678605
87.168206,400,1388.540404
-92.981498,400,1390.550907
135.08384,400,1391.316841
813.834206,400,1393.191803
-1.102037,30,1393.284515
-21.165097,7,1393.333499
240.565743,1,1393.37071
-18.016491,11,1393.424736
-21.993052,400,1395.282816
818.094981,400,1397.129937
89.604622,400,1399.016381
927.991355,400,1399.807491
897.526784,400,1401.822427
233.308523,1,1401.860004
-23.3334,18,1401.928059
-59.156797,400,1403.777198
364.170976,191,1404.231462
903.885245,400,1406.075478
-35.924922,400,1407.920839
878.367918,400,1409.800538
-27.902654,400,1410.704375
-30.135271,400,1412.623887
293.111584,345,1414.447124
