#{"t_start": 1765834259.4971366, "env_id": "None"}
r,l,t
-72.360928,400,405.457772
-62.718985,400,407.343852
644.036115,400,408.215311
-52.407877,400,410.149394
233.20776,1,410.187811
-27.502134,400,412.120395
-1.593177,11,412.177518
-331.408563,400,414.094505
-24.350118,4,414.139071
909.035274,400,416.088751
228.413158,1,416.127527
311.826565,400,416.912853
27.66762,350,418.718567
-70.626741,400,420.650271
-79.701835,400,422.602551
-3.619386,8,422.651469
92.605123,243,423.278999
-53.793614,400,425.140257
-325.312263,400,426.982588
11.77633,336,427.775224
64.866231,400,429.774806
73.265334,400,431.650241
281.015423,400,433.519322
-41.914652,397,434.272362
885.760973,400,436.194619
-48.799753,224,437.761076
-82.877419,400,438.567092
431.900147,227,440.135181
233.308309,1,440.173498
19.981681,332,441.989374
435.188598,224,442.450176
901.232214,400,444.337919
-52.571469,400,446.37209
353.739131,187,446.773125
234.392521,121,447.068181
105.961688,400,448.946278
-43.793217,400,450.924354
-106.588241,400,451.811026
412.007873,215,453.328164
1492.033722,341,455.094628
891.374628,400,455.966823
1545.657188,357,457.9222
-51.401454,400,459.954277
-45.833666,400,462.003559
206.259057,1,462.042147
404.950009,219,462.403621
887.265927,400,464.299127
466.99543,245,464.815803
166.83985,274,466.441584
78.640282,400,468.268165
1202.44072,400,469.052449
445.896887,232,470.584765
-4.382316,400,472.462476
407.129363,215,472.939591
72.191581,400,474.769527
802.232318,400,476.600637
-3.609155,28,476.676493
393.213088,400,477.531286
-74.164074,400,479.430123
147.677092,288,481.055446
56.121553,400,482.967262
84.658347,400,483.73017
164.943113,400,485.62604
43.907075,287,487.321272
411.804493,228,487.8386
100.255448,400,489.705617
435.534995,238,490.269292
33.111068,367,492.095912
-17.495565,400,494.037923
295.795959,400,496.023352
233.308523,1,496.0646
-3.874642,400,497.061409
71.231611,400,498.879505
-26.345652,400,500.741361
54.590694,400,502.736885
44.162066,274,503.741966
127.948356,400,505.623187
-41.875508,400,507.531242
1478.134348,337,509.295519
-17.955374,1,509.332873
411.942616,208,509.808962
19.948863,400,511.748992
488.37416,400,513.684532
55.48373,400,514.495101
61.892427,400,516.356265
-38.952657,400,518.311747
-36.595608,400,520.223309
290.534493,400,521.060831
173.478677,310,522.729391
-29.49588,400,524.608185
425.184504,226,525.087438
280.155541,141,526.426545
-186.357711,400,527.269321
-3.31932,28,527.39337
-129.337584,362,529.255948
-17.078055,398,531.181671
233.308523,1,531.220434
-25.336587,29,531.299227
-79.100338,400,533.171524
-28.222591,400,533.98715
568.981292,400,535.836524
-29.006334,400,537.722604
37.857132,400,539.622303
-44.353527,400,541.45095
890.323866,400,542.34653
-37.86483,400,544.277964
288.717476,400,546.13208
850.104236,400,548.015447
917.824068,400,549.826773
887.56241,400,550.610252
-54.440743,400,552.533607
893.704201,400,554.46142
1489.063742,341,556.274096
-22.04298,8,556.323376
377.959344,400,557.079453
-47.185336,400,558.941188
877.110103,400,560.750322
66.611191,400,562.646194
85.175984,400,563.42733
1472.691854,334,565.111228
58.661835,400,567.054925
46.507932,400,568.978109
14.069107,16,569.074415
108.059008,400,569.925663
-62.63881,400,571.822398
436.286443,229,573.395577
7.374676,400,574.298139
-10.285171,400,576.117541
396.266882,207,577.593426
233.308523,1,577.631718
-41.658176,400,578.500939
969.368803,400,580.456682
32.829561,400,582.391238
298.69695,400,584.320318
1467.490547,336,585.211117
1468.177338,332,586.943464
55.696251,400,588.736774
51.903152,400,590.539469
233.308523,1,590.578276
233.308523,1,590.61567
-33.087211,400,591.448897
233.308523,1,591.487735
229.196401,400,593.322601
531.726117,275,594.955663
695.179573,400,596.750785
138.522031,273,597.249129
-51.984363,153,597.643065
32.551823,400,599.500076
1468.05451,332,601.329308
917.038483,400,603.275146
-210.048022,400,604.166068
233.308523,1,604.204565
1605.301642,365,605.966443
424.370398,222,607.485061
232.357242,1,607.523692
-27.342429,400,608.37486
1602.132426,365,610.1744
-13.0983,400,612.024212
76.546585,400,614.002871
-20.165015,1,614.04073
-26.467161,400,614.888744
47.227128,400,616.678395
79.366506,400,618.48677
819.441762,400,620.39553
-96.988975,400,621.270781
63.786012,400,623.181767
1482.849772,338,625.032244
229.184002,1,625.070481
233.308523,1,625.107644
854.251311,400,627.028756
353.534468,400,627.862047
233.232891,1,627.902861
393.851358,400,629.733849
-59.190418,400,631.561744
48.083325,400,633.500961
601.328256,400,635.412099
-143.770826,400,636.299097
739.544827,400,638.259533
887.566689,400,640.190294
584.206874,400,641.985651
-36.964633,400,643.735459
404.341781,213,644.141963
423.39489,226,644.661074
26.574188,350,646.452695
233.308665,1,646.491286
-21.224509,400,648.355163
-63.553598,314,649.036956
-31.738515,400,650.840372
107.906321,400,652.703266
-32.209527,400,654.499872
60.928323,400,656.317331
233.308523,1,656.35579
902.469791,400,657.226914
233.308523,1,657.265727
338.543859,400,659.091522
263.682636,400,660.904414
476.551271,400,662.820479
916.910932,400,663.689855
-28.726468,400,665.609531
232.884257,400,667.432308
381.941368,200,667.903915
368.550545,400,669.828926
819.441862,400,671.67268
28.308121,337,673.394673
94.263716,400,674.144006
110.715088,400,676.045659
769.079504,400,678.02993
23.383189,400,679.871135
918.32685,400,681.85631
52.945785,300,682.579385
295.808074,400,684.427893
326.765583,400,686.299268
392.4448,400,688.232042
52.969256,297,688.817904
1619.456478,369,690.587251
470.194861,244,691.179
-22.332847,28,691.266532
1309.218125,400,693.11173
458.021623,239,694.695221
426.36873,222,695.094774
4.589084,13,695.149997
-26.811354,400,697.042078
45.19663,328,697.753231
563.899514,400,699.579827
-82.300075,400,701.46885
13.368957,400,703.330531
233.308523,1,703.369192
233.308523,1,703.406316
-44.657023,400,705.260257
520.354538,400,706.16243
302.040474,400,708.075424
493.687172,400,709.950483
39.511247,400,711.73194
797.023064,400,713.670236
404.418321,211,714.055492
-42.210304,400,715.857271
487.862588,400,716.639682
97.384604,400,718.53711
124.380565,291,720.391866
126.892549,400,722.264147
87.279743,400,723.076903
-21.410981,400,724.874622
233.308523,1,724.913395
597.813464,400,726.732146
46.002855,31,726.815631
-21.226877,112,727.01275
122.894421,400,728.893777
71.145152,400,730.678364
781.509428,400,732.468654
-71.123843,400,733.334075
80.639772,400,735.117634
-53.979792,400,737.021721
449.982344,400,738.907772
135.12012,400,739.670054
30.677802,316,741.3646
554.960647,400,743.199255
-23.350185,400,745.103431
31.963886,326,745.728057
-73.561928,400,747.689496
721.658789,400,749.594606
-45.315305,400,751.528134
392.469874,206,752.013834
776.211785,400,753.870575
715.283857,400,755.723724
110.878152,400,756.595255
-25.698767,400,758.408002
-5.07202,400,760.294794
-33.109622,400,762.169942
233.308523,1,762.20845
-31.343227,400,763.996739
-104.267074,400,764.886467
803.711448,400,766.843179
-45.312618,400,768.65722
450.47262,400,770.528643
-198.528588,400,771.423573
404.517122,210,772.967183
233.308523,1,773.005414
-58.581642,400,774.861779
13.672011,400,775.684565
54.590702,297,777.36247
-13.875326,400,779.200222
-55.98173,400,781.138074
119.35258,400,781.950317
-9.352459,5,781.99557
326.961105,233,783.495941
233.308523,1,783.534508
54.501801,400,785.579569
28.006449,400,786.426575
137.070875,400,788.206569
313.889509,400,790.044324
-37.66294,400,791.960242
302.675507,400,792.908318
-34.269323,400,794.700301
56.636054,400,796.595154
-15.906582,2,796.63487
-38.911094,400,798.524784
233.308523,1,798.563314
233.308523,1,798.600683
-19.000379,400,800.400709
303.819448,400,801.18326
895.269173,400,803.040917
434.498963,229,804.535268
-37.509495,400,805.355468
378.383564,198,806.771333
233.308523,1,806.809723
60.39376,251,807.295447
-43.631476,400,809.11117
901.054471,400,810.933629
-36.875597,400,812.816283
418.600899,218,813.327168
570.871965,400,815.224136
233.308523,1,815.26281
96.522019,400,817.138875
372.172085,194,817.494955
295.577824,400,819.381458
303.921051,400,821.336388
1453.798511,400,822.2516
898.481774,400,824.072851
913.936696,400,826.011613
579.6585,400,827.931346
551.882492,400,828.774581
-70.772352,400,830.689267
-55.591043,400,832.533477
1282.171186,400,834.428313
-18.177096,400,836.314195
-24.570422,30,836.392859
935.431777,400,837.242969
985.385067,400,838.98624
233.308523,1,839.025347
475.679324,400,840.831173
-30.899967,400,842.713716
-16.327805,8,842.764004
-60.764406,266,843.383996
308.441415,375,845.15429
226.564988,1,845.192394
-325.576747,400,847.047454
107.092539,400,848.9249
-30.218373,400,849.73187
-36.801548,400,851.553017
398.95852,209,853.012317
416.790069,400,853.754589
1295.747172,400,855.610148
50.133112,400,857.495647
-1.95359,400,859.323277
46.659454,400,860.140585
905.511784,400,861.927871
-21.092678,7,861.975762
-14.672321,400,863.80458
906.104846,400,865.665229
941.276353,400,867.501641
42.140312,345,868.290049
217.564178,1,868.32842
-123.639091,398,870.244902
233.308523,1,870.282744
-121.305401,351,872.083314
233.308523,1,872.123501
426.957799,224,872.56152
35.727487,374,874.34209
450.435384,235,874.82978
1319.881697,400,876.812822
-32.228417,400,878.657235
-17.245545,400,880.579128
122.685612,400,882.439293
-23.488916,400,883.221257
-68.413534,400,885.048102
233.308523,1,885.08615
-64.89193,278,886.687769
64.379611,238,887.242821
916.004413,400,889.118098
233.308523,1,889.156269
106.454334,400,891.071406
-22.567958,400,891.799733
233.308523,1,891.838367
424.990389,220,893.319647
233.308523,1,893.357539
935.503924,400,895.156046
-168.346009,400,895.899514
233.308523,1,895.938202
886.492859,400,897.764899
598.639653,342,899.48278
-21.730505,400,901.415363
-8.6493,22,901.491627
233.308523,1,901.528654
1485.83054,339,902.290958
132.45855,400,904.105825
-2.963756,8,904.154333
-11.062358,400,906.087322
414.653953,216,906.578594
771.693033,259,908.119452
567.866357,400,910.042591
906.925429,400,910.820131
-3.893923,385,912.597891
53.869266,271,914.235658
58.897363,251,914.824214
225.263284,1,914.862575
290.676481,400,916.675584
648.181707,368,918.515927
784.180583,400,919.404707
177.684956,313,921.058629
433.934577,400,922.904984
86.964167,400,924.788826
25.877091,400,925.529005
9.814733,14,925.5866
-19.026053,400,927.406371
480.720233,400,929.336925
174.878709,356,931.161687
506.535564,217,931.698796
473.377912,400,933.583199
139.123419,400,935.454393
302.703924,400,936.212847
901.970946,400,938.177706
19.029725,400,939.998165
-81.209767,400,941.932519
-25.286668,400,943.71831
-24.104166,400,944.544502
387.359943,205,945.979283
-65.741242,400,947.878185
1662.270239,376,948.648473
399.310549,400,950.497305
386.485153,202,950.962045
543.447207,400,952.854931
401.43564,400,954.689678
901.336512,400,956.4911
-38.949438,400,958.316638
-14.629927,400,959.153062
708.231186,400,961.078733
-48.955691,400,962.934214
418.766791,220,963.389484
56.652061,283,964.984278
-31.697281,400,966.882461
866.884239,400,968.698571
356.013948,190,969.050419
-37.686665,400,970.926969
-33.982897,400,971.747294
-127.652023,319,973.374333
-19.455262,1,973.411684
446.836547,233,974.905287
27.133168,354,975.567137
584.205077,400,977.429566
-3.503116,400,979.334746
-8.362366,400,981.268034
697.262522,354,981.952907
125.647186,400,983.878532
424.387705,220,984.345566
124.054405,400,986.324016
77.173433,400,988.121166
233.308523,1,988.15931
-42.629899,400,989.943729
103.848845,400,991.913513
233.308523,1,991.953944
233.308523,1,991.99102
233.308309,1,992.027921
-10.207579,400,992.804117
-6.872268,24,992.876855
-205.373991,400,994.747915
438.745096,227,996.242137
49.579039,400,997.107631
-18.138894,400,998.883486
-20.263119,400,1000.701091
76.631555,400,1002.579415
106.245996,400,1004.442506
64.438121,400,1005.276862
-17.871028,1,1005.314304
-22.092406,400,1007.208397
85.401124,400,1009.021401
574.491625,287,1009.584256
302.160107,400,1011.710245
80.278293,400,1013.607246
182.327808,354,1015.395836
1469.241571,333,1016.127673
10.772428,16,1016.192033
43.201991,152,1017.587304
233.308523,1,1017.625592
95.946805,400,1018.487232
422.875395,220,1020.028422
227.56621,1,1020.066488
-15.023913,400,1021.921204
901.087243,400,1022.649937
226.789534,391,1024.561262
508.713892,400,1026.452196
-110.541821,313,1028.067265
167.209132,400,1028.799448
376.039432,400,1030.61052
900.223506,400,1032.523024
514.83395,262,1033.190057
404.771699,214,1034.626471
233.308523,1,1034.66444
30.806272,277,1035.214355
-18.297592,400,1037.043036
233.308523,1,1037.081132
916.74789,400,1038.893896
60.655845,304,1040.496886
581.38633,400,1041.374118
-3.515467,25,1041.484186
638.163238,360,1043.244558
-29.648208,400,1045.079994
-9.890271,400,1046.929801
1420.412745,319,1047.580539
-20.870367,6,1047.630861
-55.718298,400,1049.422496
233.308523,1,1049.46049
418.836431,218,1051.015591
224.085872,1,1051.054004
-41.680217,400,1051.886076
119.100519,400,1053.714296
876.016644,400,1055.55082
4.46148,400,1057.471739
-46.2089,400,1058.325011
21.150034,400,1060.09051
404.877608,208,1061.590529
424.857829,221,1062.085613
292.351526,400,1063.914998
1474.85286,334,1064.53396
397.189582,400,1066.293889
233.308523,1,1066.332649
1575.441076,361,1068.03969
390.24989,202,1068.40323
407.356515,209,1069.897623
302.277665,400,1071.810064
351.670025,184,1072.241801
94.616886,400,1074.09446
444.687292,400,1074.851311
91.057688,400,1076.765633
-65.493956,400,1078.546937
-13.699453,10,1078.592075
108.307326,237,1080.038781
-34.563387,400,1080.724558
-6.812499,400,1082.477618
535.000661,400,1084.341791
414.823908,217,1084.806681
360.314138,190,1086.288948
370.586039,194,1086.721907
233.308523,1,1086.755233
32.335373,400,1088.572987
233.308523,1,1088.60729
414.554295,218,1089.00832
919.850292,400,1090.883026
398.822173,207,1091.285109
233.308523,1,1091.318427
888.140058,400,1093.074745
558.663988,400,1094.949617
1485.099273,337,1096.683286
0.823978,377,1097.386787
41.577158,400,1099.313747
50.633955,400,1101.164784
-20.317888,2,1101.199055
1257.869812,400,1103.063222
-18.30828,3,1103.098822
233.308523,1,1103.131674
-113.37528,333,1103.843393
-26.658175,400,1105.629253
509.033783,400,1107.464868
114.380361,243,1108.01606
-35.837338,400,1109.886103
96.655858,400,1111.684799
542.235497,400,1113.57259
233.308523,1,1113.606298
820.831781,400,1115.511062
364.318653,192,1115.893708
-16.096305,400,1117.739038
-2.96357,8,1117.815024
312.316975,400,1119.65684
920.370028,400,1120.510803
233.308523,1,1120.544189
-28.839215,400,1122.358054
-20.154406,1,1122.397529
-50.332446,400,1124.229608
233.308523,1,1124.267386
173.771511,400,1126.128689
233.308523,1,1126.166251
428.496208,223,1126.679799
-23.88003,22,1126.755494
43.817025,296,1128.340725
-25.717251,36,1128.46349
897.939404,400,1130.25316
48.975784,286,1130.811498
437.373034,234,1132.452926
233.308523,1,1132.492316
356.626449,400,1133.363191
47.926987,283,1134.967244
798.61782,250,1135.648903
323.834899,171,1137.021706
134.065551,269,1137.631804
472.709739,245,1139.209469
368.382458,193,1139.60931
233.308523,1,1139.649024
902.044382,400,1141.550241
142.434935,400,1143.509177
-34.661506,400,1144.391713
-97.940015,400,1146.345479
233.308523,1,1146.383132
37.585698,400,1148.210273
535.42895,400,1150.070705
649.083636,327,1150.664285
57.265216,352,1152.343437
-19.987068,2,1152.382731
233.308523,1,1152.419859
-46.625529,400,1154.220395
301.756982,400,1156.040071
122.584886,400,1156.917222
-13.612103,3,1158.00515
314.825178,400,1158.7395
21.072055,400,1160.709577
899.30281,400,1162.574432
909.58929,400,1164.473991
-38.02213,400,1165.377128
233.308523,1,1165.414904
-111.223082,400,1167.225991
246.907313,128,1167.525573
24.672819,400,1169.528293
312.74649,400,1171.362706
233.308523,1,1171.400803
-23.32388,22,1171.477202
205.655559,106,1171.842996
51.983379,234,1173.341703
-26.291034,400,1174.145477
1470.307455,335,1175.906076
446.190868,400,1177.823107
545.288435,400,1179.727238
-29.806283,400,1180.510944
304.180605,400,1182.438087
1601.254712,365,1184.303942
205.770623,1,1184.341558
79.538445,265,1186.064745
65.228765,364,1186.71475
-23.289384,400,1188.565595
-20.324376,2,1188.605655
-6.040774,400,1190.397317
233.308523,1,1190.436993
996.860438,400,1192.260231
233.308523,1,1192.297892
343.828777,180,1192.641098
4.63319,14,1192.697576
221.645056,1,1192.735085
510.051355,400,1194.594152
-18.110168,3,1194.635076
-20.317864,2,1194.673035
704.124907,359,1195.452823
89.130967,400,1197.239085
233.308523,1,1197.27719
408.164685,400,1199.157837
233.308523,1,1199.195904
233.308523,1,1199.233154
415.035124,217,1199.664419
378.489218,200,1201.14924
69.72863,175,1201.502413
54.242533,400,1203.409213
90.937818,244,1203.994156
-85.579279,240,1205.498805
295.036783,400,1207.343181
324.294723,293,1207.962863
114.629518,400,1209.821714
68.193134,232,1210.305318
233.308523,1,1210.345982
477.244796,400,1212.160141
667.283135,400,1213.998502
480.319185,400,1215.886313
661.841625,327,1216.69463
-29.731753,400,1218.64143
-120.135442,400,1220.492123
482.906345,400,1222.469052
915.174763,400,1224.410026
-128.625695,372,1225.220392
439.645393,400,1227.099962
300.885909,400,1229.008206
438.753866,228,1229.527473
868.412187,400,1231.365266
68.487814,400,1233.264792
-33.678175,400,1235.358309
59.588741,221,1235.871537
-42.901948,400,1237.802058
1430.254662,400,1239.699346
445.021243,231,1240.182493
-43.958484,400,1241.962424
507.428022,400,1243.752528
-13.839215,3,1243.792561
82.983781,195,1244.210612
121.562904,400,1246.042802
1114.695945,400,1248.066424
-25.18108,26,1248.143047
1160.392553,400,1248.952449
518.515061,400,1250.733487
-19.370343,1,1250.771379
-22.080887,12,1250.825424
-2.287286,400,1252.669259
-9.28953,17,1252.765686
414.544804,216,1254.279572
79.936486,266,1254.857589
75.250413,200,1255.304763
54.868642,250,1256.872581
53.630318,268,1257.593822
317.100251,400,1259.459192
233.308523,1,1259.496987
-13.947749,11,1259.5477
101.00751,240,1261.084856
182.051585,371,1261.835875
370.676037,195,1263.240398
332.070863,175,1263.630096
33.980764,26,1263.748422
1171.315656,400,1265.624937
318.92482,163,1265.949439
239.975633,1,1265.98693
233.308523,1,1266.02443
407.048913,212,1267.641035
61.23118,343,1268.513523
-34.220225,400,1270.391184
15.392255,17,1270.45691
233.308523,1,1270.494206
-31.776567,400,1272.382501
436.637753,400,1274.283416
58.311581,37,1274.409319
73.728157,400,1276.319432
886.469274,400,1277.196534
244.307468,1,1277.234864
-21.165687,7,1277.281884
-39.459826,400,1279.102206
233.308523,1,1279.140125
53.556509,249,1280.635491
-22.24257,400,1281.460324
72.062145,194,1282.942502
37.362959,28,1283.054131
526.679754,233,1283.507163
233.308523,1,1283.544732
-143.416589,400,1285.356645
203.548475,378,1287.148318
-14.429719,400,1289.012709
559.628873,332,1289.620061
-19.589253,400,1291.549023
147.433344,400,1293.404092
318.352205,161,1293.843496
430.742898,224,1295.382258
-84.777014,400,1296.262134
-7.234273,6,1296.347248
424.731499,217,1297.800292
67.962602,320,1298.381119
370.131258,193,1299.824105
59.202611,223,1300.339869
-25.393291,400,1302.24491
126.918722,400,1304.207824
233.308523,1,1304.245469
-1.730432,29,1304.322296
345.872222,183,1304.695724
1004.804138,400,1306.687498
-32.686095,400,1308.625725
233.308523,1,1308.663326
231.803381,1,1308.700973
-33.749324,400,1310.672892
43.380893,400,1311.64547
74.510751,238,1313.193218
189.6467,383,1315.089229
1616.629814,368,1315.916667
-20.092557,400,1318.043693
896.528231,400,1319.980206
471.822493,400,1321.917642
164.155509,400,1322.938834
-28.11847,400,1324.854184
-24.02605,400,1326.729023
439.869786,400,1328.601132
233.308523,1,1328.640975
-24.921292,400,1330.49994
569.830769,400,1331.241518
233.308523,1,1331.279746
-60.083678,400,1333.160043
-24.001241,400,1335.053664
457.155316,290,1335.687308
233.308523,1,1335.725112
600.315007,298,1337.356371
-19.990418,1,1337.393309
-21.608305,1,1337.430043
-259.202217,400,1339.29044
451.163006,400,1341.154075
1466.324653,332,1341.834987
406.523808,213,1343.340962
-6.580001,30,1343.455463
761.107382,400,1345.409748
-23.615378,21,1345.478263
520.881497,400,1346.30329
233.308523,1,1346.3409
-120.610751,400,1348.250105
24.875355,400,1350.08284
903.038679,400,1352.055075
-17.95294,1,1352.092186
828.529408,400,1352.952136
-88.177582,400,1354.876085
43.878502,31,1354.967234
-51.549662,400,1356.886881
45.86279,400,1358.825058
130.970734,400,1360.736861
-36.121477,400,1361.478981
76.787508,400,1363.360396
828.310949,268,1364.952752
-27.788668,400,1366.769231
-0.956714,400,1367.534121
-35.416751,400,1369.594594
327.544889,175,1369.954826
233.308523,1,1369.992261
-37.854561,400,1371.890919
233.308523,1,1371.929037
384.494527,203,1373.402761
-17.355082,400,1374.217787
-19.421414,400,1376.134331
524.93877,400,1377.979614
316.422692,400,1379.999943
233.308523,1,1380.039675
297.072877,400,1381.821738
760.16645,373,1382.558736
1459.357162,331,1384.334087
64.518756,364,1386.196469
-149.945126,400,1387.115518
-20.239471,400,1389.05464
-56.358259,400,1390.912099
103.792932,400,1392.761194
917.95832,400,1394.774659
331.992462,175,1395.136076
877.336266,400,1396.984394
95.37448,400,1397.821002
-41.30151,400,1399.635887
-18.094516,400,1401.544892
-14.525922,13,1401.603913
233.308523,1,1401.64105
-17.879291,1,1401.678664
823.433393,400,1403.626712
472.570721,400,1405.533367
136.081358,400,1406.346507
45.924847,277,1407.971545
1475.186702,334,1409.677467
401.914964,400,1410.468832
226.987157,1,1410.506681
233.308523,1,1410.543921
233.308371,1,1410.581173
420.572397,222,1412.128695
233.308523,1,1412.166389
-32.057624,400,1414.084008
137.904271,400,1414.906834
161.088967,400,1416.756134
463.895638,400,1418.676378
574.357872,292,1419.25315
-112.326685,357,1421.008932
355.964811,187,1422.403333
771.200043,261,1422.897108
233.308523,1,1422.93457
233.308523,1,1422.971848
109.702099,240,1424.58604
497.389847,400,1425.322727
46.739193,268,1426.985078
-100.917904,271,1427.566103
889.958364,400,1429.403721
605.107545,400,1431.216314
-21.904754,400,1433.105204
83.53283,243,1433.708503
480.435876,243,1435.295045
386.449492,201,1435.723364
