#{"t_start": 1765834259.4971495, "env_id": "None"}
r,l,t
459.766353,239,565.153249
233.308523,1,565.191626
-68.776931,115,565.483926
-71.934127,400,567.308532
233.308523,1,567.347127
-58.66314,265,568.922322
390.407646,197,569.361693
-23.340332,20,569.435779
318.109382,400,571.298153
233.308523,1,571.337054
697.601648,400,573.227062
423.648229,400,574.091961
931.756341,400,576.007255
-4.334449,400,577.937181
622.280161,400,579.85483
212.339072,1,579.894502
-14.428095,400,581.79357
6.734836,400,582.752407
422.166188,220,584.240079
-26.186551,33,584.365345
410.276118,214,584.827564
36.551874,400,586.794688
1458.171683,329,588.524815
472.862985,400,589.269823
347.796483,184,590.738579
-19.831213,400,592.663239
-8.086598,19,592.729612
-32.274933,400,593.488741
918.58698,400,595.298059
-11.528589,400,597.09504
440.569438,230,597.696601
1239.811918,353,599.371441
416.189849,218,600.908998
233.308309,1,600.94757
364.06148,192,601.438902
233.308523,1,601.477667
-24.017084,400,603.379718
350.027869,185,603.752098
264.447684,135,604.030403
1486.144372,337,605.772116
233.308523,1,605.810668
-38.937214,400,607.832229
-16.759826,400,609.627647
-33.483498,400,610.505249
-29.377253,400,612.35603
233.308523,1,612.394795
-7.253828,6,612.441228
71.049943,400,614.357473
-177.145802,400,616.238319
125.103859,365,616.887934
50.216574,400,618.722126
67.982332,400,620.644259
-8.739564,400,622.558935
593.27653,400,623.506656
-70.231188,400,625.576177
527.371931,400,627.403871
-69.02866,400,629.289018
-21.181438,400,631.085977
248.685105,400,631.993914
-21.899164,11,632.049337
1.834223,400,633.918733
550.248224,296,635.575603
86.343185,400,637.529086
-8.980682,400,638.451402
26.932244,400,640.351167
440.756481,230,641.81263
315.34852,400,642.523698
368.033193,194,643.92728
724.01589,400,645.900295
422.705651,221,646.303498
1596.707563,363,648.135643
39.799633,400,648.942869
233.308523,1,648.981425
48.457305,400,650.784007
409.871876,216,652.380351
-35.005576,400,653.11672
-114.038712,314,654.747656
254.950427,400,656.640184
285.891808,400,658.600024
401.899563,400,659.379764
28.021148,305,661.008647
-48.214496,400,662.889146
-0.14303,397,664.80234
1470.804432,334,665.484451
480.836931,400,667.310091
-6.620742,400,669.215811
233.308523,1,669.25467
-16.647442,9,669.305316
902.548008,400,671.187309
60.300512,400,672.001403
17.053962,374,673.76106
894.934016,400,675.56798
216.065506,1,675.60962
-35.68988,400,677.582139
233.308523,1,677.620665
-237.832712,400,678.496271
70.317768,400,680.416888
470.269204,243,681.96248
99.048115,220,682.478527
307.886142,400,684.338273
851.663109,400,686.161914
238.003106,1,686.203098
659.123543,326,686.938932
506.836853,400,688.736599
233.308523,1,688.775082
916.421879,400,690.663422
-34.185409,400,692.604526
-15.153254,400,693.43029
284.077368,400,695.303557
233.308523,1,695.342096
213.093808,1,695.379912
290.011367,400,697.20272
93.696177,400,699.066548
1538.948301,400,701.020679
530.386343,400,701.865296
106.695404,400,703.737359
418.326866,219,705.181359
109.286589,233,705.67518
66.838231,230,706.247368
220.314546,1,706.285974
680.579877,361,708.033786
899.109097,400,709.907472
871.550477,400,711.690089
462.911233,400,712.580907
58.035677,302,714.220774
390.261999,400,716.025738
233.308523,1,716.065336
-31.628357,400,717.861609
747.583258,400,718.770173
-36.212037,400,720.782311
1457.616041,323,722.47862
-4.445159,400,724.343641
-57.324601,400,725.121821
51.997877,35,725.208873
600.353543,400,727.065468
40.848443,400,728.94616
470.581296,400,730.733083
41.98606,400,732.522428
57.661552,400,733.389235
903.498184,400,735.170136
233.308523,1,735.208683
690.036965,400,737.079415
79.024201,400,738.961236
-34.995935,400,740.769003
-135.649353,400,741.579264
233.308523,1,741.617857
719.124529,400,743.419428
215.082668,1,743.458776
-35.790598,400,745.317812
63.330194,400,747.248661
894.02151,400,748.056461
347.716659,184,749.439626
558.482488,235,750.016069
314.728236,400,751.951926
891.222,400,753.811812
733.025837,400,755.62512
-16.585296,5,755.671602
-8.849846,19,755.775899
832.84659,400,756.646899
-65.534707,400,758.456898
-30.456355,400,760.346726
885.790094,400,762.255438
180.954845,400,764.045349
718.98649,250,764.584657
-90.474552,400,766.525028
2.541586,400,768.377349
391.904313,204,768.785957
-175.748146,400,770.655453
285.119523,400,772.640451
665.364607,400,773.453384
233.308523,1,773.492705
48.382032,295,775.151716
427.925709,223,775.557497
233.308523,1,775.597899
626.410106,400,777.552727
657.410962,400,779.453173
-91.824298,400,781.35414
776.420761,387,782.151726
1556.327036,353,783.866254
88.018698,400,785.912862
115.509572,400,787.801784
516.529261,400,788.5426
233.308523,1,788.581067
752.013193,400,790.383606
333.427931,177,791.839606
420.452151,219,792.346054
233.308523,1,792.384538
23.07954,21,792.457384
-77.247203,400,794.317491
757.074681,400,796.121363
-74.220725,400,797.010619
386.142132,203,798.481313
57.72635,243,799.052295
-46.939582,400,800.870724
233.308523,1,800.909754
378.343263,199,801.345315
43.569841,351,802.985609
122.298789,400,804.80492
422.444215,220,805.287794
519.082501,268,806.953168
-36.630294,400,808.776453
1483.942284,337,809.351473
31.71761,304,811.024193
23.008526,383,812.882303
-32.818929,400,813.756806
233.308523,1,813.795379
571.611641,400,815.676337
-30.488413,400,817.542422
26.873208,400,819.434042
339.714995,180,819.836184
25.678981,400,821.763512
233.308523,1,821.802014
-39.487127,400,823.656952
955.121412,400,824.516898
-12.664807,15,825.622865
-55.972811,400,826.486555
306.946116,400,828.325721
233.308523,1,828.364631
-56.071947,400,830.204565
-46.896913,236,830.801151
2.514851,400,832.631524
49.522919,400,834.524915
-233.851151,400,836.444778
493.924987,293,836.999015
106.580725,400,838.773734
539.182756,400,840.552129
335.618704,181,841.02397
542.312311,400,842.932792
-295.203611,400,844.807946
-0.500607,400,845.713627
547.658583,400,847.557842
432.513506,400,849.389922
-39.10333,400,851.242645
-35.375978,400,853.084151
-14.95678,400,853.828692
-92.009946,400,855.691878
69.701384,242,857.187265
-30.214328,400,857.9233
63.610042,224,859.494089
305.256994,400,861.363759
-20.138945,400,862.137147
37.755341,371,863.945354
-25.598333,400,865.821864
-117.62296,325,867.434975
-115.994432,315,868.130228
233.308523,1,868.168417
49.943165,265,869.876634
73.880213,400,870.761217
-45.303598,400,872.657005
-19.374931,400,874.495333
-50.320323,246,876.04858
233.308523,1,876.086928
81.611251,400,876.989724
233.308523,1,877.028779
299.143097,400,878.814456
-11.397091,400,880.7293
919.978041,400,882.596016
288.461982,400,883.399436
-126.725134,374,885.21405
945.038396,400,887.053079
213.192456,1,887.091879
-21.850218,400,888.965712
314.364649,400,890.903724
388.613032,202,891.311199
38.437525,301,892.977545
499.788631,400,893.760098
478.825549,400,895.589863
857.856178,400,897.452614
397.750222,400,899.240139
115.78188,259,899.760058
-19.983658,1,899.799372
332.930235,400,901.770483
-15.328025,400,903.662126
51.714085,287,904.281349
62.59244,231,905.805613
233.308523,1,905.843962
-19.177707,400,906.748935
57.080032,271,908.273252
28.973835,23,908.385971
232.21409,370,910.183916
-27.633073,400,912.023663
102.398664,400,912.798912
233.308523,1,912.838114
314.246003,400,914.733582
-7.813706,400,916.549186
232.954715,1,916.590012
52.206088,208,917.066593
904.451872,400,918.979583
858.547278,400,920.824943
416.758209,400,922.636436
384.253249,400,923.51162
696.030808,350,925.223122
738.242773,362,926.990125
110.614534,400,928.849219
233.308523,1,928.887652
1135.339031,400,929.758318
311.523268,165,931.202303
442.646006,400,933.127709
376.389131,199,933.516596
-10.213564,400,935.392825
-84.748904,400,936.145296
1499.724774,400,938.042875
233.308523,1,938.081713
-15.453219,7,938.128288
48.136662,400,939.945813
300.642077,400,941.882885
21.522642,400,943.667929
1508.572992,400,944.494215
899.800155,400,946.388887
173.474306,358,948.163841
394.419004,206,948.568822
-0.163623,400,950.415254
8.010393,400,952.408929
512.352047,400,954.292597
98.46658,400,955.015057
-18.775515,400,956.822431
895.489881,400,958.701023
762.627953,400,960.584368
233.308523,1,960.622831
-30.570249,400,962.529441
297.323023,400,963.264896
285.94352,400,965.126495
233.308523,1,965.165109
304.598498,400,967.023969
-53.172295,400,968.837146
-19.352596,400,969.582899
-41.020587,400,971.420433
233.308523,1,971.458861
-20.15916,400,973.284199
-21.38613,400,975.126688
480.944768,400,976.951087
1189.09718,336,977.672705
-93.219125,400,979.567098
-12.155953,400,981.470582
533.00925,400,983.305449
-33.43421,400,984.192472
517.563456,400,986.139252
233.308523,1,986.178151
83.310731,400,987.996694
911.092995,400,989.81273
-31.923936,400,990.659225
233.308523,1,990.697668
106.225224,400,992.624927
-25.180023,28,992.703846
56.394759,400,994.596749
-53.52861,400,996.478705
57.12335,400,998.385493
-10.749802,400,999.12399
875.098155,400,1000.985118
-111.522216,297,1002.628194
-26.695886,400,1004.491921
-40.948246,400,1005.361934
-24.557517,400,1007.255746
73.906405,400,1009.06918
105.480587,400,1010.879947
-17.871052,1,1010.926624
233.308523,1,1010.96434
36.986377,236,1011.56363
233.308523,1,1011.602485
904.447049,400,1013.498424
56.834224,261,1014.112151
60.274258,400,1015.96876
-15.483333,400,1017.959781
900.034647,400,1019.861336
-19.47601,400,1021.801807
310.38285,400,1022.526884
921.944889,400,1024.38206
105.336702,400,1026.235337
771.893572,388,1028.149153
-15.492573,400,1028.87482
-13.101242,400,1030.687571
28.020818,239,1032.245306
56.474946,219,1032.712975
233.308523,1,1032.751399
680.982567,342,1034.51828
53.326949,273,1035.10307
492.210881,400,1036.913146
-134.200344,369,1038.737045
901.210647,400,1040.550342
-28.763729,400,1041.430429
738.936715,362,1043.194653
190.049797,382,1044.968534
408.977061,213,1045.425297
233.308523,1,1045.458852
-88.78801,400,1047.273402
233.308523,1,1047.307187
-53.293899,400,1049.150417
26.480871,400,1051.150748
1539.682918,341,1051.824872
152.125445,307,1053.412069
-187.81628,400,1055.25123
226.749686,1,1055.284834
-71.726379,400,1056.16364
-47.316556,400,1058.102691
280.521147,400,1059.900924
368.11591,195,1060.278264
398.283613,208,1061.748266
233.308523,1,1061.781372
-34.147996,400,1063.681033
755.299286,400,1064.401515
-65.053904,400,1066.158579
856.062118,400,1067.961904
160.378219,383,1069.759969
136.95756,286,1070.42246
233.308523,1,1070.455717
131.788774,259,1072.002543
858.180659,400,1073.917444
1528.267718,400,1074.662889
-119.620252,400,1076.556732
-29.597661,400,1078.373274
461.269544,400,1080.155868
43.224012,400,1080.853069
57.600136,400,1082.591415
333.514114,175,1084.00357
72.41051,400,1084.86362
329.773865,175,1086.256257
466.621203,242,1086.882779
92.282638,207,1088.29388
68.353095,400,1089.098618
233.308523,1,1089.131994
-36.315255,400,1090.998104
-126.094566,353,1092.686591
85.893356,400,1094.460229
-17.871041,1,1094.492516
1574.882737,358,1095.267362
89.795104,207,1096.727409
513.569758,400,1097.474582
112.079446,244,1099.052519
1511.421748,345,1100.79593
1606.699505,365,1101.625937
-41.266044,400,1103.453121
26.844453,22,1103.516043
233.308523,1,1103.54898
321.501768,400,1105.355752
378.376142,198,1105.779903
233.308523,1,1105.812943
747.639508,367,1107.551429
776.375965,400,1109.410718
-37.717839,400,1111.31602
110.203558,400,1112.061465
233.308523,1,1112.094754
902.09697,400,1114.017721
-19.487139,400,1115.927361
-29.176015,400,1117.772744
-81.792582,400,1119.615605
364.217797,191,1120.058442
-29.730657,400,1121.93039
862.776298,400,1122.753164
71.99537,400,1124.606531
-84.984555,400,1126.495209
-13.832637,4,1126.536378
-83.36721,400,1128.509407
893.929869,400,1130.299412
133.823051,400,1131.061193
52.247337,219,1132.682173
-21.513691,7,1132.727856
51.651353,247,1133.193653
34.466931,26,1133.300421
294.071817,400,1135.328027
14.075578,16,1135.395503
-40.111804,400,1137.2407
336.377621,400,1139.149882
417.499348,400,1141.097764
428.734003,226,1141.608983
-145.918819,400,1143.566677
-203.180635,400,1145.503711
-41.888671,400,1146.443456
-119.344633,400,1148.268898
-24.967182,400,1150.1265
85.632058,400,1151.918916
186.205972,400,1152.724032
1031.413081,400,1154.527423
917.2707,400,1156.344246
-6.129947,32,1156.426108
112.286272,400,1158.312047
-31.202841,400,1160.095804
233.308523,1,1160.136317
376.750629,197,1160.602957
522.234745,400,1162.478857
-34.897787,400,1164.365448
-127.100645,400,1165.278227
58.607317,279,1166.952818
371.153122,201,1167.318093
1561.046697,354,1169.112856
-20.836826,12,1169.169727
31.071583,24,1169.239072
219.268413,1,1169.276462
537.037779,400,1171.11037
630.068409,400,1173.180893
396.862912,209,1173.629592
135.953719,400,1175.487371
233.308523,1,1175.525173
-29.976479,400,1177.476634
396.691132,211,1177.902837
-125.181987,400,1179.797512
-9.588061,400,1181.630494
233.308523,1,1181.668172
51.20089,123,1181.882287
900.7988,400,1183.767223
73.390728,213,1184.228312
-19.963794,1,1184.264906
12.868983,16,1184.397395
233.308523,1,1184.434845
300.589074,151,1184.761787
315.980787,400,1186.581064
-42.249665,400,1188.434022
-100.132006,400,1190.261476
-96.940541,400,1191.074337
-105.133081,400,1193.012493
1515.669367,400,1194.961423
-12.694414,400,1196.82913
68.762905,400,1198.680785
-121.53301,342,1199.430913
882.557911,400,1201.324965
392.415065,205,1201.79841
-1.536836,9,1201.84685
384.7249,400,1203.717693
-104.572584,290,1205.339262
390.449094,205,1205.787181
136.658657,400,1207.62735
902.692346,400,1209.48999
-32.720765,400,1211.457061
378.802195,199,1211.815171
933.91204,400,1213.598435
422.741566,221,1214.104059
1600.057649,364,1215.925081
474.56038,400,1217.898798
61.345828,218,1218.371442
56.455125,197,1218.868033
712.540987,350,1220.660127
214.308651,1,1220.697958
-33.134243,400,1222.613377
94.906932,235,1223.111105
517.323484,400,1225.003952
573.669999,400,1226.889204
62.256602,277,1227.498296
-65.164751,400,1229.40403
-63.010502,400,1231.242922
-40.739386,400,1233.144114
394.670171,205,1233.611907
215.667485,1,1233.649756
-17.871034,1,1233.687432
233.308309,1,1233.724674
368.234165,192,1235.20507
-19.807485,16,1235.267645
-34.809184,400,1236.170384
356.045362,190,1237.618754
132.057317,283,1238.347474
1263.467292,400,1240.132663
135.411362,400,1241.912645
416.635449,221,1242.345745
951.07398,400,1244.269496
59.597826,400,1246.098968
76.637667,215,1246.525053
81.410989,217,1248.206381
1148.246087,400,1249.016685
-32.059205,400,1250.870286
494.498287,400,1252.714469
68.603316,195,1253.148073
386.406312,203,1254.570954
-21.662278,20,1254.637051
392.381038,206,1255.156085
176.540419,366,1256.975114
-27.817151,33,1257.060377
354.068273,187,1257.55699
75.562443,208,1258.988946
-8.116081,400,1260.908605
165.122529,313,1261.538703
233.308523,1,1261.576202
88.856969,400,1263.42801
215.164482,1,1263.46605
-30.78679,400,1265.385857
500.804688,400,1267.4326
233.308523,1,1267.472464
589.298987,400,1268.447643
-39.874659,400,1270.293113
-17.951913,1,1270.330429
32.455822,350,1272.190165
145.818041,310,1272.89043
400.691823,209,1274.372965
-20.302997,400,1276.282818
884.821025,400,1277.158646
-41.54372,400,1279.017199
239.193746,1,1279.055363
-25.066145,400,1280.957889
43.053838,271,1281.551462
413.747068,400,1283.411199
50.583628,400,1285.258254
360.651948,189,1285.646146
-20.27277,400,1287.464586
1221.022339,400,1289.339782
969.730479,400,1291.152204
-24.615099,29,1291.230225
233.308523,1,1291.267524
399.121643,206,1291.786113
140.173584,400,1293.579961
233.308523,1,1293.617552
414.116911,213,1294.102782
233.308523,1,1294.140175
39.316032,343,1295.834018
38.094112,352,1297.727791
556.850448,400,1299.581495
-27.937674,146,1299.908763
1402.805973,400,1301.783316
233.308523,1,1301.820932
-2.975061,400,1302.622918
-7.713834,6,1302.702105
-26.127535,19,1302.766251
331.05868,400,1304.654876
-15.069683,400,1306.611167
233.308523,1,1306.649637
386.898161,196,1307.131892
-23.304312,400,1309.121537
233.308523,1,1309.15951
523.144444,400,1311.068865
233.308446,1,1311.106591
233.308523,1,1311.143823
549.28593,400,1313.077834
360.091923,189,1313.532799
-47.874498,400,1315.402123
163.822998,317,1317.200809
52.160994,117,1317.483582
0.009323,41,1317.599206
901.595195,400,1319.671268
571.39727,400,1320.549851
73.700466,216,1322.152166
7.684311,13,1322.212397
-19.456921,1,1322.248858
93.75413,400,1324.199399
691.416433,350,1324.989512
315.74298,400,1326.839292
509.609663,400,1328.817824
41.153426,313,1329.359797
-79.258948,400,1331.137193
60.697686,400,1333.057435
121.531163,400,1334.912579
46.685337,400,1336.912287
488.707027,400,1337.731459
-86.317085,400,1339.613784
919.553814,400,1341.482417
183.451605,380,1343.383836
931.361252,400,1344.291235
406.996324,214,1345.760619
444.84509,231,1346.26701
424.14397,322,1347.996223
233.308523,1,1348.035557
61.144478,400,1349.894366
-32.425619,400,1351.804554
220.898084,1,1351.842479
-26.288651,400,1352.775556
80.10576,202,1354.224099
-91.009539,400,1356.211793
358.16202,189,1356.631027
-70.260098,400,1358.577905
87.536581,230,1359.083089
-24.332312,400,1360.937897
-61.804194,400,1362.761264
81.801979,280,1363.311591
-9.71783,18,1363.412308
-45.837914,400,1365.232828
-37.440426,400,1367.009528
266.622039,400,1368.847362
-8.029339,19,1368.911479
237.119906,1,1368.949334
-17.917645,1,1368.986817
233.308523,1,1369.02396
223.711381,1,1369.0614
908.137094,400,1369.900814
664.084674,334,1371.713203
376.071727,400,1373.610439
392.191506,207,1374.008047
384.724756,201,1375.490481
318.76947,400,1376.402158
787.373315,400,1378.242876
7.684075,13,1378.301944
-7.407284,20,1378.37309
-21.909792,19,1378.441914
300.763592,400,1380.379097
308.142919,400,1382.149667
-14.039108,400,1384.062872
450.575097,237,1384.565307
233.308523,1,1384.602919
790.13189,400,1386.492717
893.529203,400,1388.41575
110.756718,400,1389.345409
219.849766,1,1389.383819
553.072697,400,1391.185475
141.402878,400,1393.024495
51.948837,35,1393.126073
436.731734,226,1394.823852
-32.770039,400,1395.58108
1463.174926,331,1397.304181
105.088625,400,1399.185049
-32.335115,400,1401.04951
339.09617,341,1401.988309
868.506007,400,1403.833694
24.637043,400,1405.702468
94.452594,400,1407.580375
-5.867909,400,1408.354424
233.308523,1,1408.392253
-31.491859,400,1410.205249
10.190357,17,1410.265666
65.34977,191,1411.834185
-15.585321,400,1412.716468
428.815362,400,1414.615119
7.889472,400,1416.466007
782.371436,392,1418.348457
1471.367714,335,1419.027301
-12.251497,400,1420.850876
-23.367761,19,1420.914216
771.409119,259,1422.488939
1470.772312,326,1423.181507
-33.47402,400,1425.034675
552.02258,275,1426.707843
-111.136131,308,1427.344857
-33.602322,400,1429.215057
