#{"t_start": 1765854108.7559648, "env_id": "None"}
r,l,t
-32.107361,341,633.474227
8.718632,14,633.769327
15.69394,400,640.696241
314.963693,400,647.645521
260.953802,145,650.378464
1051.275788,300,655.369341
321.328106,300,660.491508
-63.413129,89,662.17417
-105.317903,332,668.423578
338.905396,300,673.943081
69.152004,341,680.261262
30.824528,24,680.671072
344.397931,400,687.282183
342.747828,400,693.872731
-240.931436,257,698.012063
353.709841,300,702.845772
-32.133329,341,708.350021
-10.296848,300,713.130409
-19.344361,6,713.294135
255.007579,145,715.70679
-117.61964,341,721.33315
-24.263547,14,721.591346
-136.797127,341,727.147768
-51.371703,341,732.703853
-46.43868,341,738.346845
274.686062,154,740.889899
232.369414,1,740.938808
-110.285967,328,746.282772
260.223462,400,752.819776
-25.123297,27,753.284938
-8.780262,300,758.1785
-28.48858,44,758.902784
251.263721,137,761.201094
189.496737,400,767.782803
286.973495,159,770.385147
-82.364033,179,773.32631
257.326154,341,778.844291
-84.015494,341,784.417494
256.754145,146,786.900168
-46.865031,341,792.275582
-80.650709,341,797.279958
-127.990612,297,802.134874
201.640942,400,807.912782
230.204689,1,807.963003
-17.34289,300,812.928278
215.736829,1,812.977511
-19.491601,300,817.923284
216.825773,1,817.972998
232.98819,1,818.020657
28.519683,146,820.481445
1069.65812,300,825.31199
405.52006,300,830.154829
-2.212301,400,836.666407
840.528859,400,843.011489
230.8907,159,845.667846
319.789954,400,852.192659
232.66378,1,852.239288
232.59153,1,852.284855
210.126864,201,855.578982
185.655088,181,858.617313
-36.178807,31,859.186159
232.532338,1,859.234541
24.760931,151,861.49262
222.870858,194,864.624873
1.180901,400,870.830224
433.710091,300,875.448598
802.259133,400,881.950611
14.857893,163,884.533118
232.932715,1,884.582085
182.368382,98,886.175264
-13.60288,300,890.922886
383.729096,300,895.687484
-8.027912,10,895.862859
1043.346212,300,900.577304
232.801956,1,900.626779
47.006806,181,903.318262
-2.545134,400,909.69328
256.657159,145,911.818152
256.670987,144,914.223383
231.975769,1,914.272917
-21.012371,400,920.87431
233.041141,1,920.920408
-29.300071,341,926.30768
-29.002102,400,932.934481
227.789279,160,935.533198
252.628485,143,937.907766
-28.883954,201,941.195861
294.604656,154,943.699373
322.713098,400,950.218386
5.93447,157,952.826996
-34.860552,341,958.381169
850.146332,400,964.207085
45.433754,32,964.789597
221.189141,341,970.476381
239.894554,341,975.563627
-33.678713,341,980.853282
749.606568,384,986.955939
223.752536,214,990.489561
86.059749,158,993.094759
-31.657351,341,998.788704
348.354759,400,1005.060674
-21.058703,300,1009.948889
-48.222935,341,1015.381405
73.474863,158,1017.536992
210.600668,1,1017.582886
232.902359,1,1017.628561
-70.10312,233,1021.468595
-40.434755,341,1027.032072
264.815421,148,1029.528855
1071.454895,300,1034.235263
-27.075873,341,1039.77138
280.358424,161,1042.364596
-85.029164,282,1046.905872
82.472291,155,1049.489851
1055.116699,300,1054.420156
886.885181,400,1060.894962
1060.254466,300,1065.540598
252.598699,144,1067.939577
905.869294,400,1074.370655
232.88769,138,1076.682778
-41.582146,341,1082.179996
-30.578081,341,1087.748632
-29.144607,300,1092.313399
232.984518,1,1092.359437
323.962176,400,1098.116742
-27.376867,300,1102.348693
256.726743,145,1104.551783
244.402452,148,1106.673782
-18.001195,1,1106.720273
256.612852,146,1108.918499
258.804526,144,1111.020694
430.448503,300,1115.432969
10.145845,341,1120.526474
248.083401,149,1122.665107
1079.950855,300,1126.993859
49.165962,150,1129.254288
-45.843931,341,1134.278976
322.232506,184,1136.854317
-20.944606,10,1137.019973
646.401631,330,1141.786774
-41.261982,341,1146.863481
15.254735,341,1151.961186
53.970513,149,1154.310321
-35.367555,341,1159.263384
45.295996,146,1161.458869
78.745658,151,1163.653383
21.953593,341,1168.529908
-1.805034,27,1168.92333
321.411417,400,1174.568313
229.507429,1,1174.614428
237.324366,153,1176.781673
-35.841211,300,1181.350889
462.494552,300,1185.920896
-22.533356,9,1186.111251
447.925451,353,1191.326467
243.82358,151,1193.485187
-33.377905,341,1198.636069
237.017976,137,1200.518882
636.868252,400,1206.533826
331.820861,187,1209.388102
599.690609,300,1213.805468
229.451032,1,1213.85462
232.793404,138,1215.932518
47.498267,147,1218.002019
233.154794,137,1220.223616
256.738314,146,1222.266074
36.798868,147,1224.535869
-30.404975,341,1229.503531
-22.991423,21,1229.867043
893.753808,400,1235.760297
232.696399,138,1237.832115
289.956916,179,1240.711587
-55.579907,300,1245.293239
-14.903286,8,1245.436073
313.781124,181,1248.055125
-32.324937,40,1248.741222
4.767392,400,1254.733352
578.219786,300,1259.263037
271.207717,173,1261.94295
331.655552,400,1267.77795
-34.17022,341,1272.886522
-58.148105,300,1277.208701
-43.719353,300,1281.702491
308.308787,400,1287.984628
-39.424364,341,1293.719508
229.31828,1,1293.768592
228.51044,1,1293.816511
-37.803961,341,1299.432552
33.775623,151,1301.888279
-2.326583,400,1308.455986
23.095851,156,1311.039483
268.16458,179,1313.93308
251.80262,157,1316.55935
269.660524,142,1318.78896
536.063368,300,1323.737618
-38.161244,341,1329.308708
7.836741,400,1335.436697
-5.982338,400,1341.959558
335.999514,400,1348.540601
227.713182,1,1348.589839
-24.782666,23,1348.98931
41.195157,29,1349.479064
25.990991,162,1352.208189
-79.871073,257,1356.457068
2.002948,400,1362.858978
573.913394,300,1367.793846
228.002483,1,1367.842399
-123.615408,341,1373.53405
-82.431568,270,1378.056391
15.87248,36,1378.705039
255.023758,156,1381.278444
626.443264,300,1386.259875
-110.396474,252,1390.384469
16.947305,341,1395.669532
-41.337978,341,1401.168191
254.814924,145,1403.404586
898.402322,400,1409.800377
264.848735,222,1413.016418
-0.096576,400,1419.205168
241.725619,167,1421.979252
59.524477,121,1423.757834
-34.09905,341,1429.486534
-28.734475,34,1430.066486
227.032349,1,1430.115321
1042.960043,300,1434.736189
18.603155,341,1440.326342
66.036742,152,1442.751983
65.356012,151,1445.116567
39.236016,152,1447.546735
317.946805,216,1450.896886
34.214801,154,1453.186934
-22.824309,8,1453.330013
-48.379042,300,1458.241314
227.149253,1,1458.288068
-20.703444,3,1458.363392
1022.858436,300,1463.285506
-79.926852,264,1467.600284
48.79362,155,1470.154791
628.631783,300,1474.981664
900.511283,400,1480.993397
678.233867,343,1486.477199
254.309491,148,1488.965504
1037.494661,300,1493.930182
634.859058,300,1498.872626
-54.265386,300,1503.804261
319.076029,214,1507.191962
1042.569433,300,1512.027313
1020.006721,300,1516.735654
325.059653,400,1523.336052
261.290864,155,1525.968735
359.911102,207,1529.329623
-37.495874,341,1534.951377
194.610097,104,1536.728241
270.685388,153,1539.269063
305.419224,170,1542.055427
255.341157,139,1544.379421
225.13255,1,1544.428483
-62.981441,341,1550.066904
-59.279247,341,1555.684555
-37.669556,341,1561.30145
-44.720644,341,1567.026129
-20.235816,1,1567.074703
586.982126,301,1571.96293
-38.680201,341,1577.38682
629.472969,300,1582.111357
-20.867046,300,1586.735373
256.812057,142,1588.854732
-18.568229,300,1593.23919
367.929604,208,1596.471681
-38.450548,341,1601.701352
79.418427,147,1603.781255
343.011612,196,1606.844672
395.288887,211,1610.048706
-14.139995,300,1614.496791
607.270357,300,1618.926136
-16.933994,300,1623.312624
-56.863833,341,1628.463293
257.770549,152,1630.839579
274.541856,144,1632.8802
620.499181,300,1637.365245
256.628899,400,1643.32558
-48.184561,341,1648.839952
8.442775,300,1653.041142
71.765376,151,1655.399613
898.635589,400,1661.427657
225.647618,1,1661.474159
225.897574,1,1661.519279
616.022154,300,1666.111778
388.685922,213,1669.217236
898.46575,400,1675.230178
1011.844226,300,1679.63431
-50.740827,341,1684.635143
-18.469151,400,1690.68318
342.425141,201,1693.63927
373.080826,206,1696.851782
224.172084,1,1696.898742
-17.748461,300,1701.3668
902.800543,400,1707.407173
1030.931442,300,1711.791801
377.165184,208,1714.913642
1031.885029,300,1719.35502
903.009445,400,1725.365201
649.725448,400,1732.023735
900.572139,400,1738.654939
717.001675,400,1745.265162
895.703158,400,1751.78827
-25.850303,400,1757.786881
-27.003078,400,1764.25103
394.973563,218,1767.881386
387.119823,209,1771.391766
226.869178,1,1771.440835
421.923958,341,1777.074175
440.113174,341,1782.577662
646.705607,400,1789.06914
48.229418,169,1791.881575
612.991643,300,1796.898083
957.259446,300,1801.902651
265.287107,341,1807.39167
665.838515,400,1813.735486
214.802544,1,1813.782953
225.784816,1,1813.828061
9.963544,341,1819.443682
693.955193,400,1826.184866
-18.283903,300,1831.165513
-3.498625,25,1831.63777
-17.850031,233,1835.423057
-14.190191,240,1838.942011
1024.425933,300,1843.524138
229.370276,400,1849.759014
274.096744,149,1852.199687
-21.548345,9,1852.379134
345.330062,193,1855.588668
-30.366242,400,1862.212317
341.203544,191,1865.3383
-0.270576,187,1868.012224
21.767989,341,1873.261938
-60.20966,341,1878.771833
331.656911,341,1884.308327
213.817602,400,1890.945046
-0.178046,204,1893.847026
-21.219569,4,1893.935177
43.299567,30,1894.452572
8.845168,180,1897.470145
226.179167,1,1897.519382
618.452185,300,1902.327965
226.138363,1,1902.373848
295.076589,341,1907.64363
619.630421,309,1912.444452
0.526429,300,1917.225543
-58.917759,341,1922.634717
955.667955,300,1927.353204
-20.237122,1,1927.402253
41.963701,341,1932.819968
-29.076684,300,1937.586153
-37.08129,300,1942.579258
-105.424161,341,1948.29511
-67.705059,341,1954.045884
-14.241866,300,1959.004918
14.165203,21,1959.377428
316.093432,400,1965.973809
1003.860115,300,1970.959672
312.848834,400,1977.508233
24.383807,21,1977.873561
414.22236,341,1983.526674
-114.922655,296,1988.48474
890.943757,400,1994.558113
373.268385,206,1997.962321
-121.261096,311,2003.073576
342.781858,400,2009.62471
-117.390782,341,2014.91021
-26.074805,341,2020.583906
283.091445,158,2023.208442
226.480627,1,2023.257704
-23.748745,400,2029.854265
42.877975,341,2034.779487
-109.502501,278,2039.412739
227.198997,162,2042.145835
404.320969,227,2045.88081
1010.482603,300,2050.822219
41.916753,341,2056.382051
692.576922,400,2063.110477
310.453165,341,2068.644417
350.787006,400,2075.272446
364.923621,341,2080.911155
917.777379,300,2085.838766
347.690477,400,2092.465849
-129.941121,341,2098.094185
228.016963,1,2098.142436
-16.401115,18,2098.469122
44.344749,34,2099.057795
-14.319962,300,2104.002386
287.497258,155,2106.611686
60.00628,157,2109.228867
-34.713822,45,2109.991996
5.296527,300,2114.514919
342.720524,341,2120.123595
5.986692,300,2124.850132
613.593751,300,2129.836036
-24.991344,16,2130.13264
-27.287509,33,2130.702037
1030.345254,300,2135.576699
1002.608682,300,2140.492776
1030.01965,300,2145.446115
48.780651,341,2151.045644
227.917963,1,2151.094511
34.246447,186,2154.112063
18.654287,341,2159.712609
-85.263153,341,2165.362735
985.188725,300,2170.269415
36.267635,179,2173.007819
649.089939,400,2179.414691
-33.48662,400,2186.147105
412.653756,225,2189.821725
32.601602,341,2195.3673
293.938765,341,2201.003737
618.490685,300,2205.96618
-63.47758,341,2211.662499
344.394755,400,2218.199288
-5.974439,9,2218.37768
-10.364158,300,2223.36276
-1.651963,400,2229.948226
-1.209553,400,2236.057045
241.055921,341,2241.732128
998.797919,300,2246.6868
10.10936,16,2246.978581
408.715434,224,2250.702258
-1.214522,400,2257.169743
327.87031,400,2263.578354
232.09307,384,2269.754069
-13.191069,300,2274.406585
252.913677,138,2276.812476
228.402784,1,2276.860755
656.007044,400,2283.430006
0.414812,400,2290.05161
46.700076,172,2292.758697
35.614298,341,2298.166047
227.536122,1,2298.214411
225.903346,1,2298.262314
227.700279,1,2298.310297
4.080643,12,2298.539542
-3.473822,341,2304.060256
-8.204596,300,2309.078021
36.695807,164,2311.74943
-65.474836,341,2317.428903
-155.536805,300,2322.29358
-66.677659,341,2328.018557
306.308479,341,2333.656551
-55.95985,341,2339.22172
227.151991,1,2339.26859
309.136621,161,2341.971728
47.340794,169,2344.365274
-45.036837,341,2349.554984
327.98503,341,2354.639122
-11.771948,300,2359.290374
253.296331,136,2361.565652
1020.519296,300,2366.098775
-12.980365,400,2372.014768
324.944261,400,2378.084309
-13.105854,300,2382.681135
381.076793,211,2385.88628
31.133172,178,2388.496488
-40.162818,341,2393.607353
406.589324,221,2397.144595
1064.086632,300,2401.79773
751.119898,300,2406.261812
373.773512,341,2411.354432
265.379554,142,2413.717535
26.376191,24,2414.087773
10.837793,341,2419.277482
684.810896,400,2425.422878
-5.30038,400,2431.415236
71.791485,149,2433.558125
334.494958,341,2438.474345
-6.447606,400,2444.619871
336.037184,341,2450.340806
-22.780899,300,2455.177262
1059.81478,300,2460.06338
33.990689,166,2462.462052
748.210963,375,2468.260884
269.731274,145,2470.720041
708.795094,400,2476.764276
166.077138,305,2481.790687
342.413421,400,2488.431504
335.248339,400,2495.122026
-41.514453,341,2500.759857
346.209826,341,2506.177427
-27.401065,341,2511.940269
-44.042768,341,2517.70914
666.616599,400,2524.492358
11.873487,341,2530.124124
-34.342675,300,2534.722993
-26.847569,341,2540.365113
11.651304,341,2546.00946
13.287583,218,2549.655732
415.606383,230,2553.493029
401.880084,224,2557.252245
3.536274,300,2562.116684
-1.633344,400,2568.304613
11.072084,341,2573.959334
-2.0321,14,2574.214982
-11.367242,16,2574.508414
702.135968,400,2581.105014
683.208703,400,2587.78281
629.263402,300,2592.713401
638.702692,300,2597.381227
74.993151,150,2599.988008
44.828915,182,2602.94928
693.922615,400,2609.569981
25.617595,205,2613.043292
-30.794097,341,2618.785149
621.520334,300,2623.790639
228.083838,1,2623.839962
-16.08683,300,2628.850354
-19.412765,300,2633.889088
228.650666,1,2633.937508
15.317894,341,2639.576883
-14.750754,300,2644.558374
714.47018,360,2650.197645
336.684832,312,2655.048092
24.528293,186,2658.033359
23.563638,191,2660.925722
228.628304,1,2660.975035
-24.267059,341,2666.097979
1050.79244,300,2670.506109
208.052559,1,2670.5545
-30.845838,341,2675.922717
228.275263,1,2675.971767
-49.08051,124,2677.985974
-32.203209,341,2683.24945
296.998258,155,2685.557717
-34.21428,341,2690.84351
227.922527,1,2690.892756
-6.113299,400,2697.229906
1064.123745,300,2701.730394
690.80764,400,2707.587493
537.471464,300,2711.966288
-29.141342,341,2717.159383
621.75886,300,2721.714148
-13.067054,300,2726.153802
414.754263,341,2731.255933
415.677757,341,2736.497096
282.653465,150,2738.640543
627.90386,300,2743.184611
6.286882,341,2748.122607
15.865382,341,2753.183658
720.491459,400,2759.468805
-26.421358,341,2765.236212
402.006687,224,2769.007711
1073.678004,300,2773.703909
31.086729,192,2776.631669
1056.026455,300,2781.696739
240.977469,1,2781.746892
2.084758,300,2786.777749
-15.305449,8,2786.942562
-33.228176,341,2792.53756
228.554296,1,2792.586792
-25.232403,341,2798.280808
912.577246,400,2804.902159
385.251982,223,2808.655487
-8.879798,300,2813.565375
-23.453591,341,2819.231139
-25.836564,341,2824.900652
39.422728,188,2828.039226
300.836522,158,2830.703583
620.375658,400,2836.699879
228.118799,1,2836.748672
1071.242247,300,2841.344818
-35.255664,341,2847.068495
21.729227,286,2851.686343
-109.330131,341,2857.366525
-12.232503,400,2864.100613
1062.801336,300,2869.091587
229.118044,1,2869.140818
404.849992,234,2872.872318
625.090978,300,2877.950305
322.999818,400,2884.601479
629.252534,300,2889.394481
228.432395,1,2889.44035
-28.463102,341,2894.461304
-33.938275,48,2895.171285
-39.122124,341,2900.261808
619.309029,300,2904.676731
-41.23303,279,2908.696413
372.866228,256,2912.589234
4.774391,341,2917.674753
408.240978,341,2922.559847
26.562149,22,2922.930616
377.102191,233,2926.33799
409.338434,232,2929.769299
-7.125621,300,2934.254029
-0.93024,9,2934.410962
392.453292,341,2939.363256
6.674493,341,2944.375237
-9.848769,300,2948.859579
297.141428,154,2951.169509
447.874252,341,2956.113971
331.07955,400,2962.167285
-39.488137,341,2967.290213
-17.887296,1,2967.338795
-19.215922,341,2972.597298
-3.538004,341,2977.828714
-22.514639,20,2978.139042
-8.773748,300,2982.51602
-14.166147,400,2988.278112
-34.086021,341,2993.211518
290.631315,206,2996.209884
-21.522859,1,2996.255624
1062.973973,300,3000.619837
32.20115,177,3003.191737
32.94688,25,3003.607219
-36.657728,65,3004.553409
902.253774,400,3010.326955
-32.818724,341,3015.432139
1049.126036,300,3019.712378
405.013913,341,3024.670246
32.155336,180,3027.298499
374.244802,341,3032.164411
-37.95835,300,3036.506439
1.672574,341,3041.447885
-20.170292,1,3041.487314
229.126179,1,3041.525796
408.646731,246,3045.116197
625.745203,300,3049.423258
5.04764,341,3054.326877
364.676719,196,3057.146355
33.167189,182,3059.839617
58.728104,174,3062.421321
-29.001633,341,3067.303259
335.107533,400,3072.998801
18.117979,18,3073.274861
-26.157572,300,3077.589456
363.023034,192,3080.351475
14.373753,400,3086.062701
-5.779798,341,3090.962827
9.370045,300,3095.2662
5.57225,341,3100.15692
456.423249,341,3105.043018
-46.029998,300,3109.385853
1060.794855,300,3113.711701
695.635562,400,3119.450844
313.151472,162,3121.820378
232.68053,1,3121.85941
11.220811,300,3126.154021
53.838788,175,3128.675284
347.356072,400,3134.372602
405.150611,234,3137.740669
37.528724,178,3140.272257
232.557642,1,3140.311675
-18.463922,300,3144.668421
-10.855313,300,3149.000307
631.065939,300,3153.437743
647.000711,327,3158.195733
-82.403646,388,3163.838809
-38.795951,341,3168.772009
455.589764,341,3173.702733
-70.947641,153,3175.895816
297.15849,156,3178.186627
375.294954,341,3183.087203
-41.775978,341,3188.057752
51.895163,175,3190.561796
-38.948407,341,3195.650183
424.774001,341,3200.618264
13.752821,400,3206.416931
1059.363591,300,3210.744409
613.868413,300,3215.109812
902.380143,400,3221.124557
562.294042,287,3225.236105
8.019043,341,3230.246301
8.650067,300,3234.60301
-39.952558,75,3235.6999
611.874427,300,3240.035512
366.734619,266,3243.914503
694.974773,400,3249.692833
-106.936543,266,3253.601213
-41.42098,341,3258.562331
901.305174,400,3264.37316
1051.577324,300,3268.708622
233.079074,1,3268.74849
1061.366971,300,3273.080683
710.353568,300,3277.472237
690.606978,400,3283.307693
418.543396,341,3288.268461
309.299645,160,3290.585809
-6.937796,341,3295.550508
-28.681219,341,3300.499451
424.354774,341,3305.46034
232.709692,1,3305.499623
-33.836956,49,3306.222282
-16.034751,341,3311.170661
166.624911,310,3315.625526
402.805236,341,3320.529707
900.588411,400,3326.286919
1.737484,400,3332.073126
900.642109,400,3337.828998
326.765199,400,3343.601577
232.854378,1,3343.642448
232.832453,1,3343.681379
621.51082,300,3348.066599
7.755208,300,3352.421201
336.890018,400,3358.462967
317.954712,173,3361.007374
10.13772,17,3361.272876
621.584752,315,3366.045617
-9.398466,300,3370.72766
412.057488,341,3375.983992
425.514024,341,3381.030225
773.239433,386,3386.786289
68.185124,178,3389.680459
-40.624496,341,3394.834493
396.860749,341,3399.999346
901.5605,400,3406.360632
358.54634,252,3410.544313
-21.660081,341,3416.279849
782.1762,391,3422.738794
3.391665,300,3427.763968
441.655323,341,3433.434654
-28.07963,341,3439.10457
-28.371466,341,3444.856645
293.211542,152,3447.396198
2.943312,400,3454.109141
334.224779,400,3460.762139
72.55781,184,3463.724993
903.201594,400,3470.396374
381.59527,222,3474.145492
499.755492,350,3479.9518
351.342419,205,3483.353643
417.915548,341,3489.022679
-23.724352,341,3494.619622
-56.983592,341,3500.325207
233.022848,1,3500.36794
863.265064,400,3507.096598
233.051746,1,3507.139134
-18.629982,341,3512.854708
-96.789901,312,3518.03165
327.856817,400,3524.344748
1043.443891,300,3528.94575
-39.521606,341,3534.636867
-34.426305,341,3540.384807
-30.073571,341,3546.082494
233.124698,1,3546.124829
-9.035068,300,3551.120826
345.105982,178,3554.042374
325.302561,400,3560.807246
615.575228,300,3565.80952
426.488018,341,3571.491131
73.192908,178,3574.440077
202.26715,377,3580.740448
40.776315,270,3585.192791
1045.897859,300,3590.171798
5.257749,400,3596.837447
388.023211,218,3600.476124
710.891442,400,3607.240191
208.087606,1,3607.282928
358.800441,271,3611.753956
233.151283,1,3611.793252
6.942365,400,3618.375746
-37.279901,300,3623.561697
315.241064,163,3626.354495
315.149128,164,3629.072835
305.406183,400,3635.37087
323.050309,400,3642.072935
613.059971,300,3646.424663
-23.702201,341,3652.004667
-20.935975,4,3652.096602
388.846884,209,3655.582481
620.292641,300,3660.594295
621.228494,300,3665.647381
2.071737,12,3665.872453
236.522676,181,3668.918987
-20.020234,1,3668.96066
328.682495,400,3675.483758
-19.844441,341,3681.031027
1066.232843,300,3685.903778
-27.518602,300,3690.927001
395.940718,218,3694.580461
363.580531,199,3697.939954
435.871408,341,3703.54745
233.250329,1,3703.590195
-32.653787,341,3709.325761
627.021769,300,3714.106759
233.28229,1,3714.146722
1100.340452,300,3718.624436
-30.407922,341,3724.282074
319.326806,400,3730.994935
233.281348,1,3731.036949
347.375864,302,3735.725091
-15.575232,400,3741.519191
-31.642796,341,3746.553999
331.283097,400,3752.384791
-23.093601,341,3757.31143
233.28411,1,3757.3518
541.76786,370,3762.729913
284.340952,177,3765.284872
69.702373,180,3767.868104
421.026232,341,3772.770996
301.818667,165,3775.182941
54.895345,170,3777.664334
-13.235761,400,3783.433095
-29.627548,341,3788.356774
1064.016691,300,3792.741404
233.259471,1,3792.780776
233.269927,1,3792.820488
352.910891,186,3795.842306
317.324783,165,3798.378418
650.926965,300,3802.676166
305.270566,158,3804.943847
416.043554,224,3808.206494
-28.08124,341,3813.151356
425.59606,231,3816.508486
310.844806,163,3818.877897
-42.161789,400,3824.750057
-47.600961,400,3830.556441
-24.130014,341,3835.567124
-29.730015,341,3840.51345
64.866995,176,3843.063597
902.73544,400,3848.972969
28.282199,26,3849.36307
309.782487,400,3855.143522
26.218586,400,3860.987398
358.953418,188,3863.722625
1066.397587,300,3868.082427
-25.470109,341,3872.962639
4.846857,300,3877.290272
409.018254,341,3882.238226
233.241512,1,3882.277689
349.280423,183,3884.923566
-19.542626,300,3889.270864
432.407163,341,3894.191251
-21.710238,300,3898.483823
1061.595769,300,3902.802466
59.532615,177,3905.804673
-10.560518,33,3906.388779
0.563346,300,3910.886251
408.871773,341,3916.540007
426.748843,341,3922.057156
712.572773,400,3928.747393
417.979472,227,3932.534086
233.280033,1,3932.576144
713.073234,400,3939.219275
630.516911,300,3944.216908
-126.41171,261,3948.621208
270.473265,400,3955.326958
-28.035986,341,3960.54005
-13.8294,13,3960.747321
-11.801052,19,3961.04189
233.235382,1,3961.081245
233.269759,1,3961.120101
900.581875,400,3967.569531
389.674716,220,3971.272127
8.980564,300,3976.048019
674.532816,338,3981.701385
71.103341,174,3984.660602
-4.712165,300,3989.704507
-26.989893,341,3995.460067
628.972428,300,4000.448314
233.257718,1,4000.495553
-9.422532,341,4006.363192
-27.722373,341,4012.11763
343.104808,178,4015.177498
1037.858637,300,4020.243709
397.952789,267,4024.645813
-3.455862,300,4029.702225
-26.770052,341,4035.383572
903.181889,400,4042.218748
140.36256,341,4047.944109
904.730838,400,4054.730567
235.054303,1,4054.776965
9.748303,400,4061.446609
-16.673405,341,4066.596462
128.760126,400,4073.280393
-65.240751,341,4079.047035
-31.378425,55,4079.997004
480.885089,342,4085.849418
900.70144,400,4092.363097
-3.258921,300,4097.201154
635.442706,300,4102.286011
-32.128089,341,4108.0295
707.948956,400,4114.776761
-28.986824,30,4115.305482
32.456609,26,4115.762379
4.772788,300,4120.8925
-24.220591,341,4126.541654
620.336841,300,4131.610021
709.13071,400,4138.347812
1033.83023,300,4143.384402
-26.903075,92,4144.994063
435.16971,341,4150.572865
380.975018,196,4153.598384
334.120746,180,4156.642564
570.715954,290,4161.477807
321.494164,166,4164.365156
68.627307,173,4167.047356
422.426447,341,4172.580799
232.826757,1,4172.627208
7.068192,400,4179.418696
19.056876,341,4185.180208
-4.43335,300,4190.216381
418.846228,341,4195.942764
-27.260781,35,4196.584402
227.721733,400,4203.314273
-15.919038,2,4203.378489
392.761001,247,4207.655971
233.153698,1,4207.701543
71.961324,174,4210.657885
74.677841,172,4213.238202
68.218081,177,4216.197347
-27.500052,16,4216.491506
313.342089,162,4219.261835
898.907279,400,4225.952092
545.402021,279,4230.6429
-18.003546,1,4230.702413
401.490645,222,4234.467196
