#{"t_start": 1765854108.755937, "env_id": "None"}
r,l,t
221.646105,1,814.039753
-27.790661,341,819.650365
-45.309494,341,825.177101
-20.132473,1,825.22853
269.097018,149,827.699155
178.765192,227,831.354798
207.70648,341,836.923726
336.712132,400,843.269164
260.879124,146,845.717035
182.573862,255,849.959263
-40.290088,341,855.451115
-21.557191,9,855.660513
74.369852,181,858.699595
171.407894,189,861.650556
253.330424,138,863.84262
356.825118,400,870.098079
232.98103,1,870.14481
912.99355,400,876.385142
232.884076,1,876.434452
355.554255,400,882.780696
-16.313312,300,887.466135
232.909828,1,887.515254
232.397647,1,887.56354
-14.944429,300,892.559374
-15.855768,300,897.08687
0.492656,400,903.400593
250.640419,143,905.745224
249.1733,139,908.030943
-32.883223,341,913.18452
-16.925128,300,918.208082
809.610987,400,924.540379
232.75685,1,924.589631
841.037773,400,931.207707
386.818315,300,936.157951
245.694405,341,941.747826
232.797937,1,941.795231
1052.853976,300,946.60756
-26.016208,300,951.550037
883.689506,400,958.074418
-14.652579,400,963.860554
-8.220177,300,968.868443
-22.95111,300,973.625542
540.322817,400,979.599462
-72.173947,240,983.363569
-90.50975,341,988.978732
-35.242392,341,994.641444
-54.189105,341,1000.281211
1058.880471,300,1004.900129
66.980302,159,1007.476812
230.472058,138,1009.742072
1066.865804,300,1014.507456
-18.529197,400,1020.732265
72.800386,157,1023.327038
1053.995726,300,1028.225247
-35.501998,341,1033.599414
-13.928828,400,1040.171313
57.180524,160,1042.749538
-82.78182,279,1047.240254
22.404635,154,1049.807956
232.863076,1,1049.856837
-54.741099,341,1055.400991
236.7988,139,1057.623296
-12.186875,400,1063.927497
8.322886,300,1068.846259
1050.088176,300,1073.622602
430.109546,300,1078.573784
322.25315,400,1085.017403
229.965116,1,1085.06628
294.628096,210,1088.513037
318.349438,400,1094.551141
406.033671,300,1098.758073
-20.930543,300,1102.993582
229.438498,1,1103.042493
35.966374,149,1105.286775
385.866745,300,1109.795096
40.434836,148,1111.882843
230.335914,1,1111.929455
-24.333358,300,1116.290214
1051.580076,300,1120.814804
391.893364,300,1125.226701
429.806094,300,1129.602105
4.310825,400,1135.373445
48.073295,151,1137.538516
48.831291,149,1139.75556
21.001701,341,1144.834896
250.235726,147,1146.923116
1061.212142,300,1151.301792
-31.986707,341,1156.488515
870.015368,283,1160.737733
243.821302,151,1162.846041
226.699475,138,1164.977635
910.970055,400,1170.60948
546.913374,284,1174.674068
106.968658,163,1176.982336
-40.595254,300,1181.573767
178.855019,295,1186.05106
8.983568,300,1190.552804
439.504298,300,1195.036722
256.76005,147,1197.123677
228.591265,1,1197.183579
365.042934,400,1202.857778
-15.718099,20,1203.167579
228.524525,153,1205.649539
237.105625,137,1207.616814
1063.548969,300,1212.08609
-24.812606,50,1212.826273
256.652036,145,1215.054589
13.984493,18,1215.335029
897.915034,400,1221.303371
-34.43316,341,1226.311469
310.754733,400,1232.19331
43.563078,149,1234.447093
-37.954691,341,1239.678098
245.720479,152,1242.132344
229.198733,1,1242.179359
-27.696731,33,1242.665406
229.293856,1,1242.712242
-38.47854,341,1247.682603
258.740065,146,1250.100332
-39.076367,341,1255.116935
229.728501,1,1255.164733
229.672181,1,1255.211347
703.388101,349,1260.459551
897.898024,400,1266.342031
27.78042,152,1268.585232
228.300813,1,1268.634631
528.89637,300,1273.083885
6.276861,400,1278.913128
-27.353676,23,1279.321118
531.546526,300,1283.66984
-54.599138,300,1288.581741
232.286182,140,1290.9337
887.327677,400,1297.564148
261.393502,160,1300.27695
898.57709,400,1306.800788
228.255705,1,1306.850829
228.698005,139,1309.1321
2.668583,400,1315.70908
185.504163,397,1322.148115
41.873219,149,1324.595283
13.207942,341,1330.194023
-51.254326,300,1334.641011
470.058274,300,1339.525496
3.507913,400,1346.095108
1061.982796,300,1351.079791
228.311541,1,1351.128407
601.871856,300,1356.121686
23.484352,155,1358.699595
228.336394,1,1358.74836
603.978857,300,1363.465032
-112.124424,262,1367.746094
244.213868,159,1370.471778
258.616221,146,1372.887785
4.380457,341,1378.624473
222.47432,140,1380.908608
620.015352,300,1385.922554
209.362119,158,1388.511722
8.513629,400,1394.765197
-40.177362,341,1400.270606
250.193016,170,1402.930938
628.615018,300,1407.75688
7.352129,341,1412.845944
-67.472956,341,1418.109595
67.931712,151,1420.586604
356.236959,400,1426.989284
9.54444,14,1427.24747
-13.233136,300,1432.147671
309.795591,201,1435.302017
311.163876,200,1438.457788
232.049648,161,1441.203822
-67.538273,341,1446.65161
-6.026584,14,1446.875723
1021.228419,300,1451.529463
260.453894,147,1453.717928
242.414298,161,1456.354275
-33.337144,341,1461.903122
1050.024074,300,1466.863683
-56.039823,341,1472.502662
-39.105342,341,1477.558324
203.768942,326,1482.734796
238.162143,159,1485.22266
34.785952,151,1487.792419
-45.06035,300,1492.68091
-55.694971,300,1497.788789
-21.417063,300,1502.621215
44.109844,152,1505.121077
-13.847342,10,1505.317835
246.643523,155,1507.64899
43.688084,162,1510.278534
-30.74034,300,1514.995041
2.061853,400,1521.557228
227.311001,1,1521.606265
272.680488,154,1524.204242
8.019973,341,1529.796427
221.91826,1,1529.845361
345.183294,284,1534.424152
225.93781,1,1534.473967
259.492029,153,1537.099359
622.823652,300,1541.990764
56.611796,150,1544.590529
9.232599,341,1550.229632
0.984045,400,1556.795406
896.406523,400,1563.463817
-80.393676,341,1569.15897
225.683418,1,1569.208379
7.580504,400,1575.420357
38.837451,153,1577.975254
267.890691,155,1580.409022
59.182484,148,1582.689754
332.993481,188,1585.616846
263.443902,154,1587.891051
388.966206,210,1591.162901
161.227669,302,1595.603641
-36.460773,341,1600.790876
-24.98089,23,1601.179877
-7.259652,400,1607.210712
-124.00353,341,1612.275672
226.091039,1,1612.322208
385.706296,205,1615.463962
211.334791,1,1615.510789
-17.101227,300,1619.97621
-14.683811,300,1624.322983
-96.973222,341,1629.48898
-76.877249,341,1634.529222
253.997007,150,1636.72835
-14.769121,300,1641.288888
-10.081421,300,1645.843983
342.437034,180,1648.736615
-16.031922,300,1652.908119
-11.5466,4,1652.996129
163.796274,348,1658.187658
358.567465,187,1661.159369
54.658899,160,1663.569626
67.205292,154,1666.009979
-14.573317,300,1670.507309
366.417806,192,1673.281731
-9.091454,300,1677.702403
241.204652,400,1683.538741
58.699813,158,1686.139809
226.419422,1,1686.186282
225.888485,1,1686.232334
650.139843,400,1692.088582
-11.128594,300,1696.623742
392.887721,341,1701.828116
-66.882809,341,1706.920909
656.23654,400,1712.755769
-35.564184,341,1717.865749
27.242841,341,1722.931315
453.120593,341,1728.401352
67.116512,167,1731.129826
-16.641971,300,1736.115095
-23.79145,400,1742.752234
56.060448,165,1745.525609
225.433051,400,1752.01485
889.344553,400,1758.014591
-34.261983,45,1758.708239
436.449365,341,1764.264117
239.288756,400,1770.855498
-22.485981,10,1771.051131
226.079927,1,1771.099931
-26.751153,341,1776.765103
-22.290382,300,1781.743204
380.989281,208,1784.906352
226.251362,1,1784.955129
10.027504,341,1790.617151
386.908593,211,1794.131314
666.329585,400,1800.743257
225.819791,1,1800.792035
28.589214,341,1806.211484
425.473974,341,1811.818791
278.393275,341,1817.319497
-0.588843,203,1820.749727
-6.433964,300,1825.712161
225.346859,1,1825.761245
911.781371,300,1830.716469
222.196135,1,1830.765971
32.49735,32,1831.376964
-65.380461,341,1836.822989
-28.789089,341,1842.05012
923.044817,400,1848.088531
595.24884,300,1853.013045
27.731523,341,1858.617124
313.082105,341,1864.255073
538.54812,281,1868.449027
357.25325,198,1871.663586
-21.444863,400,1877.858509
351.148136,197,1881.11567
994.877286,300,1886.0646
891.352024,400,1892.404685
-18.981304,300,1897.162643
998.435269,300,1902.047357
888.723744,400,1908.426238
225.986083,1,1908.47616
236.580232,400,1914.373541
319.425304,341,1919.915648
708.54075,400,1926.225399
608.269636,300,1931.182658
226.260639,1,1931.231576
213.388368,1,1931.281361
-9.454086,300,1935.822472
22.717238,341,1941.453807
-121.28051,316,1946.744773
227.120258,1,1946.794039
409.444995,341,1952.447799
-24.201771,19,1952.855283
225.949699,1,1952.904249
195.899548,328,1958.281324
361.201334,202,1961.609494
227.530146,1,1961.658224
-26.045338,400,1968.245185
-118.133781,302,1973.292934
-32.020844,400,1979.842157
295.977854,341,1985.502872
-18.007606,300,1990.505543
344.554828,400,1996.60907
584.50664,392,2003.024733
281.721345,341,2008.618297
-115.374744,301,2013.368623
-89.130563,341,2018.923326
229.046947,1,2018.972439
610.19354,300,2023.97161
-87.815249,341,2029.558983
609.491784,300,2033.857933
-19.927325,400,2040.51657
223.482568,172,2043.404098
416.720002,341,2048.997235
895.181455,400,2055.495967
912.727099,400,2062.138464
885.980168,400,2068.774783
214.281349,207,2072.174629
-7.71413,300,2077.115752
398.692004,218,2080.717538
245.079347,201,2084.025184
276.518611,156,2086.626076
-3.632334,8,2086.790006
-119.453261,341,2092.36818
-26.361818,400,2099.124635
-30.099807,341,2104.734552
50.673808,341,2110.462548
140.813742,273,2114.528099
312.322003,163,2117.212096
0.613505,300,2122.135143
1.997111,300,2126.848747
620.805644,300,2131.909335
1033.613484,300,2136.785944
-19.462758,400,2143.396972
359.826312,341,2148.931973
392.959832,217,2152.584857
20.12963,341,2158.125251
245.015556,400,2164.715235
-28.578089,400,2171.312548
345.636587,400,2177.463076
274.633169,155,2180.062758
-81.89482,341,2185.771635
290.226822,152,2188.282148
360.626579,341,2193.881713
-32.524059,341,2199.441021
227.723313,1,2199.489986
-122.360623,315,2204.681977
-33.997678,400,2211.290617
-21.433876,6,2211.420958
279.83939,341,2216.918955
-4.400865,400,2223.706133
45.889615,341,2229.24018
578.604037,299,2233.831211
1034.299076,300,2238.721493
617.179843,300,2243.671932
367.857646,341,2249.289151
-2.930638,300,2254.182467
-32.724661,341,2259.796813
-26.773876,341,2265.161536
7.194503,341,2270.798197
621.623261,300,2275.413961
1035.845451,300,2280.41634
-3.937305,400,2287.03911
251.323433,136,2289.294299
262.810778,146,2291.704889
1016.406559,300,2296.260026
-12.010981,5,2296.373345
1.058847,300,2301.378747
226.412816,386,2307.76645
9.256919,341,2313.435877
29.819212,214,2316.921629
-21.511188,1,2316.970383
-59.637104,341,2322.573682
224.728228,118,2324.563609
-10.675946,300,2329.609447
228.986426,1,2329.658585
1046.470933,300,2334.47116
909.000775,400,2341.086802
226.845239,1,2341.135707
-6.392782,300,2345.738103
-41.198048,86,2347.052616
259.625371,140,2349.038892
333.735334,400,2355.078098
-40.026902,341,2360.363987
-20.359178,300,2364.940821
-0.437976,300,2369.383741
411.670015,341,2374.473908
1060.502109,300,2379.168928
311.495773,341,2384.298894
625.859545,300,2388.846741
679.575283,400,2394.851412
227.814437,1,2394.900404
269.791401,145,2397.27568
-18.282177,3,2397.352486
379.043525,208,2400.447265
39.898433,341,2405.59984
-41.008321,341,2410.685993
329.079429,341,2416.237496
1020.928103,300,2420.793486
625.555914,300,2425.277733
-3.479437,400,2431.284053
-9.443253,300,2435.695411
892.632484,400,2441.648944
-19.481115,1,2441.698592
-18.651156,300,2446.333112
27.870403,184,2449.423525
35.143053,27,2449.889463
-24.114404,341,2455.454333
923.979423,400,2461.687511
278.074346,145,2463.796058
-43.379794,341,2469.303023
391.184767,341,2474.455084
1063.719752,300,2479.379132
393.899417,341,2484.988426
257.403453,139,2487.255217
232.725021,1,2487.306552
894.143872,400,2493.958408
396.436806,216,2497.541739
-23.955173,341,2503.201162
-26.313665,341,2508.730909
400.341821,218,2512.381504
10.218413,201,2515.733111
227.376443,1,2515.782557
1067.158572,300,2520.824812
-3.584827,28,2521.306643
-19.182659,1,2521.356351
-36.915831,300,2526.377051
637.340575,300,2531.361995
-7.125606,400,2537.599201
-3.431271,300,2542.57683
328.508793,341,2548.231117
604.424006,307,2553.330999
287.575367,154,2555.922195
-29.064956,341,2561.574352
339.825614,341,2566.693505
387.617851,341,2572.33606
897.295437,400,2579.022109
253.193931,137,2581.319094
397.89319,341,2586.930666
-16.812099,300,2591.917917
-15.038257,12,2592.145628
77.883801,145,2594.378842
-17.475661,300,2599.280054
429.567927,232,2603.130832
-6.397218,400,2609.814822
18.267765,341,2615.531834
-4.230488,400,2622.216818
18.171879,341,2627.913063
686.857587,400,2634.673098
688.387924,400,2641.341573
699.239074,400,2647.941238
399.942622,221,2651.251976
628.109481,300,2655.940902
264.686449,169,2658.53914
-29.467457,30,2658.990526
344.089546,400,2665.006605
229.679207,1,2665.053611
623.521378,300,2669.469813
633.938625,321,2674.5437
1060.801435,300,2679.28878
229.314796,1,2679.33631
399.844433,218,2682.678103
229.981923,1,2682.725668
621.885851,300,2687.335027
304.88774,159,2689.673066
-30.431622,341,2695.055981
208.881952,1,2695.102569
1055.705184,300,2699.630707
-7.09447,103,2701.248184
22.183054,341,2706.313592
706.453146,400,2712.180399
0.159849,300,2716.672006
-30.288636,341,2721.930954
-25.477208,341,2727.059677
317.925547,400,2732.993326
279.987856,147,2735.139718
221.334462,1,2735.18648
1024.457853,300,2739.721759
374.676769,341,2744.794623
894.598599,400,2750.590587
6.018927,341,2755.671815
-16.476541,300,2760.672322
366.327347,209,2764.132511
228.591143,1,2764.181734
232.579239,1,2764.230293
-15.127765,400,2770.829824
536.883141,300,2775.367116
-105.028593,341,2781.064283
-15.762819,2,2781.129878
-11.288109,400,2787.912663
229.371935,1,2787.962469
327.064289,400,2794.516368
228.567082,1,2794.565564
513.634138,264,2798.980218
722.922173,400,2805.605163
54.299996,191,2808.836287
274.325189,144,2811.096285
-25.702477,341,2816.780808
227.748561,1,2816.830053
319.96543,400,2823.458584
396.166797,217,2827.034192
302.4504,162,2829.782587
228.323254,1,2829.829377
903.507773,400,2835.771895
383.486791,341,2841.102976
308.549961,341,2846.825135
25.904476,191,2850.017739
-15.850834,400,2856.536324
374.042703,192,2859.802291
699.515051,400,2866.468686
276.163303,145,2868.865075
896.721903,400,2875.481289
902.82745,400,2882.161254
900.699206,400,2888.70438
377.174511,341,2893.720008
-20.635234,341,2898.858431
-27.876499,341,2903.880422
-27.146655,341,2908.828119
381.548512,341,2913.904422
0.34013,300,2918.450864
-30.690693,341,2923.404933
397.335958,227,2926.691463
375.662283,246,2930.314292
-36.231171,400,2936.29847
44.044661,180,2938.866914
902.304442,400,2944.774189
-32.956302,341,2949.869329
405.206767,235,2953.307342
413.073434,341,2958.376542
1067.687839,300,2962.873235
5.348145,300,2967.468881
390.234572,220,2970.685074
46.682968,175,2973.533648
401.04796,341,2978.762599
602.640072,306,2983.195717
-13.864753,400,2988.957307
-43.344842,341,2993.883864
64.613332,165,2996.344719
228.507427,1,2996.39152
398.445271,247,2999.923686
-30.698372,341,3004.949528
332.325797,400,3010.723696
-2.513431,300,3015.188741
563.470609,400,3020.925792
-23.582562,16,3021.203298
-8.677578,341,3026.163126
488.752896,341,3031.020776
57.217482,180,3033.658147
-24.685158,13,3033.874771
328.099172,400,3039.633066
18.22874,341,3044.592641
229.059409,1,3044.632289
336.748435,400,3050.39481
-22.953601,300,3054.719352
51.8969,177,3057.26854
411.202021,232,3060.664083
229.10235,1,3060.703801
911.932984,400,3066.446293
-21.955145,300,3070.732595
-27.233983,300,3075.07156
8.54084,300,3079.362692
390.284956,217,3082.477241
1055.256375,300,3086.800498
411.427351,235,3090.153618
10.525535,341,3095.031192
8.777417,300,3099.326528
229.947354,1,3099.366663
143.978452,276,3103.311654
401.951538,245,3106.907335
229.984936,1,3106.947168
-9.035078,210,3109.914481
-26.912163,341,3114.813361
10.288235,300,3119.108004
-48.107015,300,3123.46478
60.282132,177,3126.002722
7.977792,300,3130.344721
47.929573,173,3132.80725
8.667392,300,3137.061479
-18.175324,300,3141.431048
410.525312,240,3144.920718
-14.005443,341,3149.921737
209.27626,1,3149.961963
0.808342,341,3154.885035
6.569751,13,3155.093473
155.40327,299,3159.426299
-76.191125,380,3164.930652
-81.177522,390,3170.563811
402.202275,341,3175.454705
689.703154,400,3181.277215
399.773735,341,3186.214171
20.026222,27,3186.660157
900.983479,400,3192.557664
-13.194976,300,3196.922332
-20.295337,1,3196.961875
-34.310971,341,3201.899985
-31.625871,341,3206.849036
433.822054,341,3211.775005
232.749221,1,3211.816613
19.602168,400,3217.627712
-21.165524,5,3217.724247
167.637669,302,3222.301362
599.213996,300,3226.59388
18.267336,19,3226.917244
698.023622,400,3232.691704
305.211878,158,3234.989636
1058.59422,300,3239.327401
-20.976613,300,3243.678961
-16.444244,300,3248.050864
901.075095,400,3253.895746
-25.351524,16,3254.143353
63.079026,175,3256.71259
621.819411,300,3261.064339
-42.480758,341,3265.96934
146.078728,277,3270.036266
606.611696,400,3275.732099
232.791128,1,3275.772269
233.022102,1,3275.811732
61.272252,179,3278.437155
232.984402,1,3278.477323
67.354724,173,3280.962432
-28.107821,37,3281.549449
419.988023,341,3286.434926
8.769345,300,3290.866889
301.153597,156,3293.152313
423.484499,341,3298.102879
203.3296,310,3302.598116
705.828227,400,3308.433221
214.68064,380,3313.897491
-24.631372,341,3318.809273
-26.912666,341,3323.707677
1050.48983,300,3328.079825
220.929675,383,3333.59293
321.10303,166,3335.959754
321.271686,166,3338.404415
610.342899,300,3342.698883
-9.515543,341,3347.707365
-17.464645,341,3352.687241
-20.211496,1,3352.727898
-4.30677,341,3357.790083
31.100021,25,3358.213398
-56.687062,120,3359.978862
4.214593,400,3366.00529
233.141348,1,3366.05785
334.016286,333,3371.218703
3.067567,400,3377.396723
385.122579,341,3382.484149
8.346322,300,3386.911035
-35.727644,300,3391.495839
7.277177,300,3396.089631
233.11848,1,3396.130065
59.583313,183,3398.965334
621.904799,300,3403.549026
418.426005,341,3409.195131
8.193172,300,3414.204893
613.478628,300,3419.181207
-3.047402,400,3425.838931
233.014104,1,3425.881651
676.061776,340,3431.51301
313.249563,162,3434.25879
623.486012,300,3439.262007
-25.086495,341,3445.013096
400.745618,237,3448.986887
384.678773,301,3453.986664
-36.662788,341,3459.645659
900.177515,400,3466.238972
336.586746,400,3472.958937
-21.571115,341,3478.593539
-7.265694,341,3484.299595
-29.920529,341,3489.969007
400.44999,219,3493.526484
-1.645559,300,3498.515209
322.10819,174,3501.471336
617.702731,300,3506.431666
233.062701,1,3506.473919
233.016653,1,3506.515834
232.915225,1,3506.557664
-40.069688,341,3512.283438
73.442242,172,3515.202894
698.057637,400,3521.810886
-39.287842,341,3526.785928
3.526836,300,3531.760665
339.840693,183,3534.845628
606.254843,300,3539.864559
79.399205,182,3542.900672
331.147075,172,3545.752964
233.224047,1,3545.795512
-5.996942,300,3550.817941
1.61237,300,3555.818267
-44.91052,71,3557.006618
233.018241,1,3557.049463
232.942738,1,3557.091285
215.077324,1,3557.133981
899.66247,400,3563.812631
-29.624494,341,3569.472047
431.282903,341,3575.148563
-33.995309,341,3580.86485
705.944619,400,3587.490165
720.700562,400,3594.117924
6.82104,300,3599.103082
619.509431,300,3604.180128
10.32464,400,3610.878011
-35.41714,341,3616.506179
367.137271,189,3619.69218
-21.112973,41,3620.449906
-22.651898,341,3626.229876
375.174752,205,3629.680603
-19.363958,21,3630.015326
624.293649,300,3634.621715
-28.525252,341,3640.342788
901.082841,400,3646.315964
233.251534,1,3646.356402
1061.43662,300,3651.277026
2.992894,300,3656.335818
624.19328,300,3661.356908
73.735185,175,3664.270973
-6.965956,400,3671.026537
68.51438,179,3673.863795
2.801052,400,3680.481527
616.321383,300,3685.220822
-8.724822,53,3686.196256
5.608012,300,3691.213675
394.442928,341,3696.875971
233.237346,1,3696.918473
233.249368,1,3696.960915
1061.681963,300,3701.952708
391.705705,220,3705.646207
311.035021,161,3708.315341
-21.892068,341,3713.812687
618.760823,300,3718.273598
708.801099,400,3724.941702
-23.018892,23,3725.34245
354.722551,259,3729.692558
14.329668,400,3736.005081
313.3948,164,3738.395941
618.41805,300,3742.758684
427.288056,341,3747.743321
233.278131,1,3747.784354
617.618126,300,3752.063139
-23.448531,341,3756.988433
233.256363,1,3757.028726
233.242025,1,3757.068332
352.556428,291,3761.276516
380.104716,218,3764.471159
902.062921,400,3770.260983
417.374475,341,3775.222151
209.08943,1,3775.261925
614.515395,300,3779.540071
390.15588,214,3782.645926
713.277071,400,3788.45445
233.24375,1,3788.494443
-29.833736,35,3789.01595
-0.623605,300,3793.423993
615.187328,300,3798.184099
632.740029,300,3802.480575
-28.481805,341,3807.40951
331.207829,400,3813.261406
-43.248815,400,3819.071856
63.69666,181,3821.75028
-0.844216,300,3826.077951
26.288069,28,3826.527582
428.924437,341,3831.461447
-17.902418,1,3831.501248
233.13984,1,3831.541279
326.116495,177,3834.087054
-44.223152,400,3839.902957
-42.185426,400,3845.667558
-44.775289,400,3851.599713
408.147505,341,3856.630598
348.301086,179,3859.200641
329.42632,170,3861.703487
-3.264697,300,3866.01617
902.155671,400,3871.782452
409.646621,227,3875.085722
-3.6715,400,3880.863693
-33.314822,341,3885.849739
-27.883359,300,3890.176285
314.441497,169,3892.623195
-20.472286,2,3892.677562
378.937768,196,3895.396417
900.958108,400,3901.177972
71.041746,177,3903.867803
214.261569,113,3905.81716
1059.637749,300,3910.39887
66.933234,175,3913.191123
338.992389,175,3916.096894
233.282914,1,3916.139712
399.866425,341,3921.656306
-2.65735,300,3926.68064
1063.798811,300,3931.696664
324.307309,175,3934.691263
894.643433,400,3941.277096
-23.909338,341,3947.009148
236.419817,1,3947.052246
324.036432,400,3953.726017
316.367569,400,3960.015668
-32.56816,341,3965.352911
-7.718845,6,3965.47736
-1.772102,300,3970.516824
204.227163,398,3976.971165
-26.9956,33,3977.5375
-20.702015,3,3977.614309
-19.684438,341,3983.280435
-4.01417,13,3983.518827
12.386188,341,3989.254637
360.984734,187,3992.429488
-5.262995,300,3997.473732
-1.405753,300,4002.616228
993.261841,300,4007.668317
225.015189,1,4007.714849
356.220462,334,4013.334611
349.894184,189,4016.609977
73.082893,175,4019.533126
189.6421,374,4025.794886
596.270776,302,4030.874242
-8.668356,20,4031.237895
17.574666,341,4036.908864
-28.949997,341,4042.706249
68.884998,175,4045.573771
-5.768699,300,4050.64511
331.368815,172,4053.58199
659.421875,334,4059.219083
626.972526,300,4064.090049
-33.817788,341,4069.232203
201.260052,116,4071.189414
-28.948276,41,4071.928292
233.011621,1,4071.975264
903.618864,400,4078.693573
636.430033,300,4083.855846
233.131239,1,4083.901839
-20.214783,5,4084.012542
-16.036106,4,4084.107274
333.207467,172,4087.015492
401.376392,233,4090.880586
6.798879,400,4097.264815
634.096919,300,4102.348865
308.509021,400,4109.063777
-22.39658,8,4109.224286
0.330039,10,4109.418711
6.710983,400,4116.170215
716.118265,361,4122.30951
-39.205527,341,4128.043605
233.087436,1,4128.089859
1004.973764,300,4133.065014
62.521907,180,4136.133004
317.522684,164,4138.857369
-32.046844,341,4144.571013
0.149636,10,4144.765259
-28.12226,341,4150.376498
-36.513903,341,4155.805386
-8.08481,12,4156.035076
-8.124261,341,4161.770181
