#{"t_start": 1765854108.755945, "env_id": "None"}
r,l,t
901.02656,400,577.385399
13.247274,341,583.36638
-140.623881,316,588.94834
250.600662,143,591.409163
888.560968,400,598.467159
0.270804,341,604.448504
886.5743,400,611.226359
-15.075418,300,616.377555
230.616869,150,619.101617
908.78677,400,626.090374
-25.721647,22,626.470845
-13.886446,300,631.719768
40.50455,150,634.498566
-22.832107,400,641.432802
208.346492,1,641.479942
232.363865,1,641.526163
258.773113,136,643.663218
-3.471889,300,649.156908
-18.010266,300,654.320138
-8.466795,341,660.005255
-22.761338,17,660.350082
-28.860301,341,666.770495
-1.460675,300,672.305652
-102.250874,337,678.610276
-236.478974,344,684.475262
242.386609,150,686.935005
35.718155,341,692.53449
230.252435,1,692.584039
340.990046,400,699.127058
347.709358,400,705.493513
253.687342,136,707.683846
-59.484774,341,713.180176
343.669565,400,719.75952
38.567416,29,720.252835
227.575633,1,720.302715
350.879008,400,726.857953
1058.599013,300,731.732209
233.04826,1,731.78221
-49.440524,341,737.379746
232.618355,1,737.429098
258.8566,146,739.823252
-43.043441,341,745.397269
251.558637,341,751.014228
-4.722905,400,757.559245
-113.179294,248,761.722053
35.844767,146,764.088737
232.660952,1,764.139567
-49.28768,341,769.702641
247.944443,146,772.098332
165.083734,246,776.093126
-13.888235,300,781.015551
-57.424659,341,786.628302
903.792755,400,793.061585
-81.380051,341,798.028202
-124.0784,283,802.664215
-25.236694,47,803.333926
-5.467952,400,809.274114
230.031882,1,809.323788
259.40534,138,811.552201
230.668545,370,817.636121
255.189974,137,819.977549
392.57283,300,824.743256
-22.336723,6,824.874515
253.261062,137,827.192644
-45.078489,341,832.762068
806.604148,400,839.275649
30.486586,148,841.560475
215.088606,1,841.608091
-27.864805,341,847.150018
262.616557,148,849.575668
232.547068,1,849.625195
-71.807601,341,855.118127
251.344998,137,857.452192
378.054141,300,862.223011
28.18277,230,866.018498
-65.479637,341,871.201716
233.150119,1,871.248984
1043.07162,300,875.899941
251.176682,138,878.246085
7.970515,400,884.59512
-53.251552,72,885.790607
349.368804,400,892.129827
395.723527,300,896.770353
-41.710318,341,902.082893
1102.710636,300,907.007129
-75.197591,341,912.157828
825.021641,400,918.857564
1055.379058,300,923.501553
189.663403,292,928.369771
232.906691,1,928.419769
230.139156,165,931.091899
-21.0533,300,936.044378
-23.769146,400,942.587267
229.072029,173,945.403401
392.677287,300,950.332795
11.275567,155,952.910097
219.850123,163,955.538779
-35.62117,341,960.667691
-19.080309,400,967.017054
259.422263,139,969.286828
232.988976,1,969.336268
233.188267,1,969.385944
-19.079085,400,975.435025
404.82197,300,980.053397
-81.094725,341,985.456375
-29.394733,341,991.104328
-36.513896,341,996.772018
666.640395,334,1002.086375
896.799238,400,1008.502078
864.647886,400,1014.905131
-29.484841,341,1020.101478
-22.116661,400,1026.655284
88.979754,156,1029.274935
78.140445,156,1031.739346
-41.579231,341,1037.207295
-35.584879,341,1042.762138
-35.102202,341,1048.294081
-35.204047,341,1053.835265
344.051903,400,1060.307699
-35.193351,341,1065.702792
251.716136,133,1067.860062
244.579698,145,1070.233436
-75.314763,341,1075.784861
42.811356,148,1078.166115
22.752023,341,1083.66787
35.145203,148,1086.107514
1053.034651,300,1090.848609
-41.535411,341,1095.867212
8.873234,341,1100.661837
413.207399,300,1105.063835
316.464134,180,1107.679978
13.050927,341,1112.747783
232.385353,1,1112.795039
274.119152,400,1118.60523
-25.810957,300,1123.09995
604.127732,311,1127.567457
254.370702,149,1129.91312
-22.260611,300,1134.219178
-3.975973,400,1140.04383
230.88135,137,1141.973218
228.596477,138,1144.067932
499.674443,300,1148.431922
-9.62847,400,1154.590523
13.821742,341,1159.581457
-64.202549,300,1164.044917
325.518306,400,1169.684638
79.348488,156,1171.889301
-4.316241,400,1177.607866
240.58845,144,1179.902892
908.08809,400,1185.875524
256.634571,146,1187.981214
229.537138,1,1188.0284
739.14233,373,1193.613665
311.409682,183,1196.357597
229.891627,1,1196.405051
-23.519831,341,1201.269419
260.538548,148,1203.468082
-22.780493,12,1203.69415
-33.526651,341,1208.833526
43.528963,150,1211.094722
353.542921,199,1214.125581
317.808222,192,1216.909121
47.459768,152,1219.227579
206.853721,339,1224.272769
502.351987,300,1228.539834
15.988879,341,1233.632797
290.14887,169,1236.2584
22.040963,22,1236.599463
229.632535,1,1236.647083
263.299653,140,1238.714163
257.929384,154,1241.213742
-15.939685,6,1241.331874
5.409762,400,1247.279393
269.75955,164,1249.919963
5.334152,400,1255.902569
284.598451,158,1258.115114
15.810493,341,1263.367304
1044.610559,300,1267.718095
913.433199,400,1273.819874
-66.007304,300,1278.025026
-32.378108,300,1282.510581
-28.603026,300,1287.266948
14.708493,341,1292.938336
229.334583,1,1292.987816
519.742367,300,1297.979637
229.047874,1,1298.02957
-58.808556,341,1303.603769
16.732013,341,1309.279224
1054.34637,300,1314.159391
26.442064,341,1319.692135
224.584415,140,1321.971643
12.25069,341,1327.57156
28.624764,149,1330.003347
213.174053,1,1330.050779
-33.915565,58,1330.915301
227.672118,1,1330.962355
898.032279,400,1337.110231
-24.961777,300,1342.042063
227.962665,1,1342.092
627.324976,300,1346.989939
289.988207,255,1351.258159
228.113464,1,1351.308896
234.745657,139,1353.631831
326.396066,400,1360.211634
252.560316,146,1362.455542
-29.296777,300,1367.264511
-23.413327,10,1367.458533
244.891738,156,1370.131181
258.647162,145,1372.536152
-111.804756,264,1376.958412
-10.521681,16,1377.250415
1040.003645,300,1382.277614
290.803111,168,1385.039908
3.739547,400,1391.631619
9.978996,341,1396.97401
227.34948,1,1397.023842
227.529222,1,1397.070581
3.239477,400,1403.249101
-21.070678,300,1408.078619
240.597929,142,1410.381485
898.000488,400,1416.447624
322.612143,214,1419.658685
252.40557,161,1422.284549
-66.671373,213,1425.598897
46.384464,154,1428.214464
891.893533,400,1434.542475
249.055381,139,1436.884738
-49.401524,300,1441.798318
227.685885,1,1441.845347
-76.174834,249,1445.714519
18.175788,341,1451.0601
7.964409,400,1457.383429
-10.92679,300,1462.28915
233.520396,162,1464.976449
351.503955,400,1471.559174
60.596146,151,1474.07022
-31.04446,341,1478.99697
279.06927,156,1481.554002
34.709872,152,1483.869713
248.681088,156,1486.413267
-22.658973,16,1486.735804
4.407978,400,1493.322693
226.164742,1,1493.372432
57.68322,153,1495.935873
227.112766,1,1495.98733
-33.055929,17,1496.289003
624.846267,300,1501.110704
1046.416443,300,1506.076082
225.824084,1,1506.123728
1023.547614,300,1510.821949
57.261923,151,1513.108722
1031.583917,300,1517.986691
-13.173335,11,1518.19675
-100.56702,341,1523.816197
225.906093,1,1523.866754
-27.419854,300,1528.768228
2.487429,400,1535.433496
1000.116223,300,1540.396366
24.292055,341,1546.126191
746.208411,374,1552.287917
1043.735409,300,1557.233943
-35.05032,341,1562.880578
-42.172597,341,1568.578896
-15.197483,300,1573.241025
38.622453,150,1575.694043
209.351373,1,1575.743238
-41.134716,341,1581.228297
-13.27538,300,1585.847181
327.038584,187,1588.594454
-32.810156,341,1593.653191
259.941887,151,1595.98931
-131.149561,341,1601.254562
-18.388964,300,1605.816293
-19.055023,300,1610.307034
261.782926,152,1612.534574
243.56476,400,1618.381159
225.747673,1,1618.428719
19.579673,341,1623.483978
716.423135,359,1628.927174
0.946625,300,1633.355156
-60.109991,341,1638.388718
347.868335,201,1641.566708
900.580768,400,1647.489488
47.252794,166,1650.225681
581.608439,300,1654.582594
-70.639163,341,1659.621918
355.620442,196,1662.745029
-75.369128,341,1667.887632
-6.693072,300,1672.309735
226.337706,1,1672.356786
380.955066,209,1675.586281
-2.870183,300,1679.991461
-45.440236,341,1685.008377
622.567698,400,1691.006051
-10.939808,300,1695.532247
-32.199203,47,1696.211851
382.525876,341,1701.414154
350.466143,189,1704.215651
260.24261,341,1709.313831
-41.304131,341,1714.298414
66.762269,161,1716.772942
-32.058373,57,1717.583123
618.636784,300,1722.090132
239.975132,400,1728.4141
-31.033611,400,1734.985229
22.297092,24,1735.400122
255.159434,142,1737.74121
-12.410907,300,1742.703982
353.13656,184,1745.855577
226.764374,1,1745.905091
896.036346,400,1752.347278
237.614295,400,1758.313369
-33.660964,400,1764.836499
63.677054,167,1767.556581
65.522975,169,1770.33016
398.632287,217,1774.046249
-42.989129,341,1779.691727
388.922039,212,1783.01275
376.938436,209,1786.38063
439.834967,341,1792.077251
218.74287,1,1792.12709
447.156233,341,1797.777825
366.889254,207,1801.212336
-27.755461,341,1806.630166
225.129434,1,1806.681236
210.740348,1,1806.730358
265.793187,341,1812.22625
36.7897,178,1815.10581
605.980962,300,1820.070176
-13.889882,300,1825.003423
241.748065,1,1825.053535
5.105385,189,1828.252038
-12.054858,300,1833.310845
425.015647,341,1838.492629
386.931859,341,1843.743018
228.868601,1,1843.79017
392.110491,341,1848.971649
-28.117979,341,1854.642397
286.689631,341,1860.243546
-24.758336,12,1860.504845
605.291388,300,1865.452032
-3.067911,300,1869.840643
360.525475,264,1873.859625
609.795506,300,1878.788236
232.631207,400,1885.288656
-8.461491,18,1885.610762
-26.819106,300,1890.503964
308.276448,341,1895.806304
139.749219,364,1901.716975
226.729454,1,1901.764845
707.166575,400,1908.035854
227.026163,1,1908.085338
225.703688,1,1908.133996
-24.456933,300,1912.685727
431.510921,278,1917.01421
228.329115,1,1917.06351
227.991241,1,1917.112357
-23.754955,19,1917.486405
14.141794,19,1917.820007
-9.811767,300,1922.490426
-13.461713,11,1922.710161
398.360022,341,1928.1167
399.486223,341,1933.451474
-28.574982,400,1939.910521
230.59458,1,1939.96012
-43.823397,49,1940.777464
-33.758728,300,1945.742392
-18.038181,4,1945.840034
208.004332,1,1945.889549
-28.827654,341,1951.543828
76.340995,58,1952.579075
-18.01434,3,1952.661427
976.151661,300,1957.617087
501.13512,254,1961.881832
699.467082,400,1968.505367
227.164463,1,1968.554935
-6.544342,206,1971.934299
-122.189278,318,1977.083601
390.840554,215,1980.715715
205.335265,1,1980.765244
420.075135,341,1986.424345
294.480311,341,1991.904067
-18.260006,300,1996.44848
428.159188,341,2002.036923
-31.384944,300,2006.983939
218.232469,181,2010.03377
-22.301625,10,2010.231156
26.02866,341,2015.448087
215.526079,117,2017.397032
-25.519211,300,2022.364913
606.417375,300,2027.359416
895.661269,400,2033.34379
343.748451,190,2036.418097
230.248569,170,2039.200501
207.547929,174,2042.19577
-51.051308,311,2047.319714
981.214705,300,2052.232086
623.005624,300,2057.130091
365.211406,202,2060.478566
260.647101,142,2062.881026
1004.684757,300,2067.723469
-3.917554,300,2072.75706
-41.804553,60,2073.791819
-24.488127,273,2078.226376
0.068207,341,2083.815356
375.776035,239,2087.884339
1027.578114,300,2092.809407
-24.449083,20,2093.167316
612.147323,300,2098.029671
323.612532,178,2101.109116
-30.542673,299,2106.047768
30.836452,341,2111.722697
654.903475,332,2116.780551
-51.300321,341,2122.39521
323.902904,400,2128.772778
22.996206,21,2129.144422
720.389442,364,2135.127631
551.650914,395,2141.635176
898.447134,288,2146.393767
31.248181,341,2152.024836
-55.490017,341,2157.56344
615.514156,300,2162.523226
40.809096,341,2168.157372
899.412695,400,2174.299899
12.120006,16,2174.594038
317.136909,341,2180.259011
227.889618,1,2180.308996
-113.427596,292,2185.091324
1014.612819,300,2190.115145
359.886191,341,2195.661346
293.866222,341,2201.300498
-124.089094,315,2206.507773
364.25891,341,2212.200147
358.202631,341,2217.705518
617.639201,300,2222.724133
899.54104,400,2229.321732
381.273727,208,2232.541059
-3.975835,400,2238.951041
-3.349144,400,2245.5287
390.243773,232,2249.372051
896.749859,400,2255.850469
615.41145,300,2260.833369
227.913977,1,2260.883389
1.856377,400,2267.143795
385.449734,210,2270.619264
-34.425036,341,2275.963747
228.847172,1,2276.013233
321.761905,400,2282.62187
2.330056,400,2289.212251
294.557715,341,2294.507003
0.41272,400,2301.140843
-24.131635,341,2306.752579
227.956464,1,2306.80207
-12.890834,300,2311.815485
-29.627176,300,2316.693956
626.18092,300,2321.642834
-12.236495,300,2326.685772
290.516638,154,2329.251106
1030.292872,300,2334.167322
276.232247,147,2336.581545
-47.529995,73,2337.790686
297.121601,157,2340.37375
370.835957,341,2345.671938
-24.969938,300,2350.20574
331.839675,400,2356.291502
611.745705,300,2360.896661
-23.776491,341,2366.161716
-17.810831,400,2372.076704
-10.498547,300,2376.624275
619.120555,300,2381.246725
269.370052,150,2383.438102
-13.061967,400,2389.440346
-0.475726,300,2393.945461
322.51511,341,2399.252222
620.624962,300,2403.812248
340.610016,400,2409.713952
378.864395,209,2413.164328
-12.289432,300,2417.905337
30.881647,180,2420.598961
257.231882,137,2422.770997
910.885094,400,2428.644067
329.683899,341,2433.758998
22.127922,341,2438.673998
62.839087,162,2441.150979
-26.994809,341,2446.54258
390.355246,341,2452.247308
229.569694,1,2452.297076
605.060337,300,2457.094323
-32.462705,341,2462.301837
35.789076,341,2467.530878
-23.05904,300,2472.388466
-23.473428,341,2477.652917
-108.572172,300,2482.597729
895.09908,400,2489.248819
229.010366,1,2489.298291
612.783176,311,2494.440048
-5.46676,400,2501.101242
16.852384,18,2501.423958
-23.60163,300,2506.047079
228.343086,1,2506.096752
-27.220766,23,2506.538453
55.875165,168,2509.415601
28.602978,181,2512.463516
-7.978789,6,2512.595316
1063.037431,300,2517.563174
1053.402754,300,2522.652679
-11.892659,400,2529.314554
894.94022,400,2535.588667
364.214463,341,2541.244466
-11.034476,300,2546.220336
-12.757921,300,2551.187124
-23.161966,341,2556.895058
383.142242,341,2562.444159
21.286126,341,2567.663153
333.55002,341,2573.310459
614.234604,300,2578.315979
1066.239866,300,2583.363544
778.409879,393,2589.844593
12.419227,183,2592.858489
229.35086,1,2592.905548
410.351201,341,2598.229481
229.582228,1,2598.279479
370.853273,341,2603.987418
-34.533677,341,2609.619027
228.434423,1,2609.668544
209.062766,346,2615.465122
258.904702,142,2617.846647
44.092515,180,2620.889
-5.181436,400,2627.540824
-17.998679,300,2632.588265
220.057376,144,2635.076718
228.566685,1,2635.141381
357.764013,341,2640.735937
629.254904,300,2645.711563
-2.345299,400,2652.001407
419.694496,228,2655.451922
-28.787531,341,2660.683852
25.982064,203,2663.829417
403.799853,223,2667.157479
-19.496464,1,2667.203994
901.426352,400,2673.34612
624.687106,300,2678.090077
898.912014,400,2684.180543
625.700881,300,2688.751673
229.250402,1,2688.799012
347.034533,341,2694.196264
-5.160666,300,2698.774188
496.311281,341,2703.85284
386.585535,213,2707.039764
345.510984,400,2712.919051
4.357587,341,2718.156526
253.734993,135,2720.054352
229.477122,1,2720.10137
-7.690221,400,2726.105839
365.349024,341,2731.208176
276.095158,146,2733.469235
900.351949,400,2739.431953
344.303193,400,2745.448702
750.263522,378,2750.960742
390.363947,215,2754.122664
332.992736,400,2760.557534
1042.800505,300,2765.697983
-29.057759,341,2771.266493
-10.646418,400,2777.501121
40.095926,188,2780.582057
390.093426,219,2784.334999
-20.307069,11,2784.546442
662.056133,300,2789.607986
660.818752,400,2796.226267
376.974328,341,2801.896353
394.675766,341,2807.564277
-29.873377,341,2813.126338
1062.599758,300,2818.150577
654.037644,300,2823.10194
-11.654518,400,2829.842141
-20.190922,1,2829.888636
227.984042,1,2829.935416
901.450205,400,2835.838154
-40.018692,64,2836.977646
-107.605091,341,2842.230615
306.969056,161,2844.901285
228.64115,1,2844.951296
376.067855,218,2848.604306
374.953266,230,2852.307643
548.138877,400,2858.982806
636.170878,300,2863.987093
-119.888934,341,2869.748283
-143.618999,341,2875.204138
-16.041192,6,2875.333433
229.3879,1,2875.38313
640.259752,300,2880.384058
214.316654,1,2880.433669
-10.402593,18,2880.755361
376.442943,341,2886.401799
-32.49244,400,2892.498798
-23.498732,341,2897.638544
292.808235,154,2899.848923
336.733941,400,2905.715918
342.242647,317,2910.302625
8.686285,341,2915.425374
50.05811,175,2918.127813
-28.558333,341,2923.075675
-34.12747,341,2928.087761
-19.492816,1,2928.134601
1050.136455,300,2932.623077
897.933959,400,2938.387556
315.182049,164,2940.827087
315.264872,164,2943.265311
678.642058,400,2949.201078
-32.269681,341,2954.19678
347.093479,400,2960.14865
35.007982,180,2962.886104
297.121426,155,2965.095201
913.046456,400,2971.263916
-32.445553,341,2976.504144
390.040768,326,2981.452012
201.147794,369,2986.77835
-13.10183,300,2991.148642
-36.537039,341,2996.014976
284.855918,149,2998.27697
-34.398328,341,3003.240152
299.081792,156,3005.55507
24.635012,188,3008.25055
-14.819529,9,3008.410024
-18.237307,300,3012.856366
500.647105,261,3016.647085
-33.812186,341,3021.569564
638.223055,300,3025.866918
606.021592,300,3030.172146
38.958219,187,3032.917525
-6.346109,400,3038.70248
1052.892395,300,3043.082637
229.071328,1,3043.130084
-28.433675,300,3047.401493
-3.77794,400,3053.194204
645.422407,400,3059.000311
-17.39662,300,3063.408738
-6.06741,400,3069.10817
639.852093,300,3073.440609
7.873626,300,3077.756796
-27.473945,341,3082.629236
229.877724,1,3082.669636
696.521127,400,3088.346366
8.362759,300,3092.674531
332.494516,400,3098.359249
309.097808,160,3100.715418
230.122704,1,3100.756297
4.152002,341,3105.611268
230.246218,1,3105.651546
180.944169,328,3110.389719
329.245127,400,3116.136714
6.658955,341,3121.025189
392.042081,221,3124.266233
303.122481,157,3126.540653
232.360886,1,3126.581316
-0.125641,341,3131.436633
324.503086,400,3137.116259
302.863161,157,3139.33339
148.052574,272,3143.293058
232.66594,1,3143.336883
232.583177,1,3143.37704
685.237184,400,3149.15429
-10.304869,17,3149.42274
215.48242,1,3149.463632
-10.924452,300,3153.848156
-35.862844,341,3158.797709
34.603437,185,3161.512149
-6.594365,300,3165.830301
-39.212817,341,3170.772892
-75.575345,369,3176.103324
407.459112,341,3180.996945
-42.929552,341,3185.936842
-30.620037,341,3190.910694
1065.37082,300,3195.370823
626.167518,300,3199.736042
-11.361896,13,3199.946115
9.399762,300,3204.311122
232.892222,1,3204.352404
-16.583684,341,3209.264321
-14.014509,300,3213.633451
294.958492,154,3215.839921
17.167623,400,3221.896451
414.888856,341,3226.818749
391.723561,250,3230.456823
15.891122,400,3236.261837
-11.504383,341,3241.178013
-44.524832,341,3246.124176
-9.436135,341,3251.063656
346.981877,231,3254.51979
901.365917,400,3260.258572
615.525994,300,3264.66879
423.278973,341,3269.603446
232.889495,1,3269.645107
658.974381,400,3275.343431
414.964289,341,3280.375118
9.797961,400,3286.157807
307.26585,159,3288.562572
339.342349,400,3294.371216
8.933846,300,3298.747009
-24.891868,341,3303.685039
360.773192,191,3306.501832
-31.236185,300,3310.823657
411.75429,341,3315.764839
706.399691,400,3321.493574
337.541898,400,3327.284043
333.967018,400,3333.036595
396.686714,341,3337.970309
298.507683,159,3340.273496
1052.568156,300,3344.627316
232.889928,1,3344.668072
-23.161025,341,3349.603669
-25.02769,300,3354.017078
-4.481797,26,3354.407603
7.943767,300,3358.95064
-25.334826,341,3364.129417
233.07895,1,3364.169998
899.730328,400,3370.282494
-40.867032,341,3375.534883
902.468398,400,3381.463541
8.324208,300,3385.953857
336.453202,400,3392.096902
615.900128,300,3396.687925
352.86434,209,3399.862609
420.33701,341,3405.239202
401.165646,341,3410.932342
321.178127,166,3413.672939
-13.578994,96,3415.327156
-38.310418,341,3420.96435
339.916238,314,3426.218592
900.79126,400,3432.830054
232.929124,1,3432.873063
410.796558,341,3438.543068
331.03545,173,3441.507759
705.635162,400,3448.205976
-11.59475,300,3453.203837
7.133096,400,3459.865789
-14.968073,341,3465.449856
335.069157,173,3468.370504
77.807995,172,3471.220646
233.07908,1,3471.26386
330.082084,400,3477.889319
504.917192,259,3482.213922
331.259857,400,3488.851185
723.096794,400,3495.468065
358.752325,188,3498.606403
420.032081,341,3504.305068
-28.519993,341,3510.092516
296.998752,154,3512.665328
419.230573,341,3518.367901
1058.020056,300,3523.129281
1037.552813,300,3527.601176
327.138872,400,3534.22568
-61.143467,258,3538.564256
233.111916,1,3538.607468
-6.361164,24,3539.027123
9.010765,400,3545.661659
-0.680324,400,3552.386454
353.737006,190,3555.546181
908.523126,292,3560.48933
73.425018,191,3563.689083
61.26843,177,3566.650555
609.25624,300,3571.663982
429.196491,341,3577.32524
-85.314245,200,3580.630893
5.826498,300,3585.655928
-28.552728,341,3591.315629
-33.237823,341,3596.980582
-50.771499,341,3602.668585
233.240241,1,3602.711658
364.924877,189,3605.858559
35.270968,27,3606.324525
233.215197,1,3606.368647
-41.511515,300,3611.392559
326.088887,176,3614.275345
-32.158046,341,3620.000969
233.170183,1,3620.044124
-30.006257,341,3625.828496
-26.266625,341,3631.356769
-36.438008,341,3636.888486
-32.65027,341,3642.53381
-2.615023,341,3647.511807
-9.31936,300,3652.580151
317.407789,400,3659.216143
-20.381461,341,3664.936542
339.266973,175,3667.888072
233.223785,1,3667.931147
323.588185,400,3674.479141
419.121253,341,3680.132995
-44.548122,341,3685.540798
233.254807,1,3685.583776
413.282751,341,3691.354928
899.085164,400,3698.093295
-37.886072,400,3704.690167
900.701559,400,3711.40293
2.936381,300,3715.902124
427.023722,341,3721.350685
439.49064,275,3725.939822
362.843648,189,3729.071723
359.147435,186,3732.218186
0.979477,300,3736.757256
-41.620359,341,3741.687046
18.068426,18,3741.970583
-57.488717,69,3742.997444
-34.685744,48,3743.703489
361.034907,188,3746.414501
340.69446,400,3752.217402
233.273131,1,3752.258544
713.685083,400,3758.09981
386.724543,241,3761.540365
399.993344,221,3764.781416
-42.301441,400,3770.569008
-21.41199,300,3774.874379
432.036591,341,3779.832701
-3.301949,400,3785.619914
309.321975,161,3787.926242
713.958386,400,3793.907827
-7.78469,400,3800.054839
-52.916722,341,3804.984113
332.561663,400,3810.811257
898.12336,400,3816.604817
1064.306696,300,3821.001532
896.812461,400,3826.851006
-1.463486,341,3831.834705
-29.469567,341,3836.766707
1057.219738,300,3841.132007
-35.025697,341,3846.034286
311.298481,161,3848.484071
-0.727912,300,3852.880176
311.221265,161,3855.212913
-22.772985,341,3860.172806
-8.85226,300,3864.543782
367.080032,190,3867.293867
714.5423,400,3873.059464
-25.555257,341,3877.976518
73.250833,179,3880.559791
-9.87253,341,3885.533122
6.691938,400,3891.320239
4.322036,400,3897.048074
56.454359,179,3899.618716
408.840181,341,3904.800593
233.206576,1,3904.843584
290.380523,400,3911.070294
233.267628,1,3911.111296
-33.289932,341,3916.76463
18.092803,341,3922.28641
1095.771806,300,3927.279871
7.138798,400,3933.988575
213.923131,341,3939.649931
403.726195,341,3945.335194
-17.517358,24,3945.758943
289.229934,400,3952.430106
67.318084,44,3953.175133
622.756939,300,3958.098559
573.214634,382,3963.845043
72.229758,172,3966.725515
-6.081863,31,3967.263287
238.244704,400,3973.744572
157.031621,316,3979.055351
1051.504513,300,3984.094688
-10.411696,300,3989.112893
1043.144594,300,3994.217735
901.000979,400,4000.9357
233.11942,1,4000.982904
-15.215922,8,4001.144758
326.247228,176,4004.144485
-27.611358,341,4009.910165
0.74947,300,4014.971869
233.155831,1,4015.018595
6.954871,400,4021.769536
-41.592626,341,4027.495188
-36.879608,341,4033.07275
6.076936,400,4039.833309
-19.244124,1,4039.879722
233.277694,1,4039.925904
-26.987585,341,4045.702752
-44.525891,57,4046.689922
716.507377,400,4053.405159
18.004239,18,4053.759984
393.027434,341,4059.509848
-38.514835,341,4064.928253
-2.128353,202,4067.838433
415.547477,251,4072.187095
7.768905,400,4078.906157
233.199509,1,4078.952911
7.194932,400,4085.804553
10.941802,400,4092.320989
76.668902,181,4095.226708
377.06761,195,4098.503517
-0.506901,102,4100.190611
-8.705892,341,4105.9391
137.106818,308,4111.186634
-0.771779,341,4116.98161
223.037377,1,4117.028471
42.659072,31,4117.566236
338.037402,185,4120.651065
895.595792,400,4127.36572
-15.774713,2,4127.42852
450.546318,341,4133.161803
322.467489,173,4136.053832
-4.200093,300,4141.06688
1418.025193,299,4146.169929
712.919675,400,4152.556797
463.115849,341,4158.269335
385.81207,341,4163.938375
233.171798,1,4163.984949
711.495363,400,4170.318927
7.112148,400,4177.055777
233.170213,1,4177.102475
-26.101619,341,4182.837657
-17.988025,1,4182.885002
376.946109,194,4186.196073
1098.695449,300,4191.245886
-32.94744,341,4197.032064
6.369702,400,4203.787224
233.241711,1,4203.834721
62.899032,171,4206.738431
18.855633,19,4207.084515
317.488194,164,4209.910441
371.071814,288,4214.429471
65.442179,174,4217.393818
-37.766902,65,4218.485447
-16.238395,400,4225.194007
331.301752,322,4230.597014
205.071551,1,4230.655552
-17.882544,1,4230.715042
460.745545,341,4236.446336
361.208775,189,4239.657622
737.30672,369,4245.57428
1044.024257,300,4250.528709
-26.639747,341,4256.232572
219.89657,1,4256.279629
167.299377,298,4261.323252
149.66886,274,4265.966076
903.203289,400,4272.633719
-11.157294,341,4278.182499
359.192403,341,4284.000325
